"Time","Frequency 25F7F910 (Hgr Beni - Gen area)","Frequency D10C8B91 (Hgr Beni - Lab)","Voltage 25F7F910 (Hgr Beni - Gen area)","Voltage D10C8B91 (Hgr Beni - Lab)"
2023-01-25 12:58:00,50.0,50.9,223,236
2023-01-25 13:00:00,50.4,51.1,220,236
2023-01-25 13:02:00,49.7,51.1,219,236
2023-01-25 13:04:00,50.0,50.9,221,237
2023-01-25 13:06:00,50.0,50.1,216,216
2023-01-25 13:08:00,50.2,50.3,219,217
2023-01-25 13:10:00,49.8,49.9,216,215
2023-01-25 13:12:00,49.4,49.5,219,219
2023-01-25 13:14:00,49.6,49.6,214,214
2023-01-25 13:16:00,49.7,49.8,217,216
2023-01-25 13:18:00,50.4,50.4,210,209
2023-01-25 13:20:00,50.2,50.2,217,216
2023-01-25 13:22:00,50.4,50.4,215,214
2023-01-25 13:24:00,50.3,50.3,219,216
2023-01-25 13:26:00,50.0,50.0,222,221
2023-01-25 13:28:00,50.0,49.7,222,221
2023-01-25 13:30:00,50.0,50.2,221,220
2023-01-25 13:32:00,50.0,50.1,221,221
2023-01-25 13:34:00,50.3,50.2,221,217
2023-01-25 13:36:00,50.0,50.0,216,215
2023-01-25 13:38:00,49.8,49.9,220,221
2023-01-25 13:40:00,49.9,49.9,221,221
2023-01-25 13:42:00,49.9,49.9,214,213
2023-01-25 13:44:00,49.8,49.8,220,220
2023-01-25 13:46:00,49.8,49.8,218,216
2023-01-25 13:48:00,50.1,50.2,217,216
2023-01-25 13:50:00,50.1,50.2,220,220
2023-01-25 13:52:00,49.9,50.0,221,221
2023-01-25 13:54:00,49.9,49.9,217,216
2023-01-25 13:56:00,50.4,50.3,218,216
2023-01-25 13:58:00,50.0,50.0,219,219
2023-01-25 14:00:00,49.8,49.9,214,214
2023-01-25 14:02:00,50.0,50.0,218,216
2023-01-25 14:04:00,50.4,50.2,217,216
2023-01-25 14:06:00,49.9,49.8,218,217
2023-01-25 14:08:00,49.7,49.6,218,216
2023-01-25 14:10:00,49.5,49.6,216,215
2023-01-25 14:12:00,50.1,50.0,216,213
2023-01-25 14:14:00,50.1,50.1,218,219
2023-01-25 14:16:00,50.0,50.1,214,214
2023-01-25 14:18:00,49.8,49.9,221,220
2023-01-25 14:20:00,49.6,49.6,214,214
2023-01-25 14:22:00,50.1,50.1,219,217
2023-01-25 14:24:00,50.1,50.0,218,218
2023-01-25 14:26:00,50.1,50.2,220,220
2023-01-25 14:28:00,49.9,50.0,215,216
2023-01-25 14:30:00,49.6,49.7,216,216
2023-01-25 14:32:00,49.7,49.8,217,216
2023-01-25 14:34:00,49.9,49.8,218,218
2023-01-25 14:36:00,50.4,50.4,218,218
2023-01-25 14:38:00,49.9,49.8,216,216
2023-01-25 14:40:00,50.2,50.0,216,214
2023-01-25 14:42:00,50.0,50.1,217,216
2023-01-25 14:44:00,49.7,49.6,218,217
2023-01-25 14:46:00,50.1,50.1,219,218
2023-01-25 14:48:00,49.8,49.9,221,219
2023-01-25 14:50:00,50.2,50.1,221,219
2023-01-25 14:52:00,50.4,50.3,218,216
2023-01-25 14:54:00,49.5,49.4,217,218
2023-01-25 14:56:00,49.4,49.3,215,215
2023-01-25 14:58:00,49.8,49.8,221,221
2023-01-25 15:00:00,49.7,49.8,219,217
2023-01-25 15:02:00,49.9,50.0,221,221
2023-01-25 15:04:00,50.2,50.2,223,223
2023-01-25 15:06:00,50.2,50.4,221,219
2023-01-25 15:08:00,50.2,50.1,222,221
2023-01-25 15:10:00,50.0,50.1,219,217
2023-01-25 15:12:00,50.1,50.3,221,221
2023-01-25 15:14:00,49.5,49.5,221,220
2023-01-25 15:16:00,50.0,49.9,221,220
2023-01-25 15:18:00,49.9,49.9,223,221
2023-01-25 15:20:00,49.8,49.8,220,219
2023-01-25 15:22:00,49.6,49.7,219,218
2023-01-25 15:24:00,51.2,51.2,221,222
2023-01-25 15:26:00,49.5,49.3,222,221
2023-01-25 15:28:00,4926,6536,0,0
2023-01-25 15:30:00,2817,50.8,0.707,240
2023-01-25 15:32:00,5618,51.2,0.707,246
2023-01-25 15:34:00,4367,51.0,0.707,242
2023-01-25 15:36:00,4902,51.1,0.707,246
2023-01-25 15:38:00,1965,50.9,0.707,240
2023-01-25 15:40:00,3012,51.2,0.707,246
2023-01-25 15:42:00,5618,50.8,0.707,240
2023-01-25 15:44:00,4386,51.2,0.707,247
2023-01-25 15:46:00,3906,50.8,0.707,243
2023-01-25 15:48:00,49.8,51.3,228,245
2023-01-25 15:50:00,49.8,51.1,227,240
2023-01-25 15:52:00,50.3,51.3,227,246
2023-01-25 15:54:00,50.3,51.1,226,248
2023-01-25 15:56:00,50.1,51.2,225,246
2023-01-25 15:58:00,49.4,51.3,226,245
2023-01-25 16:00:00,49.9,51.3,226,245
2023-01-25 16:02:00,49.9,51.3,228,246
2023-01-25 16:04:00,49.8,51.3,228,247
2023-01-25 16:06:00,50.2,51.2,226,245
2023-01-25 16:08:00,50.0,51.3,225,247
2023-01-25 16:10:00,49.8,49.8,225,225
2023-01-25 16:12:00,49.8,49.8,227,227
2023-01-25 16:14:00,49.9,49.8,221,221
2023-01-25 16:16:00,49.9,50.0,226,226
2023-01-25 16:18:00,49.9,50.0,227,228
2023-01-25 16:20:00,49.9,49.8,226,226
2023-01-25 16:22:00,49.9,49.9,226,226
2023-01-25 16:24:00,50.4,50.3,224,225
2023-01-25 16:26:00,50.4,50.4,221,223
2023-01-25 16:28:00,49.4,49.5,224,224
2023-01-25 16:30:00,50.0,49.9,220,221
2023-01-25 16:32:00,50.2,50.3,226,226
2023-01-25 16:34:00,50.3,50.3,218,219
2023-01-25 16:36:00,50.3,50.4,219,220
2023-01-25 16:38:00,50.1,50.1,219,219
2023-01-25 16:40:00,49.8,49.9,216,216
2023-01-25 16:42:00,50.3,50.2,217,217
2023-01-25 16:44:00,49.8,49.8,215,215
2023-01-25 16:46:00,49.7,49.7,221,220
2023-01-25 16:48:00,49.9,49.9,219,219
2023-01-25 16:50:00,49.9,49.8,219,219
2023-01-25 16:52:00,49.7,49.7,218,218
2023-01-25 16:54:00,50.1,50.0,219,219
2023-01-25 16:56:00,49.9,49.9,221,221
2023-01-25 16:58:00,50.0,50.0,219,219
2023-01-25 17:00:00,50.2,50.2,221,221
2023-01-25 17:02:00,50.4,50.4,221,221
2023-01-25 17:04:00,50.0,50.1,224,224
2023-01-25 17:06:00,50.0,50.0,223,222
2023-01-25 17:08:00,50.0,50.0,222,222
2023-01-25 17:10:00,49.9,49.9,221,221
2023-01-25 17:12:00,49.7,49.6,219,219
2023-01-25 17:14:00,49.9,50.0,219,219
2023-01-25 17:16:00,49.9,49.9,221,221
2023-01-25 17:18:00,50.3,50.3,219,217
2023-01-25 17:20:00,49.8,49.9,219,218
2023-01-25 17:22:00,50.1,50.2,216,216
2023-01-25 17:24:00,49.7,49.7,216,216
2023-01-25 17:26:00,49.7,49.7,219,219
2023-01-25 17:28:00,49.8,49.7,216,216
2023-01-25 17:30:00,50.0,50.0,217,218
2023-01-25 17:32:00,49.8,49.7,216,216
2023-01-25 17:34:00,50.2,50.2,216,214
2023-01-25 17:36:00,50.0,50.0,217,217
2023-01-25 17:38:00,50.0,50.0,221,221
2023-01-25 17:40:00,50.0,50.0,220,222
2023-01-25 17:42:00,49.8,49.8,219,219
2023-01-25 17:44:00,49.8,49.7,221,220
2023-01-25 17:46:00,50.1,50.1,222,221
2023-01-25 17:48:00,50.4,50.3,223,222
2023-01-25 17:50:00,49.9,49.9,221,220
2023-01-25 17:52:00,49.9,49.9,223,223
2023-01-25 17:54:00,49.8,49.9,220,220
2023-01-25 17:56:00,49.9,49.9,219,219
2023-01-25 17:58:00,49.9,49.8,219,219
2023-01-25 18:00:00,49.8,49.8,218,218
2023-01-25 18:02:00,50.1,50.0,224,224
2023-01-25 18:04:00,49.9,49.9,220,221
2023-01-25 18:06:00,50.1,50.0,221,221
2023-01-25 18:08:00,50.2,50.2,225,225
2023-01-25 18:10:00,50.2,50.1,224,224
2023-01-25 18:12:00,50.0,49.9,220,220
2023-01-25 18:14:00,50.0,50.0,222,222
2023-01-25 18:16:00,49.9,49.9,223,223
2023-01-25 18:18:00,49.8,49.9,221,221
2023-01-25 18:20:00,49.9,50.0,221,220
2023-01-25 18:22:00,50.0,50.1,223,222
2023-01-25 18:24:00,50.1,50.1,223,223
2023-01-25 18:26:00,49.9,49.8,222,221
2023-01-25 18:28:00,49.8,49.8,221,221
2023-01-25 18:30:00,50.0,50.0,220,220
2023-01-25 18:32:00,49.8,49.9,221,221
2023-01-25 18:34:00,50.0,49.9,222,222
2023-01-25 18:36:00,50.3,50.3,221,221
2023-01-25 18:38:00,50.0,50.0,219,219
2023-01-25 18:40:00,49.8,49.9,221,221
2023-01-25 18:42:00,50.1,50.1,221,221
2023-01-25 18:44:00,50.1,50.2,219,219
2023-01-25 18:46:00,50.0,50.0,219,219
2023-01-25 18:48:00,50.0,50.0,221,221
2023-01-25 18:50:00,50.0,50.0,220,220
2023-01-25 18:52:00,50.1,50.2,219,219
2023-01-25 18:54:00,50.3,50.3,218,217
2023-01-25 18:56:00,50.1,50.2,220,220
2023-01-25 18:58:00,50.0,50.0,220,219
2023-01-25 19:00:00,50.0,49.9,217,217
2023-01-25 19:02:00,49.9,49.8,219,217
2023-01-25 19:04:00,49.8,49.7,219,219
2023-01-25 19:06:00,49.7,49.8,220,220
2023-01-25 19:08:00,49.8,49.7,217,216
2023-01-25 19:10:00,49.9,49.8,219,219
2023-01-25 19:12:00,49.8,49.8,219,218
2023-01-25 19:14:00,50.1,50.1,217,216
2023-01-25 19:16:00,50.3,50.4,216,215
2023-01-25 19:18:00,50.2,50.1,217,216
2023-01-25 19:20:00,50.1,50.1,216,216
2023-01-25 19:22:00,50.2,50.2,215,215
2023-01-25 19:24:00,50.1,50.1,215,214
2023-01-25 19:26:00,50.0,50,217,216
2023-01-25 19:28:00,50.0,50.1,215,214
2023-01-25 19:30:00,50.0,50.0,214,214
2023-01-25 19:32:00,50.1,50.1,214,214
2023-01-25 19:34:00,49.8,49.7,216,215
2023-01-25 19:36:00,49.9,49.9,216,216
2023-01-25 19:38:00,50.0,50.1,216,215
2023-01-25 19:40:00,50.1,50.0,216,216
2023-01-25 19:42:00,50.1,50.0,216,215
2023-01-25 19:44:00,49.8,49.6,216,215
2023-01-25 19:46:00,49.9,49.9,216,215
2023-01-25 19:48:00,49.9,49.9,216,215
2023-01-25 19:50:00,50.0,49.9,216,215
2023-01-25 19:52:00,50.0,50.0,216,215
2023-01-25 19:54:00,50.0,50.0,216,216
2023-01-25 19:56:00,50.2,50.1,215,215
2023-01-25 19:58:00,50.0,50.0,215,215
2023-01-25 20:00:00,50.0,49.9,216,215
2023-01-25 20:02:00,50.0,50.0,215,215
2023-01-25 20:04:00,50.1,50.1,216,215
2023-01-25 20:06:00,50.2,50.3,216,216
2023-01-25 20:08:00,50.1,50.1,217,218
2023-01-25 20:10:00,49.7,49.7,217,217
2023-01-25 20:12:00,50.0,49.9,217,217
2023-01-25 20:14:00,50.1,50.0,216,216
2023-01-25 20:16:00,50.0,50.0,216,216
2023-01-25 20:18:00,49.9,49.9,216,216
2023-01-25 20:20:00,49.7,49.7,216,216
2023-01-25 20:22:00,50.1,50.1,216,216
2023-01-25 20:24:00,50.0,50.0,217,216
2023-01-25 20:26:00,49.8,49.8,216,216
2023-01-25 20:28:00,49.9,49.9,217,217
2023-01-25 20:30:00,49.9,49.9,217,217
2023-01-25 20:32:00,50.2,50.2,216,216
2023-01-25 20:34:00,50.2,50.2,218,217
2023-01-25 20:36:00,50.2,50.1,217,217
2023-01-25 20:38:00,50.2,50.1,217,217
2023-01-25 20:40:00,50.2,50.2,218,218
2023-01-25 20:42:00,50.0,50.0,217,216
2023-01-25 20:44:00,49.8,49.9,218,218
2023-01-25 20:46:00,49.9,49.9,218,218
2023-01-25 20:48:00,50.0,50.1,218,218
2023-01-25 20:50:00,50.0,50.0,217,217
2023-01-25 20:52:00,49.9,50.0,217,218
2023-01-25 20:54:00,49.8,49.7,219,219
2023-01-25 20:56:00,49.8,49.8,220,220
2023-01-25 20:58:00,50.0,50.0,220,219
2023-01-25 21:00:00,50.3,50.2,221,221
2023-01-25 21:02:00,50.1,50.1,221,221
2023-01-25 21:04:00,49.9,49.8,220,220
2023-01-25 21:06:00,50.0,50.1,221,220
2023-01-25 21:08:00,50.1,50.1,221,220
2023-01-25 21:10:00,50.0,50.1,221,221
2023-01-25 21:12:00,50.1,50.1,222,221
2023-01-25 21:14:00,49.8,49.9,221,221
2023-01-25 21:16:00,49.9,50,223,222
2023-01-25 21:18:00,50.2,50.2,223,223
2023-01-25 21:20:00,50.1,50.0,223,222
2023-01-25 21:22:00,50.2,50.2,223,223
2023-01-25 21:24:00,50.0,50.1,223,223
2023-01-25 21:26:00,50.2,50.2,223,222
2023-01-25 21:28:00,50.2,50.1,223,222
2023-01-25 21:30:00,50.1,50.1,223,223
2023-01-25 21:32:00,49.9,49.9,223,223
2023-01-25 21:34:00,49.7,49.7,223,223
2023-01-25 21:36:00,49.8,49.8,223,223
2023-01-25 21:38:00,49.8,49.9,223,223
2023-01-25 21:40:00,49.8,49.9,223,223
2023-01-25 21:42:00,49.9,49.9,223,223
2023-01-25 21:44:00,49.7,49.7,223,223
2023-01-25 21:46:00,50.0,50.1,224,224
2023-01-25 21:48:00,50.6,50.6,225,225
2023-01-25 21:50:00,50.2,50.2,224,224
2023-01-25 21:52:00,50.1,50.1,224,224
2023-01-25 21:54:00,49.9,49.9,224,224
2023-01-25 21:56:00,50.0,50.0,224,223
2023-01-25 21:58:00,49.7,49.7,223,223
2023-01-25 22:00:00,49.8,49.8,224,223
2023-01-25 22:02:00,50.0,50.1,225,224
2023-01-25 22:04:00,50.1,50.1,224,224
2023-01-25 22:06:00,49.9,49.9,225,225
2023-01-25 22:08:00,49.7,49.7,225,225
2023-01-25 22:10:00,49.8,49.8,226,226
2023-01-25 22:12:00,49.9,49.8,226,226
2023-01-25 22:14:00,50.0,50.0,226,226
2023-01-25 22:16:00,50.1,50.0,226,226
2023-01-25 22:18:00,50.1,50.1,226,226
2023-01-25 22:20:00,50.1,50.2,226,226
2023-01-25 22:22:00,50.2,50.1,226,226
2023-01-25 22:24:00,50.3,50.2,226,226
2023-01-25 22:26:00,50.2,50.1,226,226
2023-01-25 22:28:00,49.8,49.9,226,226
2023-01-25 22:30:00,49.7,49.7,226,226
2023-01-25 22:32:00,49.8,49.9,226,226
2023-01-25 22:34:00,50.1,50.1,227,227
2023-01-25 22:36:00,50.3,50.3,227,227
2023-01-25 22:38:00,50.4,50.4,227,227
2023-01-25 22:40:00,50.4,50.4,227,227
2023-01-25 22:42:00,50.2,50.2,227,227
2023-01-25 22:44:00,50,50.1,227,227
2023-01-25 22:46:00,49.8,49.8,228,228
2023-01-25 22:48:00,49.7,49.7,227,227
2023-01-25 22:50:00,50.0,49.9,228,228
2023-01-25 22:52:00,49.8,49.8,228,228
2023-01-25 22:54:00,49.7,49.7,228,228
2023-01-25 22:56:00,49.8,49.8,228,228
2023-01-25 22:58:00,50.1,50.0,228,228
2023-01-25 23:00:00,50.1,50.1,228,228
2023-01-25 23:02:00,50.0,50.0,228,228
2023-01-25 23:04:00,49.8,49.9,229,229
2023-01-25 23:06:00,49.8,49.8,229,228
2023-01-25 23:08:00,50.1,50.1,230,229
2023-01-25 23:10:00,49.8,49.8,229,228
2023-01-25 23:12:00,49.8,49.8,229,228
2023-01-25 23:14:00,49.9,49.9,229,228
2023-01-25 23:16:00,49.9,49.9,228,227
2023-01-25 23:18:00,50.1,50.1,229,228
2023-01-25 23:20:00,50.0,49.9,230,228
2023-01-25 23:22:00,50.0,50.0,230,228
2023-01-25 23:24:00,50.0,50.0,230,229
2023-01-25 23:26:00,50.1,50.1,231,230
2023-01-25 23:28:00,49.8,49.8,230,230
2023-01-25 23:30:00,50.1,50.0,231,230
2023-01-25 23:32:00,49.9,49.9,231,231
2023-01-25 23:34:00,50.0,49.9,230,230
2023-01-25 23:36:00,49.8,49.8,230,230
2023-01-25 23:38:00,49.9,49.9,230,230
2023-01-25 23:40:00,50.0,50.1,231,230
2023-01-25 23:42:00,50.0,50.0,231,231
2023-01-25 23:44:00,50.1,50.0,231,231
2023-01-25 23:46:00,50.1,50.1,231,230
2023-01-25 23:48:00,49.7,49.8,230,229
2023-01-25 23:50:00,50.0,50.1,231,230
2023-01-25 23:52:00,49.8,49.9,231,230
2023-01-25 23:54:00,50.0,50.0,231,231
2023-01-25 23:56:00,50.1,50.0,231,231
2023-01-25 23:58:00,50.0,50.0,230,230
2023-01-26 00:00:00,50.3,50.2,232,232
2023-01-26 00:02:00,50.1,50.0,232,232
2023-01-26 00:04:00,50.0,50.0,232,232
2023-01-26 00:06:00,50.0,50.1,232,232
2023-01-26 00:08:00,50.1,50.1,233,232
2023-01-26 00:10:00,50.0,50.1,233,232
2023-01-26 00:12:00,49.9,49.9,233,233
2023-01-26 00:14:00,50.2,50.1,233,233
2023-01-26 00:16:00,49.9,49.9,232,232
2023-01-26 00:18:00,50.0,50.1,233,232
2023-01-26 00:20:00,49.8,49.8,233,232
2023-01-26 00:22:00,50.0,50.0,233,233
2023-01-26 00:24:00,50.1,50.1,233,233
2023-01-26 00:26:00,50.1,50.1,233,233
2023-01-26 00:28:00,49.9,49.9,233,233
2023-01-26 00:30:00,49.9,49.9,233,233
2023-01-26 00:32:00,50.0,50.0,233,233
2023-01-26 00:34:00,50.1,50.1,234,233
2023-01-26 00:36:00,49.9,49.9,233,233
2023-01-26 00:38:00,49.7,49.7,233,233
2023-01-26 00:40:00,49.8,49.7,233,233
2023-01-26 00:42:00,49.9,49.9,233,233
2023-01-26 00:44:00,49.9,50.0,233,233
2023-01-26 00:46:00,50.0,50.0,233,233
2023-01-26 00:48:00,50,50.0,233,233
2023-01-26 00:50:00,50.0,50.1,233,233
2023-01-26 00:52:00,49.8,49.8,233,233
2023-01-26 00:54:00,50.0,50.0,233,233
2023-01-26 00:56:00,50.0,50.0,233,233
2023-01-26 00:58:00,50.0,49.9,233,233
2023-01-26 01:00:00,49.9,50.0,233,233
2023-01-26 01:02:00,49.9,49.9,233,233
2023-01-26 01:04:00,50.0,50.1,233,233
2023-01-26 01:06:00,50.1,50.0,232,232
2023-01-26 01:08:00,50.0,50.0,233,232
2023-01-26 01:10:00,50.3,50.2,233,233
2023-01-26 01:12:00,50.2,50.2,233,233
2023-01-26 01:14:00,50.2,50.2,233,233
2023-01-26 01:16:00,50.0,49.9,233,233
2023-01-26 01:18:00,50.2,50.2,233,233
2023-01-26 01:20:00,50.0,50.0,233,233
2023-01-26 01:22:00,50.0,50,233,233
2023-01-26 01:24:00,50.0,50.0,233,233
2023-01-26 01:26:00,49.9,49.9,233,233
2023-01-26 01:28:00,50.1,50.1,233,233
2023-01-26 01:30:00,49.8,49.8,233,232
2023-01-26 01:32:00,50.0,49.9,233,233
2023-01-26 01:34:00,50.1,50.1,233,233
2023-01-26 01:36:00,49.9,49.9,233,233
2023-01-26 01:38:00,50.0,50.1,234,234
2023-01-26 01:40:00,49.8,49.8,233,233
2023-01-26 01:42:00,50.0,50.0,233,233
2023-01-26 01:44:00,49.9,50.0,233,233
2023-01-26 01:46:00,50.0,49.9,234,234
2023-01-26 01:48:00,49.9,49.8,233,233
2023-01-26 01:50:00,49.9,50.0,233,233
2023-01-26 01:52:00,50.0,50.0,233,233
2023-01-26 01:54:00,50.0,50.0,233,233
2023-01-26 01:56:00,50.0,50.0,233,233
2023-01-26 01:58:00,50.1,50.1,233,233
2023-01-26 02:00:00,50.0,50.0,233,233
2023-01-26 02:02:00,50.1,50.0,233,233
2023-01-26 02:04:00,49.8,49.8,233,233
2023-01-26 02:06:00,50.1,50.1,233,233
2023-01-26 02:08:00,49.9,50.0,234,234
2023-01-26 02:10:00,50.0,50.0,234,234
2023-01-26 02:12:00,50.1,50.0,234,234
2023-01-26 02:14:00,49.9,49.8,233,233
2023-01-26 02:16:00,50.0,50.0,234,234
2023-01-26 02:18:00,50.0,50.0,233,233
2023-01-26 02:20:00,50.0,50.0,234,234
2023-01-26 02:22:00,49.8,49.9,233,233
2023-01-26 02:24:00,50.0,50.0,235,234
2023-01-26 02:26:00,50.0,50.0,235,234
2023-01-26 02:28:00,49.8,49.8,234,234
2023-01-26 02:30:00,49.9,50.0,234,234
2023-01-26 02:32:00,49.8,49.8,234,234
2023-01-26 02:34:00,50.1,50.0,235,234
2023-01-26 02:36:00,50.2,50.3,235,235
2023-01-26 02:38:00,49.9,49.8,234,234
2023-01-26 02:40:00,49.9,49.9,235,235
2023-01-26 02:42:00,49.9,49.9,235,235
2023-01-26 02:44:00,49.9,50.0,235,235
2023-01-26 02:46:00,50.0,50.1,235,235
2023-01-26 02:48:00,49.9,50.0,235,235
2023-01-26 02:50:00,49.8,49.8,235,234
2023-01-26 02:52:00,49.9,49.9,235,235
2023-01-26 02:54:00,50.1,50.1,235,235
2023-01-26 02:56:00,50.1,50.1,236,236
2023-01-26 02:58:00,49.8,49.8,236,235
2023-01-26 03:00:00,49.8,49.8,236,236
2023-01-26 03:02:00,49.8,49.9,235,235
2023-01-26 03:04:00,50.2,50.2,235,235
2023-01-26 03:06:00,50,50.0,235,235
2023-01-26 03:08:00,50.0,50.1,235,234
2023-01-26 03:10:00,50.0,50.0,235,235
2023-01-26 03:12:00,49.9,49.9,235,235
2023-01-26 03:14:00,50.0,50.0,236,235
2023-01-26 03:16:00,50.0,50.0,236,236
2023-01-26 03:18:00,49.8,49.8,235,235
2023-01-26 03:20:00,49.8,49.7,235,235
2023-01-26 03:22:00,50.0,50.0,235,235
2023-01-26 03:24:00,49.9,49.8,235,235
2023-01-26 03:26:00,49.8,49.9,235,234
2023-01-26 03:28:00,50.1,50.1,235,235
2023-01-26 03:30:00,50.0,50,235,235
2023-01-26 03:32:00,50.1,50.1,235,235
2023-01-26 03:34:00,50.0,50.0,235,234
2023-01-26 03:36:00,50.0,50.0,235,235
2023-01-26 03:38:00,50.0,50,235,235
2023-01-26 03:40:00,49.8,49.9,234,234
2023-01-26 03:42:00,49.7,49.7,235,234
2023-01-26 03:44:00,49.8,49.8,234,234
2023-01-26 03:46:00,50.2,50.2,235,235
2023-01-26 03:48:00,49.6,49.7,234,234
2023-01-26 03:50:00,49.8,49.9,234,234
2023-01-26 03:52:00,49.9,49.9,234,234
2023-01-26 03:54:00,49.8,49.7,234,234
2023-01-26 03:56:00,49.9,49.9,234,234
2023-01-26 03:58:00,50.0,50.0,235,235
2023-01-26 04:00:00,50.0,50.0,235,235
2023-01-26 04:02:00,49.9,49.9,234,234
2023-01-26 04:04:00,50.1,50.1,234,234
2023-01-26 04:06:00,50.1,50.2,235,234
2023-01-26 04:08:00,50.2,50.2,236,236
2023-01-26 04:10:00,49.7,49.7,235,235
2023-01-26 04:12:00,50.1,50.0,236,236
2023-01-26 04:14:00,49.7,49.7,235,235
2023-01-26 04:16:00,50.1,50.1,235,235
2023-01-26 04:18:00,50.1,50.1,236,236
2023-01-26 04:20:00,50.1,50.0,236,236
2023-01-26 04:22:00,49.8,49.9,236,236
2023-01-26 04:24:00,50.0,50.0,236,236
2023-01-26 04:26:00,50.0,50.0,235,235
2023-01-26 04:28:00,50.0,49.9,236,235
2023-01-26 04:30:00,50.1,50.1,236,236
2023-01-26 04:32:00,49.8,49.9,235,235
2023-01-26 04:34:00,49.9,49.9,235,235
2023-01-26 04:36:00,49.7,49.7,235,235
2023-01-26 04:38:00,50.0,50.0,235,235
2023-01-26 04:40:00,50.1,50.1,235,235
2023-01-26 04:42:00,49.8,49.8,235,235
2023-01-26 04:44:00,50.1,50.0,235,234
2023-01-26 04:46:00,50.1,50.0,234,234
2023-01-26 04:48:00,49.9,49.9,233,233
2023-01-26 04:50:00,49.7,49.7,233,233
2023-01-26 04:52:00,50.0,50.1,233,233
2023-01-26 04:54:00,49.8,49.8,233,233
2023-01-26 04:56:00,49.8,49.8,233,233
2023-01-26 04:58:00,50.1,50.2,233,233
2023-01-26 05:00:00,50.1,50.0,233,233
2023-01-26 05:02:00,49.7,49.7,233,232
2023-01-26 05:04:00,50.0,49.9,233,233
2023-01-26 05:06:00,50.0,50.0,233,233
2023-01-26 05:08:00,50.0,50.0,232,232
2023-01-26 05:10:00,49.9,49.9,233,232
2023-01-26 05:12:00,50.0,50.0,233,233
2023-01-26 05:14:00,50.2,50.2,232,232
2023-01-26 05:16:00,49.8,49.9,233,232
2023-01-26 05:18:00,49.9,49.9,232,232
2023-01-26 05:20:00,50,50.0,233,233
2023-01-26 05:22:00,50.0,50.0,233,232
2023-01-26 05:24:00,50.0,50.0,232,232
2023-01-26 05:26:00,50.0,50.0,232,232
2023-01-26 05:28:00,50.1,50.1,233,233
2023-01-26 05:30:00,50.0,50.0,232,231
2023-01-26 05:32:00,49.6,49.6,232,232
2023-01-26 05:34:00,50.0,50.0,233,233
2023-01-26 05:36:00,49.8,49.8,232,232
2023-01-26 05:38:00,49.9,49.9,233,232
2023-01-26 05:40:00,50.0,50.0,233,233
2023-01-26 05:42:00,49.8,49.9,232,232
2023-01-26 05:44:00,49.9,49.9,232,231
2023-01-26 05:46:00,49.9,49.9,232,231
2023-01-26 05:48:00,49.9,49.9,232,231
2023-01-26 05:50:00,49.9,49.9,229,228
2023-01-26 05:52:00,50.0,49.9,232,231
2023-01-26 05:54:00,49.9,49.9,233,233
2023-01-26 05:56:00,50.2,50.2,233,233
2023-01-26 05:58:00,49.8,49.8,231,231
2023-01-26 06:00:00,50.0,50.0,231,231
2023-01-26 06:02:00,50.1,50.2,231,231
2023-01-26 06:04:00,49.9,50.0,231,231
2023-01-26 06:06:00,50.1,50.1,231,231
2023-01-26 06:08:00,50.1,50.1,229,228
2023-01-26 06:10:00,49.9,50.0,227,227
2023-01-26 06:12:00,49.6,49.6,229,228
2023-01-26 06:14:00,50.0,50.0,228,228
2023-01-26 06:16:00,49.9,49.9,230,229
2023-01-26 06:18:00,50.1,50.1,231,230
2023-01-26 06:20:00,49.8,49.8,231,230
2023-01-26 06:22:00,49.8,49.8,230,229
2023-01-26 06:24:00,50.2,50.2,231,231
2023-01-26 06:26:00,50.0,50.0,228,228
2023-01-26 06:28:00,49.9,50.0,227,227
2023-01-26 06:30:00,49.9,49.9,227,226
2023-01-26 06:32:00,49.9,49.9,226,226
2023-01-26 06:34:00,50.0,49.9,228,228
2023-01-26 06:36:00,49.9,49.9,226,225
2023-01-26 06:38:00,49.9,49.9,227,226
2023-01-26 06:40:00,49.9,49.9,227,227
2023-01-26 06:42:00,49.7,49.6,225,225
2023-01-26 06:44:00,50.3,50.2,227,226
2023-01-26 06:46:00,50,50.0,228,227
2023-01-26 06:48:00,49.9,49.9,228,228
2023-01-26 06:50:00,49.7,49.7,226,226
2023-01-26 06:52:00,50.0,50.0,226,226
2023-01-26 06:54:00,49.9,49.9,226,226
2023-01-26 06:56:00,50.1,50.2,228,226
2023-01-26 06:58:00,49.6,49.6,227,226
2023-01-26 07:00:00,50.1,50.1,228,228
2023-01-26 07:02:00,50.5,50.5,228,228
2023-01-26 07:04:00,50.0,50.0,230,229
2023-01-26 07:06:00,49.8,49.8,228,228
2023-01-26 07:08:00,50.2,50.2,229,228
2023-01-26 07:10:00,49.8,49.8,230,229
2023-01-26 07:12:00,50.2,50.1,231,229
2023-01-26 07:14:00,49.9,49.8,230,228
2023-01-26 07:16:00,50.2,50.1,231,229
2023-01-26 07:18:00,49.8,49.8,230,229
2023-01-26 07:20:00,50.4,50.4,228,227
2023-01-26 07:22:00,50.0,50.1,229,228
2023-01-26 07:24:00,50.0,50.1,226,225
2023-01-26 07:26:00,49.7,49.7,226,225
2023-01-26 07:28:00,50.2,50.3,226,226
