Time,Frequency 6EF39700 (Hgr Kitatumba - Labo),Frequency D2B9CB2E (Hgr Kitatumba - Mdh office),Voltage 6EF39700 (Hgr Kitatumba - Labo),Voltage D2B9CB2E (Hgr Kitatumba - Mdh office),Generator_ON
1/16/23 17:36,49.9,49.8,194,203,FALSE
1/16/23 17:38,49.9,49.9,195,203,FALSE
1/16/23 17:40,49.8,49.8,187,194,FALSE
1/16/23 17:42,50,50.1,194,199,FALSE
1/16/23 17:44,50.1,50,192,198,FALSE
1/16/23 17:46,50.2,50.2,195,202,FALSE
1/16/23 17:48,50.2,50.1,188,191,FALSE
1/16/23 17:50,50.1,50,188,194,FALSE
1/16/23 17:52,49.8,49.7,196,202,FALSE
1/16/23 17:54,49.8,49.8,192,197,FALSE
1/16/23 17:56,50.1,50.2,192,201,FALSE
1/16/23 17:58,50,50,185,194,FALSE
1/16/23 18:00,49.8,49.8,194,202,FALSE
1/16/23 18:02,49.6,49.6,191,197,FALSE
1/16/23 18:04,50,50,196,202,FALSE
1/16/23 18:06,49.8,49.7,188,193,FALSE
1/16/23 18:08,49.8,49.7,189,194,FALSE
1/16/23 18:10,49.6,49.6,191,197,FALSE
1/16/23 18:12,50,50,184,193,FALSE
1/16/23 18:14,49.7,49.7,192,201,FALSE
1/16/23 18:16,49.7,49.8,187,197,FALSE
1/16/23 18:18,49.9,49.8,187,192,FALSE
1/16/23 18:20,50,50.1,187,193,FALSE
1/16/23 18:22,50.1,50.1,190,199,FALSE
1/16/23 18:24,49.8,49.8,192,199,FALSE
1/16/23 18:26,49.9,49.9,191,197,FALSE
1/16/23 18:28,50,50.1,192,199,FALSE
1/16/23 18:30,50,50.1,190,197,FALSE
1/16/23 18:32,49.9,49.9,191,198,FALSE
1/16/23 18:34,50.2,50.2,190,197,FALSE
1/16/23 18:36,50,49.9,190,197,FALSE
1/16/23 18:38,49.8,49.8,192,198,FALSE
1/16/23 18:40,49.8,49.8,190,197,FALSE
1/16/23 18:42,49.8,49.8,190,197,FALSE
1/16/23 18:44,49.8,49.9,186,195,FALSE
1/16/23 18:46,49.9,49.9,187,195,FALSE
1/16/23 18:48,49.8,49.9,187,194,FALSE
1/16/23 18:50,49.6,49.6,187,194,FALSE
1/16/23 18:52,50,50,189,195,FALSE
1/16/23 18:54,50,50,190,197,FALSE
1/16/23 18:56,50,50.1,188,194,FALSE
1/16/23 18:58,49.9,49.8,188,194,FALSE
1/16/23 19:00,50.1,50.1,189,196,FALSE
1/16/23 19:02,50.1,50,187,194,FALSE
1/16/23 19:04,50,50.1,185,194,FALSE
1/16/23 19:06,49.9,49.9,187,195,FALSE
1/16/23 19:08,49.8,49.8,187,192,FALSE
1/16/23 19:10,49.8,49.7,188,193,FALSE
1/16/23 19:12,49.9,49.8,185,193,FALSE
1/16/23 19:14,49.8,49.8,185,191,FALSE
1/16/23 19:16,49.8,49.8,186,194,FALSE
1/16/23 19:18,49.8,49.8,186,194,FALSE
1/16/23 19:20,49.9,50,180,188,FALSE
1/16/23 19:22,49.9,49.9,182,190,FALSE
1/16/23 19:24,49.9,49.9,183,190,FALSE
1/16/23 19:26,50,50.1,189,195,FALSE
1/16/23 19:28,49.9,50,189,194,FALSE
1/16/23 19:30,49.7,49.7,186,192,FALSE
1/16/23 19:32,49.7,49.7,189,194,FALSE
1/16/23 19:34,49.8,49.8,186,194,FALSE
1/16/23 19:36,50,50.1,179,188,FALSE
1/16/23 19:38,50.1,50.1,181,189,FALSE
1/16/23 19:40,49.9,49.9,184,189,FALSE
1/16/23 19:42,50,50.2,183,192,FALSE
1/16/23 19:44,50.2,50.2,182,190,FALSE
1/16/23 19:46,50,50,177,185,FALSE
1/16/23 19:48,50,50,178,186,FALSE
1/16/23 19:50,49.9,49.8,177,185,FALSE
1/16/23 19:52,49.9,49.9,183,190,FALSE
1/16/23 19:54,50,49.8,187,193,FALSE
1/16/23 19:56,49.9,49.9,187,194,FALSE
1/16/23 19:58,49.8,49.7,177,187,FALSE
1/16/23 20:00,49.8,49.8,182,189,FALSE
1/16/23 20:02,49.8,49.8,182,189,FALSE
1/16/23 20:04,50,50,185,190,FALSE
1/16/23 20:06,50,50,196,202,FALSE
1/16/23 20:08,50,50,194,201,FALSE
1/16/23 20:10,49.9,49.9,190,196,FALSE
1/16/23 20:12,49.9,49.9,190,196,FALSE
1/16/23 20:14,49.8,49.8,190,194,FALSE
1/16/23 20:16,50.2,50.2,192,198,FALSE
1/16/23 20:18,50,49.9,190,197,FALSE
1/16/23 20:20,50,50,192,199,FALSE
1/16/23 20:22,49.9,49.9,193,199,FALSE
1/16/23 20:24,50,50,194,199,FALSE
1/16/23 20:26,50,50,192,199,FALSE
1/16/23 20:28,49.9,49.9,194,199,FALSE
1/16/23 20:30,50.1,50,194,200,FALSE
1/16/23 20:32,50,49.9,193,199,FALSE
1/16/23 20:34,50,50.1,192,199,FALSE
1/16/23 20:36,49.8,49.7,192,199,FALSE
1/16/23 20:38,49.8,49.8,190,197,FALSE
1/16/23 20:40,50.1,50.1,197,205,FALSE
1/16/23 20:42,50.2,50.2,201,207,FALSE
1/16/23 20:44,50.2,50.2,199,206,FALSE
1/16/23 20:46,50,50.1,198,204,FALSE
1/16/23 20:48,49.9,50,199,205,FALSE
1/16/23 20:50,49.9,49.7,199,205,FALSE
1/16/23 20:52,50.1,50,200,206,FALSE
1/16/23 20:54,50,50,200,206,FALSE
1/16/23 20:56,49.8,49.8,198,205,FALSE
1/16/23 20:58,49.6,49.5,194,203,FALSE
1/16/23 21:00,49.8,49.8,195,204,FALSE
1/16/23 21:02,49.8,49.9,192,199,FALSE
1/16/23 21:04,49.8,49.9,189,196,FALSE
1/16/23 21:06,49.7,49.7,191,197,FALSE
1/16/23 21:08,49.9,49.8,192,198,FALSE
1/16/23 21:10,49.8,49.8,195,202,FALSE
1/16/23 21:12,49.6,49.7,194,201,FALSE
1/16/23 21:14,49.9,49.8,194,202,FALSE
1/16/23 21:16,50.1,50.1,193,202,FALSE
1/16/23 21:18,49.9,50,194,202,FALSE
1/16/23 21:20,50.1,50.1,195,203,FALSE
1/16/23 21:22,50.1,50.1,197,203,FALSE
1/16/23 21:24,49.9,49.8,197,203,FALSE
1/16/23 21:26,50,49.9,197,204,FALSE
1/16/23 21:28,50,50,196,204,FALSE
1/16/23 21:30,50.2,50.1,195,204,FALSE
1/16/23 21:32,50,49.9,197,204,FALSE
1/16/23 21:34,49.8,49.9,197,205,FALSE
1/16/23 21:36,49.8,49.9,198,204,FALSE
1/16/23 21:38,49.8,49.7,199,205,FALSE
1/16/23 21:40,50.1,50,198,204,FALSE
1/16/23 21:42,49.9,49.9,205,212,FALSE
1/16/23 21:44,49.9,49.9,202,209,FALSE
1/16/23 21:46,49.9,49.9,201,209,FALSE
1/16/23 21:48,49.9,49.9,201,210,FALSE
1/16/23 21:50,49.9,49.8,202,210,FALSE
1/16/23 21:52,50,50.1,204,211,FALSE
1/16/23 21:54,50,50,205,211,FALSE
1/16/23 21:56,49.8,49.9,206,211,FALSE
1/16/23 21:58,49.8,49.9,206,211,FALSE
1/16/23 22:00,50,50,203,211,FALSE
1/16/23 22:02,50,50,204,211,FALSE
1/16/23 22:04,49.8,49.8,205,212,FALSE
1/16/23 22:06,50.1,50,206,211,FALSE
1/16/23 22:08,49.9,50,206,212,FALSE
1/16/23 22:10,50,49.9,206,212,FALSE
1/16/23 22:12,49.9,49.9,207,212,FALSE
1/16/23 22:14,49.8,49.9,206,213,FALSE
1/16/23 22:16,49.9,49.9,205,213,FALSE
1/16/23 22:18,49.9,49.9,206,213,FALSE
1/16/23 22:20,49.8,49.8,207,216,FALSE
1/16/23 22:22,50,50,206,214,FALSE
1/16/23 22:24,49.8,49.8,208,215,FALSE
1/16/23 22:26,50.1,50.1,210,218,FALSE
1/16/23 22:28,50.1,50.1,210,218,FALSE
1/16/23 22:30,49.9,50,211,218,FALSE
1/16/23 22:32,50,50,209,217,FALSE
1/16/23 22:34,49.8,49.8,209,218,FALSE
1/16/23 22:36,50.3,50.2,210,218,FALSE
1/16/23 22:38,50,50,210,217,FALSE
1/16/23 22:40,49.9,49.9,211,217,FALSE
1/16/23 22:42,49.8,49.8,211,217,FALSE
1/16/23 22:44,49.8,49.9,209,216,FALSE
1/16/23 22:46,50,50,209,216,FALSE
1/16/23 22:48,49.7,49.8,209,216,FALSE
1/16/23 22:50,50,50,209,217,FALSE
1/16/23 22:52,50,50,204,213,FALSE
1/16/23 22:54,49.9,49.9,204,212,FALSE
1/16/23 22:56,50,49.9,207,214,FALSE
1/16/23 22:58,49.9,49.9,207,214,FALSE
1/16/23 23:00,50,50,208,215,FALSE
1/16/23 23:02,50.1,50.1,207,215,FALSE
1/16/23 23:04,49.7,49.7,208,215,FALSE
1/16/23 23:06,49.9,49.9,210,216,FALSE
1/16/23 23:08,50,49.9,211,219,FALSE
1/16/23 23:10,49.8,49.9,208,216,FALSE
1/16/23 23:12,49.9,50,208,217,FALSE
1/16/23 23:14,50,49.9,211,218,FALSE
1/16/23 23:16,49.9,49.9,218,224,FALSE
1/16/23 23:18,50,49.9,216,223,FALSE
1/16/23 23:20,49.9,49.9,217,224,FALSE
1/16/23 23:22,50,50,217,224,FALSE
1/16/23 23:24,50,50,217,224,FALSE
1/16/23 23:26,50,49.9,217,223,FALSE
1/16/23 23:28,50,50,214,223,FALSE
1/16/23 23:30,49.9,49.9,214,223,FALSE
1/16/23 23:32,49.8,49.9,216,223,FALSE
1/16/23 23:34,49.9,50.1,217,224,FALSE
1/16/23 23:36,50.1,50,216,224,FALSE
1/16/23 23:38,50,49.9,218,224,FALSE
1/16/23 23:40,50,50,217,224,FALSE
1/16/23 23:42,50,50,217,224,FALSE
1/16/23 23:44,50.1,50.2,219,226,FALSE
1/16/23 23:46,50.6,50.3,218,224,FALSE
1/16/23 23:48,49.9,49.9,218,225,FALSE
1/16/23 23:50,49.7,49.8,214,224,FALSE
1/16/23 23:52,49.8,49.8,215,224,FALSE
1/16/23 23:54,49.9,49.9,218,225,FALSE
1/16/23 23:56,49.9,49.9,219,225,FALSE
1/16/23 23:58,49.8,49.7,218,225,FALSE
1/17/23 0:00,49.8,49.7,219,225,FALSE
1/17/23 0:02,50,49.9,216,224,FALSE
1/17/23 0:04,49.9,49.8,215,223,FALSE
1/17/23 0:06,50.1,50.1,217,224,FALSE
1/17/23 0:08,50,50,217,224,FALSE
1/17/23 0:10,50,49.9,217,224,FALSE
1/17/23 0:12,49.9,49.9,217,224,FALSE
1/17/23 0:14,49.9,49.9,218,226,FALSE
1/17/23 0:16,50,50,218,226,FALSE
1/17/23 0:18,49.8,49.9,218,226,FALSE
1/17/23 0:20,50.1,50,219,226,FALSE
1/17/23 0:22,50,50,217,226,FALSE
1/17/23 0:24,49.8,49.9,216,225,FALSE
1/17/23 0:26,50,50,219,226,FALSE
1/17/23 0:28,49.8,49.8,219,226,FALSE
1/17/23 0:30,50,49.9,219,226,FALSE
1/17/23 0:32,49.8,49.9,219,226,FALSE
1/17/23 0:34,50,50,220,227,FALSE
1/17/23 0:36,50,50,219,226,FALSE
1/17/23 0:38,50,50,216,225,FALSE
1/17/23 0:40,50,49.9,219,227,FALSE
1/17/23 0:42,50,49.9,220,228,FALSE
1/17/23 0:44,49.8,49.7,219,226,FALSE
1/17/23 0:46,49.8,49.7,219,226,FALSE
1/17/23 0:48,50,50,220,226,FALSE
1/17/23 0:50,50,49.9,220,226,FALSE
1/17/23 0:52,50,50,219,226,FALSE
1/17/23 0:54,49.9,49.8,217,226,FALSE
1/17/23 0:56,50,50,217,226,FALSE
1/17/23 0:58,50,50,221,227,FALSE
1/17/23 1:00,49.9,49.9,219,227,FALSE
1/17/23 1:02,49.8,49.8,220,226,FALSE
1/17/23 1:04,50,50,220,226,FALSE
1/17/23 1:06,49.9,49.9,219,226,FALSE
1/17/23 1:08,49.8,49.8,219,226,FALSE
1/17/23 1:10,50,49.9,220,226,FALSE
1/17/23 1:12,50,50,219,226,FALSE
1/17/23 1:14,49.8,49.7,219,226,FALSE
1/17/23 1:16,49.9,49.8,216,225,FALSE
1/17/23 1:18,50.1,50,216,226,FALSE
1/17/23 1:20,50,50,219,226,FALSE
1/17/23 1:22,49.8,49.8,219,226,FALSE
1/17/23 1:24,50.1,50,220,226,FALSE
1/17/23 1:26,49.9,49.8,219,226,FALSE
1/17/23 1:28,49.9,49.9,219,226,FALSE
1/17/23 1:30,49.9,49.9,221,227,FALSE
1/17/23 1:32,49.8,49.8,221,227,FALSE
1/17/23 1:34,50,50,221,227,FALSE
1/17/23 1:36,50,50,216,226,FALSE
1/17/23 1:38,49.9,50,217,226,FALSE
1/17/23 1:40,50,49.9,219,226,FALSE
1/17/23 1:42,49.9,49.9,219,226,FALSE
1/17/23 1:44,49.8,49.8,219,226,FALSE
1/17/23 1:46,50,50,219,226,FALSE
1/17/23 1:48,49.9,49.9,219,226,FALSE
1/17/23 1:50,50,50.1,220,226,FALSE
1/17/23 1:52,50,50,220,226,FALSE
1/17/23 1:54,49.8,49.8,221,227,FALSE
1/17/23 1:56,50,50,219,226,FALSE
1/17/23 1:58,49.8,49.8,216,226,FALSE
1/17/23 2:00,49.8,49.9,219,226,FALSE
1/17/23 2:02,49.7,49.6,220,228,FALSE
1/17/23 2:04,50,50,220,227,FALSE
1/17/23 2:06,50,50,221,228,FALSE
1/17/23 2:08,49.9,49.9,221,228,FALSE
1/17/23 2:10,49.9,49.9,221,228,FALSE
1/17/23 2:12,49.9,49.9,218,227,FALSE
1/17/23 2:14,49.8,49.8,219,227,FALSE
1/17/23 2:16,50,50,221,228,FALSE
1/17/23 2:18,49.9,50,223,229,FALSE
1/17/23 2:20,49.9,49.9,221,228,FALSE
1/17/23 2:22,49.9,49.9,221,227,FALSE
1/17/23 2:24,49.9,49.9,221,227,FALSE
1/17/23 2:26,49.8,49.8,220,226,FALSE
1/17/23 2:28,50,50.1,220,227,FALSE
1/17/23 2:30,49.7,49.7,219,226,FALSE
1/17/23 2:32,49.8,49.7,219,226,FALSE
1/17/23 2:34,50.1,50,217,226,FALSE
1/17/23 2:36,49.8,49.8,217,226,FALSE
1/17/23 2:38,49.9,50,221,227,FALSE
1/17/23 2:40,50,50,220,227,FALSE
1/17/23 2:42,49.8,49.8,220,227,FALSE
1/17/23 2:44,50,50.2,220,227,FALSE
1/17/23 2:46,50,50,221,228,FALSE
1/17/23 2:48,49.8,49.8,221,228,FALSE
1/17/23 2:50,50.1,50,221,228,FALSE
1/17/23 2:52,50,50.1,221,228,FALSE
1/17/23 2:54,50,50,222,228,FALSE
1/17/23 2:56,49.8,49.9,219,228,FALSE
1/17/23 2:58,49.9,50,218,227,FALSE
1/17/23 3:00,49.9,49.9,221,227,FALSE
1/17/23 3:02,50,50,220,227,FALSE
1/17/23 3:04,49.8,49.9,220,227,FALSE
1/17/23 3:06,50,50,220,227,FALSE
1/17/23 3:08,49.9,49.9,218,227,FALSE
1/17/23 3:10,50,49.9,218,227,FALSE
1/17/23 3:12,49.9,49.9,220,227,FALSE
1/17/23 3:14,49.8,49.8,221,227,FALSE
1/17/23 3:16,50,50,221,227,FALSE
1/17/23 3:18,50,50,222,228,FALSE
1/17/23 3:20,49.9,49.9,219,228,FALSE
1/17/23 3:22,49.9,49.9,222,229,FALSE
1/17/23 3:24,50,50,223,229,FALSE
1/17/23 3:26,50,50,222,228,FALSE
1/17/23 3:28,49.8,49.9,222,229,FALSE
1/17/23 3:30,49.9,49.9,221,228,FALSE
1/17/23 3:32,50.3,50.2,221,228,FALSE
1/17/23 3:34,50.1,50,218,227,FALSE
1/17/23 3:36,50,49.9,221,228,FALSE
1/17/23 3:38,50,50,221,228,FALSE
1/17/23 3:40,49.9,49.9,222,228,FALSE
1/17/23 3:42,49.9,49.9,221,228,FALSE
1/17/23 3:44,50,50,221,227,FALSE
1/17/23 3:46,50,50,222,228,FALSE
1/17/23 3:48,49.9,49.9,221,227,FALSE
1/17/23 3:50,49.8,49.8,218,227,FALSE
1/17/23 3:52,50.1,50.1,217,226,FALSE
1/17/23 3:54,50,50,220,227,FALSE
1/17/23 3:56,49.7,49.7,219,227,FALSE
1/17/23 3:58,49.9,49.9,221,228,FALSE
1/17/23 4:00,49.9,49.8,220,227,FALSE
1/17/23 4:02,50,50,221,227,FALSE
1/17/23 4:04,50.1,50,221,228,FALSE
1/17/23 4:06,49.8,49.8,222,228,FALSE
1/17/23 4:08,49.8,49.8,223,228,FALSE
1/17/23 4:10,50.1,50.1,222,228,FALSE
1/17/23 4:12,49.8,49.8,219,228,FALSE
1/17/23 4:14,49.8,49.9,221,228,FALSE
1/17/23 4:16,49.9,49.9,221,228,FALSE
1/17/23 4:18,49.8,49.8,221,228,FALSE
1/17/23 4:20,49.6,49.6,221,228,FALSE
1/17/23 4:22,50,50,221,228,FALSE
1/17/23 4:24,49.9,49.9,222,228,FALSE
1/17/23 4:26,50,49.9,220,227,FALSE
1/17/23 4:28,50,50,219,227,FALSE
1/17/23 4:30,49.9,49.9,220,227,FALSE
1/17/23 4:32,49.9,49.9,220,227,FALSE
1/17/23 4:34,50,50,218,227,FALSE
1/17/23 4:36,49.9,49.9,219,229,FALSE
1/17/23 4:38,49.2,49.2,219,226,FALSE
1/17/23 4:40,50.1,50.1,222,228,FALSE
1/17/23 4:42,49.8,49.8,222,228,FALSE
1/17/23 4:44,49.9,49.9,222,228,FALSE
1/17/23 4:46,49.9,49.9,221,228,FALSE
1/17/23 4:48,50,50,219,228,FALSE
1/17/23 4:50,50,50,220,228,FALSE
1/17/23 4:52,49.8,49.9,223,229,FALSE
1/17/23 4:54,50,50.1,223,229,FALSE
1/17/23 4:56,49.9,49.9,222,228,FALSE
1/17/23 4:58,50.1,50,222,228,FALSE
1/17/23 5:00,50,49.9,220,227,FALSE
1/17/23 5:02,49.8,49.7,218,225,FALSE
1/17/23 5:04,49.9,49.9,217,225,FALSE
1/17/23 5:06,50.1,50.1,215,224,FALSE
1/17/23 5:08,50.1,50.2,218,224,FALSE
1/17/23 5:10,50,49.9,218,223,FALSE
1/17/23 5:12,49.9,49.9,217,223,FALSE
1/17/23 5:14,50,50,217,223,FALSE
1/17/23 5:16,50,49.9,217,224,FALSE
1/17/23 5:18,49.8,49.8,217,223,FALSE
1/17/23 5:20,50,50,219,224,FALSE
1/17/23 5:22,49.9,50,219,224,FALSE
1/17/23 5:24,49.9,50,220,226,FALSE
1/17/23 5:26,50,50,220,226,FALSE
1/17/23 5:28,50,50,211,221,FALSE
1/17/23 5:30,49.8,49.8,211,220,FALSE
1/17/23 5:32,49.8,49.8,214,221,FALSE
1/17/23 5:34,50,50,214,220,FALSE
1/17/23 5:36,49.9,49.9,214,220,FALSE
1/17/23 5:38,49.9,49.8,213,220,FALSE
1/17/23 5:40,49.7,49.8,214,220,FALSE
1/17/23 5:42,50.2,50.2,214,221,FALSE
1/17/23 5:44,49.2,49.4,208,217,FALSE
1/17/23 5:46,50,50,210,219,FALSE
1/17/23 5:48,50,50,213,220,FALSE
1/17/23 5:50,49.9,49.9,213,219,FALSE
1/17/23 5:52,50,50,213,219,FALSE
1/17/23 5:54,50,50.1,213,219,FALSE
1/17/23 5:56,50,50,209,216,FALSE
1/17/23 5:58,50,50,209,216,FALSE
1/17/23 6:00,49.8,49.7,208,214,FALSE
1/17/23 6:02,50,50,208,216,FALSE
1/17/23 6:04,49.6,49.7,207,216,FALSE
1/17/23 6:06,49.9,49.9,211,216,FALSE
1/17/23 6:08,49.9,49.9,214,220,FALSE
1/17/23 6:10,50.1,50.1,214,220,FALSE
1/17/23 6:12,49.6,49.6,211,218,FALSE
1/17/23 6:14,50,49.9,211,220,FALSE
1/17/23 6:16,49.8,49.8,211,219,FALSE
1/17/23 6:18,49.8,49.8,213,219,FALSE
1/17/23 6:20,49.9,49.9,212,219,FALSE
1/17/23 6:22,49.7,49.8,208,216,FALSE
1/17/23 6:24,49.9,50,207,216,FALSE
1/17/23 6:26,49.6,49.6,211,217,FALSE
1/17/23 6:28,49.6,49.6,210,216,FALSE
1/17/23 6:30,50,49.9,213,219,FALSE
1/17/23 6:32,49.6,49.6,214,220,FALSE
1/17/23 6:34,50.1,50.1,209,218,FALSE
1/17/23 6:36,49.7,49.6,209,218,FALSE
1/17/23 6:38,50.1,50.1,211,218,FALSE
1/17/23 6:40,50,50.1,211,218,FALSE
1/17/23 6:42,49.9,50,210,217,FALSE
1/17/23 6:44,49.7,49.7,209,216,FALSE
1/17/23 6:46,50.1,50.1,209,216,FALSE
1/17/23 6:48,49.9,50,209,215,FALSE
1/17/23 6:50,49.7,49.7,211,217,FALSE
1/17/23 6:52,49.8,49.8,206,213,FALSE
1/17/23 6:54,50.2,50.2,205,212,FALSE
1/17/23 6:56,49.9,49.9,210,217,FALSE
1/17/23 6:58,49.9,49.9,209,217,FALSE
1/17/23 7:00,49.6,49.7,209,218,FALSE
1/17/23 7:02,49.9,49.9,209,216,FALSE
1/17/23 7:04,50.3,50.4,197,209,FALSE
1/17/23 7:06,50.1,50,198,209,FALSE
1/17/23 7:08,49.9,49.9,197,208,FALSE
1/17/23 7:10,50,50,197,207,FALSE
1/17/23 7:12,50.1,50.2,197,208,FALSE
1/17/23 7:14,50.2,50.2,207,214,FALSE
1/17/23 7:16,49.9,50,207,214,FALSE
1/17/23 7:18,50.1,50,207,213,FALSE
1/17/23 7:20,49.6,49.7,204,211,FALSE
1/17/23 7:22,50.1,50,193,204,FALSE
1/17/23 7:24,49.9,49.8,206,211,FALSE
1/17/23 7:26,3559,3584,0,0,FALSE
1/17/23 7:28,7874,5618,0,0,FALSE
1/17/23 7:30,3906,4367,0,0,FALSE
1/17/23 7:32,7874,4926,0,0,FALSE
1/17/23 7:34,45.3,45,205,207,TRUE
1/17/23 7:36,45.3,45.2,202,205,TRUE
1/17/23 7:38,45.1,45.1,198,204,TRUE
1/17/23 7:40,45,45.1,197,203,TRUE
1/17/23 7:42,45.1,45.2,201,204,TRUE
1/17/23 7:44,45.1,45.1,200,203,TRUE
1/17/23 7:46,45.2,45.4,201,203,TRUE
1/17/23 7:48,45.2,45.1,199,202,TRUE
1/17/23 7:50,45.2,45.3,199,202,TRUE
1/17/23 7:52,45.2,45.2,198,202,TRUE
1/17/23 7:54,45.4,45.4,198,200,TRUE
1/17/23 7:56,45.4,45.6,194,201,TRUE
1/17/23 7:58,45.5,45.6,194,200,TRUE
1/17/23 8:00,45.5,45.4,195,197,TRUE
1/17/23 8:02,45.5,45.4,194,198,TRUE
1/17/23 8:04,45.6,45.5,194,197,TRUE
1/17/23 8:06,45.4,45.4,191,197,TRUE
1/17/23 8:08,45.6,45.2,191,196,TRUE
1/17/23 8:10,45.5,45.3,193,195,TRUE
1/17/23 8:12,45.6,45.3,194,195,TRUE
1/17/23 8:14,45.3,45.4,193,194,TRUE
1/17/23 8:16,45.3,45.3,194,196,TRUE
1/17/23 8:18,45.4,45.3,190,192,TRUE
1/17/23 8:20,45.5,45.5,190,192,TRUE
1/17/23 8:22,45.6,45.6,191,193,TRUE
1/17/23 8:24,45,45,194,197,TRUE
1/17/23 8:26,45.3,45.4,195,197,TRUE
1/17/23 8:28,45.4,45.4,195,197,TRUE
1/17/23 8:30,45.4,45.2,190,197,TRUE
1/17/23 8:32,45.2,45.2,190,197,TRUE
1/17/23 8:34,45.3,45.3,197,199,TRUE
1/17/23 8:36,45.6,45.6,194,195,TRUE
1/17/23 8:38,45.3,45.5,194,195,TRUE
1/17/23 8:40,45.5,45.4,195,196,TRUE
1/17/23 8:42,45.5,45.4,195,197,TRUE
1/17/23 8:44,45.5,45.2,192,194,TRUE
1/17/23 8:46,45.4,45.5,192,194,TRUE
1/17/23 8:48,45.2,45.3,191,194,TRUE
1/17/23 8:50,45.3,45.6,189,194,TRUE
1/17/23 8:52,45.6,45.2,185,191,TRUE
1/17/23 8:54,45.5,45.6,185,191,TRUE
1/17/23 8:56,45.1,45.3,189,192,TRUE
1/17/23 8:58,45.4,45.2,190,193,TRUE
1/17/23 9:00,45.2,45.3,189,192,TRUE
1/17/23 9:02,45.2,45.5,189,192,TRUE
1/17/23 9:04,45.4,45.3,190,193,TRUE
1/17/23 9:06,45.2,45.4,191,193,TRUE
1/17/23 9:08,45.2,45.3,189,192,TRUE
1/17/23 9:10,45.2,45.4,189,192,TRUE
1/17/23 9:12,44.5,44.7,187,182,TRUE
1/17/23 9:14,44.9,44.5,187,182,TRUE
1/17/23 9:16,44.9,45,190,192,TRUE
1/17/23 9:18,45.2,45.4,190,193,TRUE
1/17/23 9:20,45.3,45.3,190,193,TRUE
1/17/23 9:22,44.9,45,185,180,TRUE
1/17/23 9:24,45.4,45.6,187,190,TRUE
1/17/23 9:26,45.3,45.5,185,190,TRUE
1/17/23 9:28,45.4,45.3,191,194,TRUE
1/17/23 9:30,44.7,44.8,187,184,TRUE
1/17/23 9:32,44.6,44.6,187,183,TRUE
1/17/23 9:34,44.5,44.7,188,187,TRUE
1/17/23 9:36,45.3,45.2,190,193,TRUE
1/17/23 9:38,45.2,45.1,190,194,TRUE
1/17/23 9:40,44.9,44.6,187,182,TRUE
1/17/23 9:42,44.9,44.7,187,187,TRUE
1/17/23 9:44,44.7,44.2,188,189,TRUE
1/17/23 9:46,44.9,45.2,188,192,TRUE
1/17/23 9:48,44.6,44.3,186,181,TRUE
1/17/23 9:50,45.2,45,185,188,TRUE
1/17/23 9:52,45.4,45.1,182,188,TRUE
1/17/23 9:54,45.5,45.3,183,189,TRUE
1/17/23 9:56,45.2,44.3,187,191,TRUE
1/17/23 9:58,45.3,45.1,187,192,TRUE
1/17/23 10:00,45.1,45.3,187,192,TRUE
1/17/23 10:02,41.4,41.5,174,172,TRUE
1/17/23 10:04,43.4,43.6,181,189,TRUE
1/17/23 10:06,43.8,43.7,181,171,TRUE
1/17/23 10:08,44.9,44.9,187,191,TRUE
1/17/23 10:10,44.9,44.9,187,189,TRUE
1/17/23 10:12,44.3,45.2,186,186,TRUE
1/17/23 10:14,44.8,41.2,176,168,TRUE
1/17/23 10:16,44.2,44,182,178,TRUE
1/17/23 10:18,44.9,45.1,186,187,TRUE
1/17/23 10:20,44.3,45.3,185,188,TRUE
1/17/23 10:22,45.3,45.2,185,189,TRUE
1/17/23 10:24,44.2,42.8,176,172,TRUE
1/17/23 10:26,43.9,44,184,180,TRUE
1/17/23 10:28,45.1,45,189,191,TRUE
1/17/23 10:30,43.8,43.7,180,187,TRUE
1/17/23 10:32,43.6,43.8,178,178,TRUE
1/17/23 10:34,45,44.8,185,191,TRUE
1/17/23 10:36,44.9,45.2,188,190,TRUE
1/17/23 10:38,44.9,45,187,191,TRUE
1/17/23 10:40,45.1,45,188,181,TRUE
1/17/23 10:42,43.8,43.8,182,187,TRUE
1/17/23 10:44,45.5,45.1,187,182,TRUE
1/17/23 10:46,45.3,45.1,185,189,TRUE
1/17/23 10:48,44.5,42.8,180,177,TRUE
1/17/23 10:50,45.4,45.2,185,189,TRUE
1/17/23 10:52,45.2,45.2,185,189,TRUE
1/17/23 10:54,45.4,45.4,186,188,TRUE
1/17/23 10:56,45.1,44,181,185,TRUE
1/17/23 10:58,45.2,45.4,181,187,TRUE
1/17/23 11:00,43.9,42.4,175,171,TRUE
1/17/23 11:02,45.5,44,181,185,TRUE
1/17/23 11:04,45.5,45.4,185,187,TRUE
1/17/23 11:06,45,43.9,180,186,TRUE
1/17/23 11:08,44.3,44.3,180,175,TRUE
1/17/23 11:10,44.4,44.6,179,178,TRUE
1/17/23 11:12,44.3,43.9,179,186,TRUE
1/17/23 11:14,44.1,45.3,185,189,TRUE
1/17/23 11:16,44.2,44.3,181,177,TRUE
1/17/23 11:18,45.2,45.4,186,190,TRUE
1/17/23 11:20,44,43.9,181,187,TRUE
1/17/23 11:22,44.2,43.9,178,182,TRUE
