Time,Frequency 6EF39700 (Hgr Kitatumba - Labo),Frequency D2B9CB2E (Hgr Kitatumba - Mdh office),Voltage 6EF39700 (Hgr Kitatumba - Labo),Voltage D2B9CB2E (Hgr Kitatumba - Mdh office),Generator_ON
1/23/23 17:12,49.8,49.9,189,190,FALSE
1/23/23 17:14,49.8,49.9,193,202,FALSE
1/23/23 17:16,50.3,50.2,187,197,FALSE
1/23/23 17:18,50,50,188,196,FALSE
1/23/23 17:20,49.7,49.8,189,195,FALSE
1/23/23 17:22,49.8,49.8,188,194,FALSE
1/23/23 17:24,49.9,49.9,185,196,FALSE
1/23/23 17:26,50.1,50.1,190,197,FALSE
1/23/23 17:28,50,50,189,197,FALSE
1/23/23 17:30,49.9,50,189,194,FALSE
1/23/23 17:32,50,50.3,190,199,FALSE
1/23/23 17:34,50.2,50.1,186,195,FALSE
1/23/23 17:36,49.9,49.9,187,195,FALSE
1/23/23 17:38,49.9,49.8,185,193,FALSE
1/23/23 17:40,49.9,49.8,185,194,FALSE
1/23/23 17:42,50,50,185,192,FALSE
1/23/23 17:44,50,50,185,193,FALSE
1/23/23 17:46,50.3,50.4,190,197,FALSE
1/23/23 17:48,50.1,50.1,190,199,FALSE
1/23/23 17:50,49.7,49.8,191,197,FALSE
1/23/23 17:52,49.9,50,192,201,FALSE
1/23/23 17:54,50,50,192,202,FALSE
1/23/23 17:56,49.9,49.9,193,202,FALSE
1/23/23 17:58,49.9,49.8,193,202,FALSE
1/23/23 18:00,49.9,50,190,198,FALSE
1/23/23 18:02,49.9,50,187,195,FALSE
1/23/23 18:04,50,50.1,189,198,FALSE
1/23/23 18:06,49.8,49.8,188,194,FALSE
1/23/23 18:08,50,50,186,194,FALSE
1/23/23 18:10,50,50,187,195,FALSE
1/23/23 18:12,49.8,49.9,187,195,FALSE
1/23/23 18:14,50.2,50.2,182,190,FALSE
1/23/23 18:16,50,50,182,190,FALSE
1/23/23 18:18,50,49.9,185,194,FALSE
1/23/23 18:20,49.8,49.7,183,192,FALSE
1/23/23 18:22,50,49.9,187,195,FALSE
1/23/23 18:24,50.2,50,187,198,FALSE
1/23/23 18:26,49.8,49.8,191,199,FALSE
1/23/23 18:28,49.9,49.8,191,199,FALSE
1/23/23 18:30,49.8,49.7,187,197,FALSE
1/23/23 18:32,49.8,49.8,185,194,FALSE
1/23/23 18:34,49.7,49.8,185,193,FALSE
1/23/23 18:36,49.8,49.8,185,194,FALSE
1/23/23 18:38,49.8,49.8,186,194,FALSE
1/23/23 18:40,50.3,50.3,190,198,FALSE
1/23/23 18:42,50.4,50.3,186,195,FALSE
1/23/23 18:44,50.3,50.3,187,193,FALSE
1/23/23 18:46,49.8,49.6,187,195,FALSE
1/23/23 18:48,50,50,188,197,FALSE
1/23/23 18:50,49.6,49.7,187,196,FALSE
1/23/23 18:52,49.7,49.8,187,196,FALSE
1/23/23 18:54,49.9,49.9,187,197,FALSE
1/23/23 18:56,50.3,50.2,187,194,FALSE
1/23/23 18:58,49.8,49.9,176,187,FALSE
1/23/23 19:00,50.1,50.1,185,194,FALSE
1/23/23 19:02,50,49.9,185,193,FALSE
1/23/23 19:04,50,49.9,185,192,FALSE
1/23/23 19:06,49.9,49.9,185,192,FALSE
1/23/23 19:08,50.2,50.1,185,192,FALSE
1/23/23 19:10,50,50,182,191,FALSE
1/23/23 19:12,50.1,50,188,196,FALSE
1/23/23 19:14,50,49.9,189,197,FALSE
1/23/23 19:16,49.8,49.9,189,197,FALSE
1/23/23 19:18,49.9,50,189,197,FALSE
1/23/23 19:20,49.8,49.8,187,195,FALSE
1/23/23 19:22,50,49.9,187,195,FALSE
1/23/23 19:24,49.8,49.8,189,196,FALSE
1/23/23 19:26,50,50,190,197,FALSE
1/23/23 19:28,50,49.9,187,193,FALSE
1/23/23 19:30,49.8,49.8,186,194,FALSE
1/23/23 19:32,50,50,185,194,FALSE
1/23/23 19:34,50.1,50.1,186,193,FALSE
1/23/23 19:36,49.9,50,187,194,FALSE
1/23/23 19:38,50,50,185,193,FALSE
1/23/23 19:40,49.9,49.9,185,194,FALSE
1/23/23 19:42,49.9,49.9,187,196,FALSE
1/23/23 19:44,49.9,49.9,185,193,FALSE
1/23/23 19:46,49.9,50,184,192,FALSE
1/23/23 19:48,49.9,49.8,182,190,FALSE
1/23/23 19:50,49.9,49.8,185,193,FALSE
1/23/23 19:52,49.8,49.9,184,192,FALSE
1/23/23 19:54,50,50.1,184,192,FALSE
1/23/23 19:56,49.9,49.9,183,192,FALSE
1/23/23 19:58,50.1,50.1,185,193,FALSE
1/23/23 20:00,50,50.1,185,193,FALSE
1/23/23 20:02,49.9,50,182,191,FALSE
1/23/23 20:04,49.9,49.9,181,190,FALSE
1/23/23 20:06,49.8,49.9,184,193,FALSE
1/23/23 20:08,49.9,49.9,183,192,FALSE
1/23/23 20:10,49.8,49.8,184,192,FALSE
1/23/23 20:12,49.8,49.8,185,194,FALSE
1/23/23 20:14,49.9,49.9,187,195,FALSE
1/23/23 20:16,50,50,185,194,FALSE
1/23/23 20:18,49.9,49.9,187,197,FALSE
1/23/23 20:20,49.8,49.8,186,194,FALSE
1/23/23 20:22,49.8,49.8,183,192,FALSE
1/23/23 20:24,50,50.1,185,194,FALSE
1/23/23 20:26,50,50,187,196,FALSE
1/23/23 20:28,49.8,49.9,187,195,FALSE
1/23/23 20:30,50,49.9,185,193,FALSE
1/23/23 20:32,49.9,50.1,184,193,FALSE
1/23/23 20:34,49.9,50,185,193,FALSE
1/23/23 20:36,50,49.8,187,196,FALSE
1/23/23 20:38,50,50,187,196,FALSE
1/23/23 20:40,49.9,49.9,187,195,FALSE
1/23/23 20:42,49.8,49.8,186,194,FALSE
1/23/23 20:44,49.7,49.7,180,189,FALSE
1/23/23 20:46,49.8,49.7,180,189,FALSE
1/23/23 20:48,49.9,49.9,181,190,FALSE
1/23/23 20:50,49.9,49.9,177,185,FALSE
1/23/23 20:52,49.9,49.9,173,181,FALSE
1/23/23 20:54,49.9,49.9,172,181,FALSE
1/23/23 20:56,49.9,50,174,182,FALSE
1/23/23 20:58,49.9,49.9,177,187,FALSE
1/23/23 21:00,50.1,50.1,178,187,FALSE
1/23/23 21:02,50,50,179,187,FALSE
1/23/23 21:04,50.1,50.1,180,187,FALSE
1/23/23 21:06,50,50,183,191,FALSE
1/23/23 21:08,49.8,49.9,184,192,FALSE
1/23/23 21:10,49.9,49.9,184,192,FALSE
1/23/23 21:12,50,50,185,192,FALSE
1/23/23 21:14,50,50.1,186,194,FALSE
1/23/23 21:16,50,50,184,192,FALSE
1/23/23 21:18,49.9,49.9,184,192,FALSE
1/23/23 21:20,50.1,50.1,183,192,FALSE
1/23/23 21:22,49.9,50,182,190,FALSE
1/23/23 21:24,49.7,49.8,181,190,FALSE
1/23/23 21:26,49.9,49.8,179,188,FALSE
1/23/23 21:28,49.9,50,182,190,FALSE
1/23/23 21:30,49.9,50,183,191,FALSE
1/23/23 21:32,49.9,49.8,180,189,FALSE
1/23/23 21:34,49.9,50,180,187,FALSE
1/23/23 21:36,50,50,180,187,FALSE
1/23/23 21:38,49.9,49.9,177,186,FALSE
1/23/23 21:40,49.9,49.9,175,183,FALSE
1/23/23 21:42,49.8,49.8,175,182,FALSE
1/23/23 21:44,49.9,49.8,175,184,FALSE
1/23/23 21:46,50,49.9,181,188,FALSE
1/23/23 21:48,49.9,49.9,185,193,FALSE
1/23/23 21:50,49.7,49.8,184,193,FALSE
1/23/23 21:52,50,50,187,196,FALSE
1/23/23 21:54,50,50,185,195,FALSE
1/23/23 21:56,50,49.9,187,195,FALSE
1/23/23 21:58,49.9,49.9,190,199,FALSE
1/23/23 22:00,49.9,50,192,199,FALSE
1/23/23 22:02,49.9,49.8,192,201,FALSE
1/23/23 22:04,50,49.9,189,197,FALSE
1/23/23 22:06,50.2,50.1,192,201,FALSE
1/23/23 22:08,50.1,50.1,192,201,FALSE
1/23/23 22:10,50,50.1,192,201,FALSE
1/23/23 22:12,49.9,49.9,196,204,FALSE
1/23/23 22:14,50,50,196,204,FALSE
1/23/23 22:16,49.9,50,194,203,FALSE
1/23/23 22:18,50,50,199,207,FALSE
1/23/23 22:20,49.8,49.8,198,206,FALSE
1/23/23 22:22,49.9,49.8,190,199,FALSE
1/23/23 22:24,49.9,49.9,190,200,FALSE
1/23/23 22:26,49.7,49.8,194,203,FALSE
1/23/23 22:28,49.9,49.8,199,208,FALSE
1/23/23 22:30,49.7,49.6,195,204,FALSE
1/23/23 22:32,49.8,49.8,196,204,FALSE
1/23/23 22:34,50,50,197,204,FALSE
1/23/23 22:36,50.1,50.1,199,208,FALSE
1/23/23 22:38,49.9,49.9,199,208,FALSE
1/23/23 22:40,50,50,198,207,FALSE
1/23/23 22:42,49.9,49.9,202,211,FALSE
1/23/23 22:44,49.9,49.9,199,208,FALSE
1/23/23 22:46,49.9,49.9,203,211,FALSE
1/23/23 22:48,50,50,203,211,FALSE
1/23/23 22:50,50,50,203,212,FALSE
1/23/23 22:52,50,50,204,212,FALSE
1/23/23 22:54,49.9,50,205,214,FALSE
1/23/23 22:56,49.9,50,206,214,FALSE
1/23/23 22:58,9804,2817,0.707,0,FALSE
1/23/23 23:00,9804,5618,0.707,0,FALSE
1/23/23 23:02,4926,4926,0.707,0.707,FALSE
1/23/23 23:04,46.3,45.9,209,229,TRUE
1/23/23 23:06,46.1,46.2,216,222,TRUE
1/23/23 23:08,46.4,46.2,216,221,TRUE
1/23/23 23:10,46.3,46.4,214,219,TRUE
1/23/23 23:12,32.1,32,132,142,TRUE
1/23/23 23:14,46.3,46.4,212,219,TRUE
1/23/23 23:16,46.3,46.2,211,219,TRUE
1/23/23 23:18,45.3,45.1,209,216,TRUE
1/23/23 23:20,45.7,45.5,208,216,TRUE
1/23/23 23:22,46,46,214,224,TRUE
1/23/23 23:24,45.8,45.8,209,215,TRUE
1/23/23 23:26,91.8,45.9,209,214,TRUE
1/23/23 23:28,61,45.9,209,216,TRUE
1/23/23 23:30,45.3,45.3,205,212,TRUE
1/23/23 23:32,90.6,45.6,205,212,TRUE
1/23/23 23:34,45.4,45.2,206,212,TRUE
1/23/23 23:36,45.4,45.3,204,211,TRUE
1/23/23 23:38,45.4,45.3,206,211,TRUE
1/23/23 23:40,181,45.2,204,211,TRUE
1/23/23 23:42,60.4,45.4,204,211,TRUE
1/23/23 23:44,45.9,45.8,206,213,TRUE
1/23/23 23:46,45.9,45.5,207,214,TRUE
1/23/23 23:48,46.3,46,209,216,TRUE
1/23/23 23:50,46,46.2,209,216,TRUE
1/23/23 23:52,45.7,45.7,207,214,TRUE
1/23/23 23:54,45.9,45.6,207,214,TRUE
1/23/23 23:56,45.9,45.7,207,213,TRUE
1/23/23 23:58,45.9,45.9,205,213,TRUE
1/24/23 0:00,60.9,45.6,206,213,TRUE
1/24/23 0:02,45.8,45.5,205,212,TRUE
1/24/23 0:04,45.9,46,209,216,TRUE
1/24/23 0:06,46.1,46.1,209,216,TRUE
1/24/23 0:08,46.3,46.1,209,215,TRUE
1/24/23 0:10,46.1,45.8,207,213,TRUE
1/24/23 0:12,45.6,45.7,204,212,TRUE
1/24/23 0:14,45.1,45.3,203,211,TRUE
1/24/23 0:16,90.5,45.4,202,210,TRUE
1/24/23 0:18,60.1,45.2,203,211,TRUE
1/24/23 0:20,45.4,45.4,203,211,TRUE
1/24/23 0:22,45.1,45.2,203,211,TRUE
1/24/23 0:24,60.9,45.8,205,213,TRUE
1/24/23 0:26,46,45.9,204,213,TRUE
1/24/23 0:28,45.9,45.9,206,214,TRUE
1/24/23 0:30,45.8,45.6,205,214,TRUE
1/24/23 0:32,178,45.2,204,211,TRUE
1/24/23 0:34,90.5,45.2,202,210,TRUE
1/24/23 0:36,181,45.2,202,211,TRUE
1/24/23 0:38,60.5,45.4,203,211,TRUE
1/24/23 0:40,45.6,45.5,204,213,TRUE
1/24/23 0:42,60.9,45.7,206,213,TRUE
1/24/23 0:44,46.2,46.1,209,215,TRUE
1/24/23 0:46,46.4,46.1,209,216,TRUE
1/24/23 0:48,46.3,46.2,209,216,TRUE
1/24/23 0:50,45.9,46,208,216,TRUE
1/24/23 0:52,45.7,45.7,207,214,TRUE
1/24/23 0:54,45.5,45.5,207,213,TRUE
1/24/23 0:56,45.7,45.7,207,213,TRUE
1/24/23 0:58,45.8,45.7,205,212,TRUE
1/24/23 1:00,45.7,45.6,204,213,TRUE
1/24/23 1:02,45.6,45.7,204,212,TRUE
1/24/23 1:04,46,46.1,208,216,TRUE
1/24/23 1:06,45.4,45.7,207,214,TRUE
1/24/23 1:08,91.6,45.8,207,212,TRUE
1/24/23 1:10,89.6,45.2,204,211,TRUE
1/24/23 1:12,91.2,45.2,203,211,TRUE
1/24/23 1:14,90.9,45.2,203,211,TRUE
1/24/23 1:16,89.8,45.2,203,211,TRUE
1/24/23 1:18,90.2,45.2,202,211,TRUE
1/24/23 1:20,89.8,45.3,202,211,TRUE
1/24/23 1:22,46.2,46.2,204,213,TRUE
1/24/23 1:24,46,46,204,213,TRUE
1/24/23 1:26,46.1,46.2,204,212,TRUE
1/24/23 1:28,46.1,46.2,205,213,TRUE
1/24/23 1:30,35.9,71.9,143,152,TRUE
1/24/23 1:32,46.2,46.1,205,214,TRUE
1/24/23 1:34,46.2,46.1,205,214,TRUE
1/24/23 1:36,45.7,45.6,204,212,TRUE
1/24/23 1:38,46.1,45.8,207,213,TRUE
1/24/23 1:40,45.7,45.6,206,213,TRUE
1/24/23 1:42,46.2,46.2,209,216,TRUE
1/24/23 1:44,46.2,46.2,210,216,TRUE
1/24/23 1:46,46.4,46.2,210,216,TRUE
1/24/23 1:48,46.1,46.2,210,216,TRUE
1/24/23 1:50,45.7,45.8,206,213,TRUE
1/24/23 1:52,61.1,45.8,205,213,TRUE
1/24/23 1:54,45.7,45.4,204,213,TRUE
1/24/23 1:56,45.7,45.7,207,213,TRUE
1/24/23 1:58,45.9,45.8,207,214,TRUE
1/24/23 2:00,45.6,45.7,206,212,TRUE
1/24/23 2:02,45.8,45.9,205,211,TRUE
1/24/23 2:04,61,45.8,204,211,TRUE
1/24/23 2:06,45.8,45.5,205,212,TRUE
1/24/23 2:08,45.3,44.9,203,211,TRUE
1/24/23 2:10,91.1,45.1,202,211,TRUE
1/24/23 2:12,90.4,45.1,201,209,TRUE
1/24/23 2:14,45.4,44.9,202,211,TRUE
1/24/23 2:16,60.8,45.4,202,209,TRUE
1/24/23 2:18,45.5,45.7,203,212,TRUE
1/24/23 2:20,46.1,46.2,206,213,TRUE
1/24/23 2:22,45.7,45.8,204,213,TRUE
1/24/23 2:24,46.1,46.1,205,214,TRUE
1/24/23 2:26,37.2,36.7,151,160,TRUE
1/24/23 2:28,45.8,45.6,204,212,TRUE
1/24/23 2:30,45.8,45.7,205,213,TRUE
1/24/23 2:32,45.1,45.2,205,211,TRUE
1/24/23 2:34,45.4,45.4,206,213,TRUE
1/24/23 2:36,45.3,45.3,206,211,TRUE
1/24/23 2:38,46,45.5,209,216,TRUE
1/24/23 2:40,45.7,45.8,209,216,TRUE
1/24/23 2:42,45.8,45.8,209,216,TRUE
1/24/23 2:44,46,45.6,209,215,TRUE
1/24/23 2:46,45.4,45.1,204,212,TRUE
1/24/23 2:48,90.7,45.4,206,212,TRUE
1/24/23 2:50,90.1,45,204,212,TRUE
1/24/23 2:52,45.2,45,203,212,TRUE
1/24/23 2:54,44.1,44.3,196,204,TRUE
1/24/23 2:56,45.2,45.4,206,212,TRUE
1/24/23 2:58,45.3,45.5,205,211,TRUE
1/24/23 3:00,90.7,45.4,204,211,TRUE
1/24/23 3:02,90.5,45.4,204,212,TRUE
1/24/23 3:04,88.7,44.1,200,207,TRUE
1/24/23 3:06,44.7,44.2,199,207,TRUE
1/24/23 3:08,90.5,45.3,202,209,TRUE
1/24/23 3:10,179,45.4,202,210,TRUE
1/24/23 3:12,45.8,45.8,204,211,TRUE
1/24/23 3:14,45.6,45.6,204,211,TRUE
1/24/23 3:16,45.3,45.3,204,212,TRUE
1/24/23 3:18,45.3,45.2,204,213,TRUE
1/24/23 3:20,45.8,46,209,216,TRUE
1/24/23 3:22,45.8,45.8,209,216,TRUE
1/24/23 3:24,45.2,45.2,205,214,TRUE
1/24/23 3:26,45.6,45.2,204,212,TRUE
1/24/23 3:28,60.4,45.4,205,212,TRUE
1/24/23 3:30,90.2,45.4,205,212,TRUE
1/24/23 3:32,45.6,46,209,216,TRUE
1/24/23 3:34,45.9,45.8,209,216,TRUE
1/24/23 3:36,45.8,45.7,209,216,TRUE
1/24/23 3:38,45.8,45.6,209,216,TRUE
1/24/23 3:40,45.1,45.3,206,214,TRUE
1/24/23 3:42,45.3,45.3,207,214,TRUE
1/24/23 3:44,45.9,45.8,206,212,TRUE
1/24/23 3:46,45.8,45.9,204,211,TRUE
1/24/23 3:48,35,35.3,144,155,TRUE
1/24/23 3:50,45.3,45.4,204,211,TRUE
1/24/23 3:52,45.9,45.9,207,214,TRUE
1/24/23 3:54,45.3,45.2,205,212,TRUE
1/24/23 3:56,45.3,45.5,207,214,TRUE
1/24/23 3:58,90.1,45,204,210,TRUE
1/24/23 4:00,89.9,44.8,202,209,TRUE
1/24/23 4:02,90.1,44.8,203,209,TRUE
1/24/23 4:04,44.7,44.5,201,208,TRUE
1/24/23 4:06,44.6,44.8,201,209,TRUE
1/24/23 4:08,44.9,44.4,201,209,TRUE
1/24/23 4:10,45.3,45.4,204,212,TRUE
1/24/23 4:12,45.3,45.5,205,212,TRUE
1/24/23 4:14,45.9,45.9,209,216,TRUE
1/24/23 4:16,46,45.7,209,216,TRUE
1/24/23 4:18,45.5,45.7,205,212,TRUE
1/24/23 4:20,45.8,45.9,205,212,TRUE
1/24/23 4:22,71.6,35.3,137,148,TRUE
1/24/23 4:24,92.2,45.9,207,214,TRUE
1/24/23 4:26,46.5,46.5,209,216,TRUE
1/24/23 4:28,46.2,46.3,209,216,TRUE
1/24/23 4:30,46.3,46.3,209,216,TRUE
1/24/23 4:32,46.2,46.3,209,215,TRUE
1/24/23 4:34,45.8,45.7,208,214,TRUE
1/24/23 4:36,45.1,45.3,205,212,TRUE
1/24/23 4:38,60.4,45.5,207,214,TRUE
1/24/23 4:40,90.5,45.4,207,211,TRUE
1/24/23 4:42,91.5,45.5,207,213,TRUE
1/24/23 4:44,45.2,45.4,204,211,TRUE
1/24/23 4:46,45.5,45.2,204,212,TRUE
1/24/23 4:48,90.9,45.4,206,214,TRUE
1/24/23 4:50,45,45.3,204,213,TRUE
1/24/23 4:52,44.3,44.4,201,208,TRUE
1/24/23 4:54,44.6,44.6,201,207,TRUE
1/24/23 4:56,44.4,44.4,201,207,TRUE
1/24/23 4:58,44.7,44.7,200,207,TRUE
1/24/23 5:00,44.4,44.3,199,205,TRUE
1/24/23 5:02,61.1,45.2,206,212,TRUE
1/24/23 5:04,90,45.4,205,212,TRUE
1/24/23 5:06,45.7,45.7,205,211,TRUE
1/24/23 5:08,46.1,46.2,208,214,TRUE
1/24/23 5:10,45.5,45.6,206,213,TRUE
1/24/23 5:12,45.7,45.9,205,212,TRUE
1/24/23 5:14,45,45,204,211,TRUE
1/24/23 5:16,45.1,45.2,205,211,TRUE
1/24/23 5:18,90.6,45,206,213,TRUE
1/24/23 5:20,45.8,45.6,209,215,TRUE
1/24/23 5:22,45.6,45.5,207,214,TRUE
1/24/23 5:24,45.5,45.6,209,215,TRUE
1/24/23 5:26,46.7,45.6,209,214,TRUE
1/24/23 5:28,45.2,45.1,205,211,TRUE
1/24/23 5:30,45.1,45.2,207,211,TRUE
1/24/23 5:32,45.2,45,205,211,TRUE
1/24/23 5:34,45,44.9,205,211,TRUE
1/24/23 5:36,49.9,49.8,201,216,FALSE
1/24/23 5:38,50,50.1,207,220,FALSE
1/24/23 5:40,49.8,49.9,200,215,FALSE
1/24/23 5:42,49.9,50,206,214,FALSE
1/24/23 5:44,50.1,50,204,211,FALSE
1/24/23 5:46,50,50.2,204,210,FALSE
1/24/23 5:48,49.9,50,206,214,FALSE
1/24/23 5:50,49.9,49.8,207,212,FALSE
1/24/23 5:52,50.1,50.2,206,214,FALSE
1/24/23 5:54,49.6,49.8,201,209,FALSE
1/24/23 5:56,49.8,50,199,208,FALSE
1/24/23 5:58,49.8,49.9,199,207,FALSE
1/24/23 6:00,50.1,50,200,207,FALSE
1/24/23 6:02,50,49.9,202,209,FALSE
1/24/23 6:04,49.9,49.9,200,210,FALSE
1/24/23 6:06,49.8,49.9,207,213,FALSE
1/24/23 6:08,50,50,204,211,FALSE
1/24/23 6:10,49.8,49.9,202,217,FALSE
1/24/23 6:12,49.9,49.9,209,216,FALSE
1/24/23 6:14,49.8,49.8,210,218,FALSE
1/24/23 6:16,50,50,204,211,FALSE
1/24/23 6:18,49.9,49.9,204,212,FALSE
1/24/23 6:20,49.7,49.8,202,209,FALSE
1/24/23 6:22,49.9,49.9,205,211,FALSE
1/24/23 6:24,50.2,50.3,208,214,FALSE
1/24/23 6:26,49.9,49.9,209,215,FALSE
1/24/23 6:28,49.8,49.8,212,219,FALSE
1/24/23 6:30,49.9,49.8,211,218,FALSE
1/24/23 6:32,50,49.9,209,216,FALSE
1/24/23 6:34,49.8,49.8,214,221,FALSE
1/24/23 6:36,50,50,204,211,FALSE
1/24/23 6:38,50,50,207,214,FALSE
1/24/23 6:40,49.8,49.9,207,214,FALSE
1/24/23 6:42,49.7,49.7,205,212,FALSE
1/24/23 6:44,49.7,49.7,206,212,FALSE
1/24/23 6:46,50.2,50.2,208,214,FALSE
1/24/23 6:48,49.7,49.7,209,216,FALSE
1/24/23 6:50,49.8,49.8,211,215,FALSE
1/24/23 6:52,49.8,49.8,203,209,FALSE
1/24/23 6:54,50,49.9,209,216,FALSE
1/24/23 6:56,50.3,50.2,200,209,FALSE
1/24/23 6:58,50,50.1,201,207,FALSE
1/24/23 7:00,49.7,49.7,197,203,FALSE
1/24/23 7:02,49.7,49.7,203,211,FALSE
1/24/23 7:04,49.8,49.8,204,211,FALSE
1/24/23 7:06,50,50,202,209,FALSE
1/24/23 7:08,50,50,211,219,FALSE
1/24/23 7:10,50,50,209,217,FALSE
1/24/23 7:12,49.9,49.9,213,219,FALSE
1/24/23 7:14,49.5,49.6,213,220,FALSE
1/24/23 7:16,50.2,50.3,208,214,FALSE
1/24/23 7:18,49.9,49.9,203,211,FALSE
1/24/23 7:20,49.7,49.8,202,209,FALSE
1/24/23 7:22,49.7,49.8,202,209,FALSE
1/24/23 7:24,50,50.1,209,215,FALSE
1/24/23 7:26,49.8,49.8,204,211,FALSE
1/24/23 7:28,50,49.9,207,214,FALSE
1/24/23 7:30,50.3,50.3,208,215,FALSE
1/24/23 7:32,50,50,203,210,FALSE
1/24/23 7:34,50.3,50.2,203,211,FALSE
1/24/23 7:36,49.5,49.6,194,203,FALSE
1/24/23 7:38,49.8,49.8,198,207,FALSE
1/24/23 7:40,50.2,50.2,204,211,FALSE
1/24/23 7:42,49.7,50.1,203,210,FALSE
1/24/23 7:44,49.8,50,202,209,FALSE
1/24/23 7:46,50.1,50.1,195,206,FALSE
1/24/23 7:48,50.1,50.1,200,208,FALSE
1/24/23 7:50,50.3,50.2,199,207,FALSE
1/24/23 7:52,50.2,50.2,198,207,FALSE
1/24/23 7:54,49.7,49.8,199,207,FALSE
1/24/23 7:56,49.7,49.7,201,207,FALSE
1/24/23 7:58,49.8,49.9,202,209,FALSE
1/24/23 8:00,50,49.9,202,210,FALSE
1/24/23 8:02,50.2,50.2,200,207,FALSE
1/24/23 8:04,50.1,50.2,201,207,FALSE
1/24/23 8:06,49.9,49.8,199,206,FALSE
1/24/23 8:08,49.9,50.1,197,204,FALSE
1/24/23 8:10,50,50,189,195,FALSE
1/24/23 8:12,50,49.9,188,194,FALSE
1/24/23 8:14,50.1,50.1,189,196,FALSE
1/24/23 8:16,49.8,49.8,190,197,FALSE
1/24/23 8:18,49.8,49.8,190,198,FALSE
1/24/23 8:20,50,50,189,196,FALSE
1/24/23 8:22,49.9,49.8,187,195,FALSE
1/24/23 8:24,50,50,187,192,FALSE
1/24/23 8:26,50.1,50.1,192,196,FALSE
1/24/23 8:28,49.9,49.9,189,196,FALSE
1/24/23 8:30,49.8,50,187,194,FALSE
1/24/23 8:32,49.7,49.8,183,184,FALSE
1/24/23 8:34,49.8,49.6,195,202,FALSE
1/24/23 8:36,49.8,49.9,184,190,FALSE
1/24/23 8:38,49.8,49.9,191,197,FALSE
1/24/23 8:40,49.7,49.7,182,190,FALSE
1/24/23 8:42,49.6,49.6,187,196,FALSE
1/24/23 8:44,49.8,49.9,192,198,FALSE
1/24/23 8:46,49.8,49.9,189,192,FALSE
1/24/23 8:48,50.3,50.3,185,192,FALSE
1/24/23 8:50,50,50,193,200,FALSE
1/24/23 8:52,49.2,49.3,185,196,FALSE
1/24/23 8:54,49.5,49.4,194,200,FALSE
1/24/23 8:56,50.1,50.1,186,195,FALSE
1/24/23 8:58,49.7,49.6,196,206,FALSE
1/24/23 9:00,49.9,49.7,192,199,FALSE
1/24/23 9:02,49.8,49.8,180,190,FALSE
1/24/23 9:04,50.3,50.4,187,194,FALSE
1/24/23 9:06,50.3,50.3,189,197,FALSE
1/24/23 9:08,50,50.1,193,199,FALSE
1/24/23 9:10,49.9,50,187,193,FALSE
1/24/23 9:12,50.4,50.5,186,192,FALSE
1/24/23 9:14,50,49.8,189,194,FALSE
1/24/23 9:16,50.4,50.3,187,194,FALSE
1/24/23 9:18,50.4,50.4,187,194,FALSE
1/24/23 9:20,49.9,50,187,191,FALSE
1/24/23 9:22,50,49.9,184,189,FALSE
1/24/23 9:24,50.2,50.3,182,188,FALSE
1/24/23 9:26,50.2,50.2,190,194,FALSE
1/24/23 9:28,49.9,49.8,184,190,FALSE
1/24/23 9:30,50.1,50.3,183,189,FALSE
1/24/23 9:32,49.7,49.8,185,190,FALSE
1/24/23 9:34,49.8,49.9,187,195,FALSE
1/24/23 9:36,49.8,49.7,190,196,FALSE
1/24/23 9:38,49.8,49.7,190,194,FALSE
1/24/23 9:40,50.5,50.5,189,195,FALSE
1/24/23 9:42,50.1,50.2,185,189,FALSE
1/24/23 9:44,49.7,49.8,181,187,FALSE
1/24/23 9:46,49.9,49.9,185,189,FALSE
1/24/23 9:48,49.9,50,188,191,FALSE
1/24/23 9:50,49.9,49.9,188,195,FALSE
1/24/23 9:52,50.1,50.2,187,190,FALSE
1/24/23 9:54,50.2,50.3,185,194,FALSE
1/24/23 9:56,49.9,50.2,182,187,FALSE
1/24/23 9:58,50.1,50.1,182,190,FALSE
1/24/23 10:00,49.8,49.8,183,192,FALSE
1/24/23 10:02,49.5,49.7,185,190,FALSE
1/24/23 10:04,50,50.1,190,194,FALSE
1/24/23 10:06,49.8,49.8,188,190,FALSE
1/24/23 10:08,49.8,49.8,185,190,FALSE
1/24/23 10:10,49.7,49.7,181,187,FALSE
1/24/23 10:12,50.2,50.1,191,197,FALSE
1/24/23 10:14,50.1,50,190,194,FALSE
1/24/23 10:16,50.3,50.2,185,193,FALSE
1/24/23 10:18,49.9,50.1,183,190,FALSE
1/24/23 10:20,49.7,49.7,181,188,FALSE
1/24/23 10:22,49.8,49.7,187,192,FALSE
1/24/23 10:24,50,50,185,189,FALSE
1/24/23 10:26,50.3,50.1,190,195,FALSE
1/24/23 10:28,50,50,190,196,FALSE
1/24/23 10:30,50.2,50.3,184,189,FALSE
1/24/23 10:32,49.6,49.6,187,192,FALSE
1/24/23 10:34,50.2,50.1,181,187,FALSE
1/24/23 10:36,50,49.9,187,192,FALSE
1/24/23 10:38,50.3,50.3,187,194,FALSE
1/24/23 10:40,50,50.1,182,189,FALSE
1/24/23 10:42,50.2,50.3,190,194,FALSE
1/24/23 10:44,50.1,50.2,183,187,FALSE
