Time,Frequency 6EF39700 (Hgr Kitatumba - Labo),Frequency D2B9CB2E (Hgr Kitatumba - Mdh office),Voltage 6EF39700 (Hgr Kitatumba - Labo),Voltage D2B9CB2E (Hgr Kitatumba - Mdh office),Generator_ON
1/11/23 12:38,44.3,44.4,181,192,TRUE
1/11/23 12:40,46.6,46.9,187,193,TRUE
1/11/23 12:42,45.4,45.7,182,194,TRUE
1/11/23 12:44,44.8,42.8,179,182,TRUE
1/11/23 12:46,43.1,42.9,178,179,TRUE
1/11/23 12:48,45.7,45.6,183,180,TRUE
1/11/23 12:50,46.3,46.3,187,190,TRUE
1/11/23 12:52,46.8,46.8,188,192,TRUE
1/11/23 12:54,45.2,45.3,187,185,TRUE
1/11/23 12:56,46.7,46.8,185,190,TRUE
1/11/23 12:58,43.8,38,149,163,TRUE
1/11/23 13:00,45.6,45.7,185,191,TRUE
1/11/23 13:02,46.4,46.6,187,190,TRUE
1/11/23 13:04,46.5,46.5,189,191,TRUE
1/11/23 13:06,46.5,46,185,180,TRUE
1/11/23 13:08,46.4,45.7,186,191,TRUE
1/11/23 13:10,46.4,46.5,186,191,TRUE
1/11/23 13:12,46.2,46.3,185,191,TRUE
1/11/23 13:14,46.5,46.4,185,191,TRUE
1/11/23 13:16,46.3,45.7,185,187,TRUE
1/11/23 13:18,45.6,45.7,187,191,TRUE
1/11/23 13:20,45.4,45.6,185,191,TRUE
1/11/23 13:22,46.4,46.6,184,190,TRUE
1/11/23 13:24,46.5,46.5,187,190,TRUE
1/11/23 13:26,46.4,46.3,185,189,TRUE
1/11/23 13:28,45.8,61.5,185,191,TRUE
1/11/23 13:30,46.7,46.8,187,190,TRUE
1/11/23 13:32,46.7,46,188,191,TRUE
1/11/23 13:34,46,45.9,189,185,TRUE
1/11/23 13:36,46.9,46.6,190,191,TRUE
1/11/23 13:38,46.3,46.5,189,191,TRUE
1/11/23 13:40,46.2,46.4,184,190,TRUE
1/11/23 13:42,46.5,46.8,185,192,TRUE
1/11/23 13:44,46.8,46.6,188,190,TRUE
1/11/23 13:46,46.4,46.5,189,191,TRUE
1/11/23 13:48,45.4,45.5,184,179,TRUE
1/11/23 13:50,46.3,46.3,187,190,TRUE
1/11/23 13:52,46,45.8,186,190,TRUE
1/11/23 13:54,45.8,45.8,185,190,TRUE
1/11/23 13:56,45.9,45.8,186,182,TRUE
1/11/23 13:58,46.2,46,184,185,TRUE
1/11/23 14:00,44.2,44.5,187,190,TRUE
1/11/23 14:02,46.3,46.3,188,183,TRUE
1/11/23 14:04,44.7,44.5,187,181,TRUE
1/11/23 14:06,46.3,46.4,190,192,TRUE
1/11/23 14:08,45.5,45.5,185,180,TRUE
1/11/23 14:10,46.1,46.4,188,191,TRUE
1/11/23 14:12,46.4,46.2,186,192,TRUE
1/11/23 14:14,46.1,46,185,190,TRUE
1/11/23 14:16,46.2,46.1,188,190,TRUE
1/11/23 14:18,46.5,46.5,190,191,TRUE
1/11/23 14:20,46.8,46.5,190,191,TRUE
1/11/23 14:22,46.5,46.6,190,190,TRUE
1/11/23 14:24,45.7,45.7,186,191,TRUE
1/11/23 14:26,45.7,45.7,186,191,TRUE
1/11/23 14:28,46.4,46.3,185,191,TRUE
1/11/23 14:30,46.4,46.5,184,190,TRUE
1/11/23 14:32,45.7,45.5,185,190,TRUE
1/11/23 14:34,44.7,44.7,185,180,TRUE
1/11/23 14:36,46.3,46.4,189,190,TRUE
1/11/23 14:38,46.2,46.4,190,190,TRUE
1/11/23 14:40,46.2,46.2,187,189,TRUE
1/11/23 14:42,46.3,46.4,189,190,TRUE
1/11/23 14:44,46.2,46.1,185,190,TRUE
1/11/23 14:46,45.9,45.8,182,189,TRUE
1/11/23 14:48,46,46.3,185,190,TRUE
1/11/23 14:50,46.2,46.3,186,182,TRUE
1/11/23 14:52,44.5,44.5,183,180,TRUE
1/11/23 14:54,45.1,45.2,186,182,TRUE
1/11/23 14:56,46.8,46.5,189,190,TRUE
1/11/23 14:58,46.6,46.6,186,192,TRUE
1/11/23 15:00,46.6,46.7,187,192,TRUE
1/11/23 15:02,46.7,46.3,187,182,TRUE
1/11/23 15:04,44.9,45,187,188,TRUE
1/11/23 15:06,45.9,45.9,186,181,TRUE
1/11/23 15:08,46.6,46.6,191,192,TRUE
1/11/23 15:10,46.6,46.6,191,192,TRUE
1/11/23 15:12,46.6,46.7,191,192,TRUE
1/11/23 15:14,46.6,46.3,187,192,TRUE
1/11/23 15:16,45.6,45.6,185,192,TRUE
1/11/23 15:18,45.5,45.7,185,191,TRUE
1/11/23 15:20,46.6,46.6,190,192,TRUE
1/11/23 15:22,46.7,46.6,190,191,TRUE
1/11/23 15:24,46.5,46.3,187,191,TRUE
1/11/23 15:26,45.9,45.8,184,181,TRUE
1/11/23 15:28,46.8,46.8,187,191,TRUE
1/11/23 15:30,45.6,45.7,185,192,TRUE
1/11/23 15:32,46.3,46,185,192,TRUE
1/11/23 15:34,46.6,46.8,190,192,TRUE
1/11/23 15:36,46.6,46.7,185,192,TRUE
1/11/23 15:38,46.8,46.8,185,192,TRUE
1/11/23 15:40,46.6,47,187,192,TRUE
1/11/23 15:42,46.5,46.4,187,191,TRUE
1/11/23 15:44,46.6,46.5,189,192,TRUE
1/11/23 15:46,46.8,46.9,190,192,TRUE
1/11/23 15:48,46.1,46.1,185,181,TRUE
1/11/23 15:50,46.5,46.6,183,185,TRUE
1/11/23 15:52,39.3,38.8,144,144,TRUE
1/11/23 15:54,46.5,46.3,187,190,TRUE
1/11/23 15:56,45.7,45.8,185,180,TRUE
1/11/23 15:58,46.6,46.6,191,192,TRUE
1/11/23 16:00,46.8,46.6,186,192,TRUE
1/11/23 16:02,46.5,46.6,186,192,TRUE
1/11/23 16:04,46.5,46.7,190,192,TRUE
1/11/23 16:06,46.6,46.7,190,192,TRUE
1/11/23 16:08,46.3,46.7,190,192,TRUE
1/11/23 16:10,46.8,46.7,190,192,TRUE
1/11/23 16:12,46.7,46.6,190,192,TRUE
1/11/23 16:14,46.6,46.8,189,192,TRUE
1/11/23 16:16,46.6,46.7,190,192,TRUE
1/11/23 16:18,46.7,47,190,192,TRUE
1/11/23 16:20,46.6,46.6,185,192,TRUE
1/11/23 16:22,46.5,46.7,185,192,TRUE
1/11/23 16:24,46.7,46.6,186,191,TRUE
1/11/23 16:26,46.8,46.6,188,192,TRUE
1/11/23 16:28,46.6,46.6,188,192,TRUE
1/11/23 16:30,46.3,46.2,187,190,TRUE
1/11/23 16:32,46.4,46.4,188,191,TRUE
1/11/23 16:34,46.6,46.5,188,190,TRUE
1/11/23 16:36,46.5,46.5,188,190,TRUE
1/11/23 16:38,46.3,46.3,187,190,TRUE
1/11/23 16:40,46.5,46.5,185,191,TRUE
1/11/23 16:42,46.4,46.4,185,192,TRUE
1/11/23 16:44,46.7,46.5,189,194,TRUE
1/11/23 16:46,46.3,46.4,188,192,TRUE
1/11/23 16:48,46.7,46.7,190,194,TRUE
1/11/23 16:50,46.7,46.7,189,192,TRUE
1/11/23 16:52,46.7,46.7,190,194,TRUE
1/11/23 16:54,46.6,46.5,190,193,TRUE
1/11/23 16:56,46.9,46.6,190,194,TRUE
1/11/23 16:58,46.6,46.6,186,193,TRUE
1/11/23 17:00,46.6,46.5,187,193,TRUE
1/11/23 17:02,46.8,46.8,190,193,TRUE
1/11/23 17:04,46.4,46.3,190,193,TRUE
1/11/23 17:06,46.4,46.6,190,194,TRUE
1/11/23 17:08,46.4,46.4,189,193,TRUE
1/11/23 17:10,46.4,46.3,187,193,TRUE
1/11/23 17:12,46.4,46.5,186,193,TRUE
1/11/23 17:14,46.4,46.7,190,194,TRUE
1/11/23 17:16,46.6,46.8,191,194,TRUE
1/11/23 17:18,46.5,46.6,191,194,TRUE
1/11/23 17:20,46.6,46.5,190,194,TRUE
1/11/23 17:22,46.8,46.7,190,193,TRUE
1/11/23 17:24,46.6,46.8,187,193,TRUE
1/11/23 17:26,46.5,46.4,186,194,TRUE
1/11/23 17:28,46.6,46.8,192,195,TRUE
1/11/23 17:30,46.7,46.8,191,194,TRUE
1/11/23 17:32,46.6,46.7,192,194,TRUE
1/11/23 17:34,46.9,47,193,195,TRUE
1/11/23 17:36,46.9,46.6,193,195,TRUE
1/11/23 17:38,45.3,46.6,192,195,TRUE
1/11/23 17:40,46.5,46.5,193,196,TRUE
1/11/23 17:42,46.4,46.7,194,196,TRUE
1/11/23 17:44,46.4,46.3,192,194,TRUE
1/11/23 17:46,46.4,46.5,190,194,TRUE
1/11/23 17:48,46.3,46.4,186,192,TRUE
1/11/23 17:50,46.2,46.4,187,194,TRUE
1/11/23 17:52,46.6,46.3,191,195,TRUE
1/11/23 17:54,46.5,46.4,191,194,TRUE
1/11/23 17:56,46.3,46.5,192,196,TRUE
1/11/23 17:58,46.8,46.6,193,195,TRUE
1/11/23 18:00,46.8,46.7,188,194,TRUE
1/11/23 18:02,46.7,46.6,188,194,TRUE
1/11/23 18:04,47,46.8,194,195,TRUE
1/11/23 18:06,46.7,46.6,194,195,TRUE
1/11/23 18:08,46.2,46.5,193,195,TRUE
1/11/23 18:10,92.6,46.5,192,196,TRUE
1/11/23 18:12,183,46.3,192,195,TRUE
1/11/23 18:14,91.6,46,196,198,TRUE
1/11/23 18:16,45.4,45.6,209,212,TRUE
1/11/23 18:18,45.5,45.6,209,211,TRUE
1/11/23 18:20,45.5,45.6,202,209,TRUE
1/11/23 18:22,181,45.4,201,208,TRUE
1/11/23 18:24,178,45.6,205,209,TRUE
1/11/23 18:26,45.1,45.5,207,209,TRUE
1/11/23 18:28,179,45.6,211,214,TRUE
1/11/23 18:30,180,45.5,211,212,TRUE
1/11/23 18:32,181,45.4,208,212,TRUE
1/11/23 18:34,45.6,45.6,204,211,TRUE
1/11/23 18:36,45.4,45.5,202,210,TRUE
1/11/23 18:38,182,45.6,205,211,TRUE
1/11/23 18:40,45.6,45.8,207,211,TRUE
1/11/23 18:42,46.1,45.9,208,211,TRUE
1/11/23 18:44,182,45.7,209,211,TRUE
1/11/23 18:46,180,45.7,207,211,TRUE
1/11/23 18:48,45.6,45.6,202,217,TRUE
1/11/23 18:50,181,45.2,204,211,TRUE
1/11/23 18:52,180,45.3,207,210,TRUE
1/11/23 18:54,90.3,45.5,207,210,TRUE
1/11/23 18:56,179,45.2,207,211,TRUE
1/11/23 18:58,90.3,45.1,200,208,TRUE
1/11/23 19:00,45.1,45.3,203,208,TRUE
1/11/23 19:02,181,45.2,206,209,TRUE
1/11/23 19:04,178,45.4,206,207,TRUE
1/11/23 19:06,179,45.3,205,209,TRUE
1/11/23 19:08,45.3,45.2,204,207,TRUE
1/11/23 19:10,180,45.6,206,208,TRUE
1/11/23 19:12,181,45.8,206,209,TRUE
1/11/23 19:14,182,45.4,206,209,TRUE
1/11/23 19:16,180,45.9,204,209,TRUE
1/11/23 19:18,60.8,45.6,201,207,TRUE
1/11/23 19:20,45.8,45.7,201,209,TRUE
1/11/23 19:22,45.6,45.5,204,209,TRUE
1/11/23 19:24,45.8,45.6,206,209,TRUE
1/11/23 19:26,178,45.2,206,209,TRUE
1/11/23 19:28,180,45.4,207,209,TRUE
1/11/23 19:30,60.7,45.6,207,210,TRUE
1/11/23 19:32,181,45.2,207,210,TRUE
1/11/23 19:34,90.9,45.5,207,210,TRUE
1/11/23 19:36,61,45.5,207,210,TRUE
1/11/23 19:38,179,45.4,207,209,TRUE
1/11/23 19:40,45.4,45.3,202,209,TRUE
1/11/23 19:42,61,45.5,202,210,TRUE
1/11/23 19:44,179,45.6,208,211,TRUE
1/11/23 19:46,179,45.7,207,209,TRUE
1/11/23 19:48,181,45.8,207,209,TRUE
1/11/23 19:50,179,45.4,206,209,TRUE
1/11/23 19:52,181,45.6,206,209,TRUE
1/11/23 19:54,45.4,45.3,202,209,TRUE
1/11/23 19:56,90.8,45.6,200,207,TRUE
1/11/23 19:58,182,45.7,204,208,TRUE
1/11/23 20:00,181,45.7,204,209,TRUE
1/11/23 20:02,90.5,45.4,204,209,TRUE
1/11/23 20:04,179,45.5,206,210,TRUE
1/11/23 20:06,45.5,45.7,207,211,TRUE
1/11/23 20:08,45.3,45.4,207,211,TRUE
1/11/23 20:10,180,45.4,209,212,TRUE
1/11/23 20:12,45.5,45.6,204,211,TRUE
1/11/23 20:14,90.1,45.3,204,211,TRUE
1/11/23 20:16,61,45.6,209,213,TRUE
1/11/23 20:18,90.9,45.5,210,214,TRUE
1/11/23 20:20,180,45.8,208,211,TRUE
1/11/23 20:22,91.5,45.8,205,209,TRUE
1/11/23 20:24,90.1,45.7,200,208,TRUE
1/11/23 20:26,61.3,45.6,199,207,TRUE
1/11/23 20:28,180,45.8,206,209,TRUE
1/11/23 20:30,181,45.8,206,209,TRUE
1/11/23 20:32,180,45.7,204,209,TRUE
1/11/23 20:34,182,45.6,204,209,TRUE
1/11/23 20:36,45.5,45.5,204,209,TRUE
1/11/23 20:38,181,45.2,207,211,TRUE
1/11/23 20:40,90.3,45.2,206,209,TRUE
1/11/23 20:42,180,45.3,205,210,TRUE
1/11/23 20:44,91,45.5,204,209,TRUE
1/11/23 20:46,59.7,45.1,199,207,TRUE
1/11/23 20:48,43.4,43.5,195,204,TRUE
1/11/23 20:50,90.1,45.2,205,209,TRUE
1/11/23 20:52,45.1,45.3,207,210,TRUE
1/11/23 20:54,49.7,49.7,195,200,FALSE
1/11/23 20:56,50,50,194,200,FALSE
1/11/23 20:58,50.2,50.1,194,200,FALSE
1/11/23 21:00,49.5,49.6,194,199,FALSE
1/11/23 21:02,49.4,49.4,190,196,FALSE
1/11/23 21:04,49.5,49.5,199,205,FALSE
1/11/23 21:06,50.3,50.3,197,205,FALSE
1/11/23 21:08,49.5,49.5,197,205,FALSE
1/11/23 21:10,49.4,49.4,188,194,FALSE
1/11/23 21:12,50,50,192,198,FALSE
1/11/23 21:14,50.1,50.1,194,202,FALSE
1/11/23 21:16,49.9,49.9,193,199,FALSE
1/11/23 21:18,50,50,191,197,FALSE
1/11/23 21:20,49.9,49.9,194,202,FALSE
1/11/23 21:22,50.1,50,197,202,FALSE
1/11/23 21:24,50,50,196,202,FALSE
1/11/23 21:26,50.1,50.1,199,205,FALSE
1/11/23 21:28,50.2,50.1,200,207,FALSE
1/11/23 21:30,49.8,49.7,197,205,FALSE
1/11/23 21:32,50.4,50.3,198,206,FALSE
1/11/23 21:34,50.2,50.2,200,206,FALSE
1/11/23 21:36,49.8,49.9,199,206,FALSE
1/11/23 21:38,50,50.1,200,206,FALSE
1/11/23 21:40,50,50,201,207,FALSE
1/11/23 21:42,49.8,49.9,201,207,FALSE
1/11/23 21:44,49.8,49.8,199,205,FALSE
1/11/23 21:46,49.8,49.9,199,205,FALSE
1/11/23 21:48,50.1,50.1,200,207,FALSE
1/11/23 21:50,50.1,49.9,202,207,FALSE
1/11/23 21:52,50,49.8,197,207,FALSE
1/11/23 21:54,50.1,50.1,201,209,FALSE
1/11/23 21:56,49.8,49.8,204,209,FALSE
1/11/23 21:58,49.7,49.8,202,208,FALSE
1/11/23 22:00,50.1,50,204,209,FALSE
1/11/23 22:02,50.2,50.2,205,210,FALSE
1/11/23 22:04,50,50,201,209,FALSE
1/11/23 22:06,49.8,49.7,203,210,FALSE
1/11/23 22:08,49.8,49.8,209,214,FALSE
1/11/23 22:10,50,49.9,208,214,FALSE
1/11/23 22:12,50.1,50,207,213,FALSE
1/11/23 22:14,50,49.8,208,214,FALSE
1/11/23 22:16,50.1,50,207,214,FALSE
1/11/23 22:18,50.2,50.2,208,214,FALSE
1/11/23 22:20,50,49.9,209,214,FALSE
1/11/23 22:22,50.1,50.1,209,214,FALSE
1/11/23 22:24,50.5,50.4,205,214,FALSE
1/11/23 22:26,49.7,49.8,206,214,FALSE
1/11/23 22:28,49.8,49.9,208,214,FALSE
1/11/23 22:30,49.8,50,207,213,FALSE
1/11/23 22:32,50,49.9,207,213,FALSE
1/11/23 22:34,50.1,50,203,209,FALSE
1/11/23 22:36,50,49.9,205,210,FALSE
1/11/23 22:38,50,50,204,210,FALSE
1/11/23 22:40,50,49.9,204,209,FALSE
1/11/23 22:42,50.1,50.2,206,212,FALSE
1/11/23 22:44,49.9,49.8,205,211,FALSE
1/11/23 22:46,50,50,202,211,FALSE
1/11/23 22:48,50.1,50.1,204,212,FALSE
1/11/23 22:50,49.8,49.9,207,212,FALSE
1/11/23 22:52,50,50,204,210,FALSE
1/11/23 22:54,50.1,50.2,203,209,FALSE
1/11/23 22:56,50.1,50.2,202,210,FALSE
1/11/23 22:58,49.9,49.9,206,213,FALSE
1/11/23 23:00,50.1,50.2,207,214,FALSE
1/11/23 23:02,49.8,49.8,211,214,FALSE
1/11/23 23:04,49.8,49.8,208,216,FALSE
1/11/23 23:06,49.9,49.8,208,217,FALSE
1/11/23 23:08,49.8,49.8,211,218,FALSE
1/11/23 23:10,50.1,50.1,212,219,FALSE
1/11/23 23:12,49.9,49.9,211,218,FALSE
1/11/23 23:14,50.1,50.1,212,219,FALSE
1/11/23 23:16,50.1,50.1,211,219,FALSE
1/11/23 23:18,49.9,50,211,218,FALSE
1/11/23 23:20,50,50,212,219,FALSE
1/11/23 23:22,49.9,50,212,218,FALSE
1/11/23 23:24,49.7,49.8,211,217,FALSE
1/11/23 23:26,50.1,50.1,209,217,FALSE
1/11/23 23:28,49.9,49.9,209,218,FALSE
1/11/23 23:30,50.1,50.1,209,217,FALSE
1/11/23 23:32,50.1,50.1,211,218,FALSE
1/11/23 23:34,49.9,49.9,212,219,FALSE
1/11/23 23:36,49.9,49.9,211,217,FALSE
1/11/23 23:38,50.1,50,211,219,FALSE
1/11/23 23:40,50,50,211,219,FALSE
1/11/23 23:42,50,50,212,219,FALSE
1/11/23 23:44,50,50,213,219,FALSE
1/11/23 23:46,49.9,49.9,214,219,FALSE
1/11/23 23:48,49.9,49.9,211,219,FALSE
1/11/23 23:50,49.9,50,211,219,FALSE
1/11/23 23:52,50,49.9,213,219,FALSE
1/11/23 23:54,49.9,49.9,213,219,FALSE
1/11/23 23:56,50,50,213,219,FALSE
1/11/23 23:58,49.8,49.7,209,216,FALSE
1/12/23 0:00,49.9,49.9,214,221,FALSE
1/12/23 0:02,50,50,211,218,FALSE
1/12/23 0:04,50,50.1,214,221,FALSE
1/12/23 0:06,50,50,214,220,FALSE
1/12/23 0:08,50.1,50.1,211,219,FALSE
1/12/23 0:10,49.9,49.9,212,219,FALSE
1/12/23 0:12,50,50,213,220,FALSE
1/12/23 0:14,50,50,214,220,FALSE
1/12/23 0:16,50,50,214,220,FALSE
1/12/23 0:18,50.1,50.1,214,220,FALSE
1/12/23 0:20,50.1,50,214,220,FALSE
1/12/23 0:22,50.1,50.1,214,220,FALSE
1/12/23 0:24,49.9,49.9,215,221,FALSE
1/12/23 0:26,49.9,50,214,220,FALSE
1/12/23 0:28,49.9,49.8,214,220,FALSE
1/12/23 0:30,49.8,49.9,211,219,FALSE
1/12/23 0:32,50.1,50.1,211,221,FALSE
1/12/23 0:34,50,50.1,214,220,FALSE
1/12/23 0:36,50,50.1,214,220,FALSE
1/12/23 0:38,50.1,50,214,220,FALSE
1/12/23 0:40,50,49.9,214,221,FALSE
1/12/23 0:42,49.7,49.7,214,221,FALSE
1/12/23 0:44,50.1,50.1,215,221,FALSE
1/12/23 0:46,49.8,49.8,215,221,FALSE
1/12/23 0:48,49.9,49.9,214,220,FALSE
1/12/23 0:50,50,50,214,220,FALSE
1/12/23 0:52,49.9,49.9,212,219,FALSE
1/12/23 0:54,50,50,211,220,FALSE
1/12/23 0:56,49.9,49.9,213,220,FALSE
1/12/23 0:58,49.7,49.7,213,220,FALSE
1/12/23 1:00,50,49.9,213,219,FALSE
1/12/23 1:02,50,50,211,219,FALSE
1/12/23 1:04,50,49.9,213,220,FALSE
1/12/23 1:06,50,49.9,216,221,FALSE
1/12/23 1:08,50,50,216,222,FALSE
1/12/23 1:10,49.9,49.9,215,221,FALSE
1/12/23 1:12,49.8,49.8,211,221,FALSE
1/12/23 1:14,50,50,211,221,FALSE
1/12/23 1:16,50,49.9,215,221,FALSE
1/12/23 1:18,49.9,50,216,221,FALSE
1/12/23 1:20,50,50,214,221,FALSE
1/12/23 1:22,50,50.1,209,215,FALSE
1/12/23 1:24,50,49.9,209,215,FALSE
1/12/23 1:26,50,50,207,215,FALSE
1/12/23 1:28,50.2,50.2,207,215,FALSE
1/12/23 1:30,50,50,211,217,FALSE
1/12/23 1:32,49.9,49.9,209,216,FALSE
1/12/23 1:34,50,49.9,210,216,FALSE
1/12/23 1:36,50,50.1,209,216,FALSE
1/12/23 1:38,49.8,49.8,208,216,FALSE
1/12/23 1:40,50.2,50.1,209,216,FALSE
1/12/23 1:42,49.9,49.8,209,216,FALSE
1/12/23 1:44,50.1,50.2,213,222,FALSE
1/12/23 1:46,50,49.9,217,223,FALSE
1/12/23 1:48,50,49.9,216,222,FALSE
1/12/23 1:50,50,50,216,222,FALSE
1/12/23 1:52,50,50,216,222,FALSE
1/12/23 1:54,50,50,216,222,FALSE
1/12/23 1:56,49.9,49.9,216,221,FALSE
1/12/23 1:58,49.9,49.9,216,222,FALSE
1/12/23 2:00,49.9,49.9,215,222,FALSE
1/12/23 2:02,49.8,49.8,211,221,FALSE
1/12/23 2:04,49.9,50.1,212,221,FALSE
1/12/23 2:06,50.1,50.1,215,222,FALSE
1/12/23 2:08,50,49.9,216,222,FALSE
1/12/23 2:10,50,50,216,221,FALSE
1/12/23 2:12,49.9,50,218,223,FALSE
1/12/23 2:14,49.9,49.9,217,223,FALSE
1/12/23 2:16,50,50.1,213,221,FALSE
1/12/23 2:18,49.9,49.9,213,221,FALSE
1/12/23 2:20,49.9,49.9,216,223,FALSE
1/12/23 2:22,49.9,49.9,215,223,FALSE
1/12/23 2:24,49.8,49.9,215,222,FALSE
1/12/23 2:26,50,50.1,216,222,FALSE
1/12/23 2:28,50,50,212,221,FALSE
1/12/23 2:30,50,50.1,216,222,FALSE
1/12/23 2:32,50,49.9,216,222,FALSE
1/12/23 2:34,49.9,50,216,223,FALSE
1/12/23 2:36,49.8,49.8,216,222,FALSE
1/12/23 2:38,49.8,49.8,216,222,FALSE
1/12/23 2:40,49.9,49.9,212,221,FALSE
1/12/23 2:42,49.8,49.8,214,222,FALSE
1/12/23 2:44,50,50,216,223,FALSE
1/12/23 2:46,50.2,50.2,216,223,FALSE
1/12/23 2:48,50,50,216,223,FALSE
1/12/23 2:50,50.1,50.1,214,222,FALSE
1/12/23 2:52,50,50,217,223,FALSE
1/12/23 2:54,49.9,49.9,216,222,FALSE
1/12/23 2:56,49.9,49.8,216,222,FALSE
1/12/23 2:58,49.9,50,216,222,FALSE
1/12/23 3:00,50,49.9,216,222,FALSE
1/12/23 3:02,50.1,50.1,216,222,FALSE
1/12/23 3:04,49.9,50,216,222,FALSE
1/12/23 3:06,49.9,49.9,216,222,FALSE
1/12/23 3:08,49.8,49.8,215,222,FALSE
1/12/23 3:10,49.7,49.8,213,221,FALSE
1/12/23 3:12,50.1,50.1,214,222,FALSE
1/12/23 3:14,50,50,216,222,FALSE
1/12/23 3:16,50,50,216,222,FALSE
1/12/23 3:18,50.1,50.1,217,223,FALSE
1/12/23 3:20,49.8,49.8,216,223,FALSE
1/12/23 3:22,49.8,49.9,216,223,FALSE
1/12/23 3:24,50.1,50.1,216,223,FALSE
1/12/23 3:26,49.9,49.8,218,224,FALSE
1/12/23 3:28,49.8,49.8,217,223,FALSE
1/12/23 3:30,49.9,49.9,217,223,FALSE
1/12/23 3:32,49.9,50,213,222,FALSE
1/12/23 3:34,50,50.1,217,223,FALSE
1/12/23 3:36,50.1,50.1,214,222,FALSE
1/12/23 3:38,50.1,50.1,216,222,FALSE
1/12/23 3:40,49.9,49.9,214,221,FALSE
1/12/23 3:42,50,49.9,216,222,FALSE
1/12/23 3:44,49.9,50,216,221,FALSE
1/12/23 3:46,49.9,49.9,215,221,FALSE
1/12/23 3:48,50,49.9,215,221,FALSE
1/12/23 3:50,50,50,214,222,FALSE
1/12/23 3:52,50,50,216,223,FALSE
1/12/23 3:54,49.9,49.8,216,223,FALSE
1/12/23 3:56,50.1,50,218,223,FALSE
1/12/23 3:58,50,50,217,223,FALSE
1/12/23 4:00,50,49.9,218,223,FALSE
1/12/23 4:02,49.9,50,217,223,FALSE
1/12/23 4:04,49.9,49.9,218,224,FALSE
1/12/23 4:06,49.9,49.9,218,223,FALSE
1/12/23 4:08,50.1,50,216,223,FALSE
1/12/23 4:10,49.9,49.9,216,222,FALSE
1/12/23 4:12,50.1,50.1,216,223,FALSE
1/12/23 4:14,50,50,214,222,FALSE
1/12/23 4:16,49.8,50,218,223,FALSE
1/12/23 4:18,50.1,50.1,216,223,FALSE
1/12/23 4:20,50,50,214,222,FALSE
1/12/23 4:22,50,49.9,216,223,FALSE
1/12/23 4:24,50,50,216,223,FALSE
1/12/23 4:26,49.3,49.4,213,221,FALSE
1/12/23 4:28,50,50.1,216,223,FALSE
1/12/23 4:30,49.8,49.8,216,223,FALSE
1/12/23 4:32,49.9,49.9,218,224,FALSE
1/12/23 4:34,50,50,219,224,FALSE
1/12/23 4:36,49.9,49.9,217,223,FALSE
1/12/23 4:38,50,49.9,218,223,FALSE
1/12/23 4:40,49.9,49.9,218,223,FALSE
1/12/23 4:42,49.9,49.9,213,223,FALSE
1/12/23 4:44,50,49.9,214,223,FALSE
1/12/23 4:46,50,50,217,224,FALSE
1/12/23 4:48,50.1,50,216,223,FALSE
1/12/23 4:50,49.8,49.9,217,223,FALSE
1/12/23 4:52,50,50,219,225,FALSE
1/12/23 4:54,50.2,50.1,219,225,FALSE
1/12/23 4:56,50,49.8,220,225,FALSE
1/12/23 4:58,49.8,49.9,219,225,FALSE
1/12/23 5:00,50,49.9,216,223,FALSE
1/12/23 5:02,50.2,50.1,214,222,FALSE
1/12/23 5:04,50,49.9,216,222,FALSE
1/12/23 5:06,49.8,49.9,214,221,FALSE
1/12/23 5:08,49.9,49.9,216,222,FALSE
1/12/23 5:10,49.9,49.9,214,221,FALSE
1/12/23 5:12,50.1,50.1,214,221,FALSE
1/12/23 5:14,49.8,49.8,214,220,FALSE
1/12/23 5:16,50,49.9,211,220,FALSE
1/12/23 5:18,49.9,49.8,214,220,FALSE
1/12/23 5:20,50,50.1,214,220,FALSE
1/12/23 5:22,49.8,49.9,215,221,FALSE
1/12/23 5:24,50.1,50.1,216,221,FALSE
1/12/23 5:26,50.2,50.1,216,222,FALSE
1/12/23 5:28,49.9,49.9,215,221,FALSE
1/12/23 5:30,50,50.1,215,222,FALSE
1/12/23 5:32,50.1,50.1,216,222,FALSE
1/12/23 5:34,50,50.1,214,220,FALSE
1/12/23 5:36,50,50,212,219,FALSE
1/12/23 5:38,50.1,50,210,219,FALSE
1/12/23 5:40,49.8,49.7,209,218,FALSE
1/12/23 5:42,50,50,211,218,FALSE
1/12/23 5:44,50,50,211,218,FALSE
1/12/23 5:46,50,50,209,217,FALSE
1/12/23 5:48,50,49.9,209,217,FALSE
1/12/23 5:50,50,50,209,217,FALSE
1/12/23 5:52,50.2,50.2,206,214,FALSE
1/12/23 5:54,50,50,207,214,FALSE
1/12/23 5:56,49.9,49.8,207,214,FALSE
1/12/23 5:58,50.2,50.1,211,217,FALSE
1/12/23 6:00,49.9,49.9,214,221,FALSE
1/12/23 6:02,49.9,49.9,209,215,FALSE
1/12/23 6:04,50.1,50.1,209,214,FALSE
1/12/23 6:06,49.7,49.8,209,214,FALSE
1/12/23 6:08,50.1,50.1,207,213,FALSE
1/12/23 6:10,50.1,50.1,202,213,FALSE
1/12/23 6:12,49.7,49.7,204,213,FALSE
1/12/23 6:14,49.7,49.7,209,215,FALSE
1/12/23 6:16,50.1,50.1,204,210,FALSE
1/12/23 6:18,49.9,49.9,209,216,FALSE
