"Time","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2024-07-15 14:00:00,49.9,231
2024-07-15 14:02:00,50.2,233
2024-07-15 14:04:00,49.9,230
2024-07-15 14:06:00,49.9,233
2024-07-15 14:08:00,49.9,235
2024-07-15 14:10:00,49.9,235
2024-07-15 14:12:00,49.7,233
2024-07-15 14:14:00,49.7,234
2024-07-15 14:16:00,49.7,231
2024-07-15 14:18:00,49.8,233
2024-07-15 14:20:00,49.7,231
2024-07-15 14:22:00,50.0,231
2024-07-15 14:24:00,50.0,233
2024-07-15 14:26:00,49.9,233
2024-07-15 14:28:00,50.0,234
2024-07-15 14:30:00,50.1,234
2024-07-15 14:32:00,50.0,234
2024-07-15 14:34:00,49.8,231
2024-07-15 14:36:00,50.0,234
2024-07-15 14:38:00,50.0,238
2024-07-15 14:40:00,49.9,237
2024-07-15 14:42:00,50.0,238
2024-07-15 14:44:00,49.9,237
2024-07-15 14:46:00,49.8,238
2024-07-15 14:48:00,49.8,235
2024-07-15 14:50:00,50.1,236
2024-07-15 14:52:00,50.1,236
2024-07-15 14:54:00,50.0,237
2024-07-15 14:56:00,50.1,235
2024-07-15 14:58:00,50.3,234
2024-07-15 15:00:00,50.3,237
2024-07-15 15:02:00,50.4,237
2024-07-15 15:04:00,50.2,238
2024-07-15 15:06:00,50.4,237
2024-07-15 15:08:00,50.4,238
2024-07-15 15:10:00,50.4,237
2024-07-15 15:12:00,50.2,237
2024-07-15 15:14:00,50.4,236
2024-07-15 15:16:00,50.5,238
2024-07-15 15:18:00,50.5,237
2024-07-15 15:20:00,50.5,237
2024-07-15 15:22:00,50.1,235
2024-07-15 15:24:00,50.3,238
2024-07-15 15:26:00,50.3,236
2024-07-15 15:28:00,50.4,238
2024-07-15 15:30:00,50.4,239
2024-07-15 15:32:00,50.5,240
2024-07-15 15:34:00,50.5,239
2024-07-15 15:36:00,50.5,240
2024-07-15 15:38:00,50.4,238
2024-07-15 15:40:00,50.4,238
2024-07-15 15:42:00,50.5,236
2024-07-15 15:44:00,50.4,236
2024-07-15 15:46:00,50.5,240
2024-07-15 15:48:00,50.6,240
2024-07-15 15:50:00,50.6,240
2024-07-15 15:52:00,50.5,238
2024-07-15 15:54:00,50.6,238
2024-07-15 15:56:00,50.6,239
2024-07-15 15:58:00,50.6,237
2024-07-15 16:00:00,50.6,238
2024-07-15 16:02:00,50.5,238
2024-07-15 16:04:00,50.6,236
2024-07-15 16:06:00,50.7,236
2024-07-15 16:08:00,50.7,238
2024-07-15 16:10:00,50.6,238
2024-07-15 16:12:00,50.4,237
2024-07-15 16:14:00,50.5,238
2024-07-15 16:16:00,50.4,239
2024-07-15 16:18:00,50.5,239
2024-07-15 16:20:00,50.7,241
2024-07-15 16:22:00,50.7,240
2024-07-15 16:24:00,50.6,240
2024-07-15 16:26:00,50.6,237
2024-07-15 16:28:00,50.8,240
2024-07-15 16:30:00,50.6,240
2024-07-15 16:32:00,50.6,242
2024-07-15 16:34:00,50.7,241
2024-07-15 16:36:00,50.6,240
2024-07-15 16:38:00,50.8,240
2024-07-15 16:40:00,50.7,243
2024-07-15 16:42:00,50.5,244
2024-07-15 16:44:00,50.7,243
2024-07-15 16:46:00,50.8,242
2024-07-15 16:48:00,50.9,240
2024-07-15 16:50:00,50.7,241
2024-07-15 16:52:00,50.6,241
2024-07-15 16:54:00,50.7,243
2024-07-15 16:56:00,50.5,242
2024-07-15 16:58:00,50.6,243
2024-07-15 17:00:00,50.7,242
2024-07-15 17:02:00,50.7,242
2024-07-15 17:04:00,50.6,241
2024-07-15 17:06:00,50.7,240
2024-07-15 17:08:00,50.7,239
2024-07-15 17:10:00,50.8,239
2024-07-15 17:12:00,50.9,240
2024-07-15 17:14:00,50.8,240
2024-07-15 17:16:00,50.7,240
2024-07-15 17:18:00,50.6,241
2024-07-15 17:20:00,50.7,242
2024-07-15 17:22:00,50.6,240
2024-07-15 17:24:00,50.6,240
2024-07-15 17:26:00,50.7,240
2024-07-15 17:28:00,50.8,240
2024-07-15 17:30:00,49.5,194
2024-07-15 17:32:00,49.2,199
2024-07-15 17:34:00,49.3,198
2024-07-15 17:36:00,49.5,196
2024-07-15 17:38:00,49.5,197
2024-07-15 17:40:00,49.5,194
2024-07-15 17:42:00,49.6,200
2024-07-15 17:44:00,49.3,196
2024-07-15 17:46:00,49.7,196
2024-07-15 17:48:00,49.6,197
2024-07-15 17:50:00,49.5,198
2024-07-15 17:52:00,49.7,196
2024-07-15 17:54:00,49.3,196
2024-07-15 17:56:00,49.3,190
2024-07-15 17:58:00,49.4,191
2024-07-15 18:00:00,49.2,192
2024-07-15 18:02:00,49.6,192
2024-07-15 18:04:00,49.3,192
2024-07-15 18:06:00,49.6,193
2024-07-15 18:08:00,49.5,194
2024-07-15 18:10:00,49.2,192
2024-07-15 18:12:00,49.2,194
2024-07-15 18:14:00,49.0,189
2024-07-15 18:16:00,49.3,191
2024-07-15 18:18:00,49.1,192
2024-07-15 18:20:00,49.0,188
2024-07-15 18:22:00,49.2,187
2024-07-15 18:24:00,49.2,187
2024-07-15 18:26:00,49.2,189
2024-07-15 18:28:00,49.2,190
2024-07-15 18:30:00,49.2,190
2024-07-15 18:32:00,49.2,188
2024-07-15 18:34:00,48.8,182
2024-07-15 18:36:00,48.9,186
2024-07-15 18:38:00,3937,0
2024-07-15 18:40:00,4367,0
2024-07-15 18:42:00,3546,0
2024-07-15 18:44:00,3030,0
2024-07-15 18:46:00,4367,0
2024-07-15 18:48:00,49.8,230
2024-07-15 18:50:00,49.9,235
2024-07-15 18:52:00,49.8,233
2024-07-15 18:54:00,49.8,236
2024-07-15 18:56:00,49.8,235
2024-07-15 18:58:00,49.8,235
2024-07-15 19:00:00,49.8,236
2024-07-15 19:02:00,49.9,235
2024-07-15 19:04:00,49.7,236
2024-07-15 19:06:00,49.8,236
2024-07-15 19:08:00,49.8,236
2024-07-15 19:10:00,49.8,237
2024-07-15 19:12:00,49.8,234
2024-07-15 19:14:00,49.8,236
2024-07-15 19:16:00,49.7,232
