"Time","Frequency A27FD0AE (Ch Matanda - Control room)","Frequency E62B2EA3 (Ch Matanda - Radiologie)","Voltage A27FD0AE (Ch Matanda - Control room)","Voltage E62B2EA3 (Ch Matanda - Radiologie)"
2023-01-11 10:24:00,49.5,49.5,221,221
2023-01-11 10:26:00,49.6,49.5,223,223
2023-01-11 10:28:00,50.0,50.0,221,221
2023-01-11 10:30:00,50.0,49.9,221,222
2023-01-11 10:32:00,50.3,50.3,223,223
2023-01-11 10:34:00,49.9,49.9,218,217
2023-01-11 10:36:00,50.4,50.5,222,223
2023-01-11 10:38:00,50.0,50.0,219,220
2023-01-11 10:40:00,49.7,49.7,218,218
2023-01-11 10:42:00,49.7,49.7,219,219
2023-01-11 10:44:00,49.7,49.7,220,220
2023-01-11 10:46:00,50.1,50.1,219,219
2023-01-11 10:48:00,49.9,50.0,218,216
2023-01-11 10:50:00,49.4,49.5,216,215
2023-01-11 10:52:00,50.1,50.0,223,223
2023-01-11 10:54:00,49.7,49.6,223,223
2023-01-11 10:56:00,49.7,49.8,220,219
2023-01-11 10:58:00,50.0,50.1,219,219
2023-01-11 11:00:00,50.0,49.9,218,218
2023-01-11 11:02:00,49.5,49.5,218,218
2023-01-11 11:04:00,49.5,49.5,215,214
2023-01-11 11:06:00,50.1,50.1,219,219
2023-01-11 11:08:00,49.7,49.8,214,214
2023-01-11 11:10:00,50.0,50.0,215,214
2023-01-11 11:12:00,49.6,49.7,211,209
2023-01-11 11:14:00,50.0,50.0,216,216
2023-01-11 11:16:00,50.0,50.1,215,215
2023-01-11 11:18:00,50.2,50.1,226,225
2023-01-11 11:20:00,50.0,49.9,223,223
2023-01-11 11:22:00,50.0,50.0,217,219
2023-01-11 11:24:00,50.0,49.9,221,219
2023-01-11 11:26:00,49.8,49.7,217,216
2023-01-11 11:28:00,50.1,50.1,221,219
2023-01-11 11:30:00,50.2,50.3,215,216
2023-01-11 11:32:00,50.2,50.1,221,221
2023-01-11 11:34:00,49.8,49.7,221,220
2023-01-11 11:36:00,49.7,49.7,220,219
2023-01-11 11:38:00,49.5,49.6,224,223
2023-01-11 11:40:00,49.4,49.5,216,215
2023-01-11 11:42:00,49.6,49.5,219,219
2023-01-11 11:44:00,49.9,49.9,216,216
2023-01-11 11:46:00,49.9,49.9,221,222
2023-01-11 11:48:00,49.6,49.5,223,222
2023-01-11 11:50:00,49.6,49.6,216,215
2023-01-11 11:52:00,50.0,49.9,219,219
2023-01-11 11:54:00,50.0,50.1,221,221
2023-01-11 11:56:00,50.1,50.1,219,219
2023-01-11 11:58:00,50.0,49.9,219,219
2023-01-11 12:00:00,50.2,50.2,219,218
2023-01-11 12:02:00,50.1,50.1,221,220
2023-01-11 12:04:00,49.5,49.4,217,217
2023-01-11 12:06:00,50.2,50.3,219,218
2023-01-11 12:08:00,49.8,49.9,218,218
2023-01-11 12:10:00,49.7,49.7,215,214
2023-01-11 12:12:00,50.0,50.0,214,213
2023-01-11 12:14:00,50,50.2,218,216
2023-01-11 12:16:00,50.1,50.0,220,220
2023-01-11 12:18:00,50.5,50.5,219,219
2023-01-11 12:20:00,50.0,50.0,218,218
2023-01-11 12:22:00,50.0,50.0,214,215
2023-01-11 12:24:00,50.2,50.2,221,221
2023-01-11 12:26:00,49.8,49.7,212,215
2023-01-11 12:28:00,49.8,49.9,211,213
2023-01-11 12:30:00,49.4,49.4,213,214
2023-01-11 12:32:00,50.3,50.3,220,220
2023-01-11 12:34:00,50.1,50.1,221,221
2023-01-11 12:36:00,50.4,50.3,219,219
2023-01-11 12:38:00,49.7,49.7,217,218
2023-01-11 12:40:00,50.5,50.5,219,220
2023-01-11 12:42:00,50.0,50.0,219,219
2023-01-11 12:44:00,50.2,50.3,223,223
2023-01-11 12:46:00,50.1,50.0,223,223
2023-01-11 12:48:00,49.5,49.5,223,223
2023-01-11 12:50:00,49.8,49.8,221,223
2023-01-11 12:52:00,50.0,49.9,225,224
2023-01-11 12:54:00,50.1,50.1,219,221
2023-01-11 12:56:00,49.6,49.6,221,221
2023-01-11 12:58:00,49.6,49.5,223,223
2023-01-11 13:00:00,49.7,49.7,221,221
2023-01-11 13:02:00,50.3,50.2,223,222
2023-01-11 13:04:00,50.3,50.2,214,215
2023-01-11 13:06:00,50.2,50.2,218,218
2023-01-11 13:08:00,50.2,50.2,220,220
2023-01-11 13:10:00,49.9,50.0,221,221
2023-01-11 13:12:00,49.9,49.9,219,219
2023-01-11 13:14:00,50.2,50.2,218,217
2023-01-11 13:16:00,49.8,49.7,219,218
2023-01-11 13:18:00,49.8,49.7,215,215
2023-01-11 13:20:00,49.5,49.5,221,221
2023-01-11 13:22:00,49.2,49.3,216,216
2023-01-11 13:24:00,49.7,49.6,217,217
2023-01-11 13:26:00,49.7,49.7,219,218
2023-01-11 13:28:00,50.0,50.0,218,217
2023-01-11 13:30:00,50.1,50.1,221,221
2023-01-11 13:32:00,50.2,50.2,212,211
2023-01-11 13:34:00,50.1,50.1,209,209
2023-01-11 13:36:00,49.7,49.7,221,221
2023-01-11 13:38:00,49.6,49.6,221,221
2023-01-11 13:40:00,49.6,49.6,224,224
2023-01-11 13:42:00,50.0,49.9,220,221
2023-01-11 13:44:00,49.8,49.8,217,217
2023-01-11 13:46:00,49.8,49.8,215,214
2023-01-11 13:48:00,50.1,50.1,221,221
2023-01-11 13:50:00,49.6,49.7,218,217
2023-01-11 13:52:00,49.6,49.6,217,218
2023-01-11 13:54:00,49.6,49.6,217,218
2023-01-11 13:56:00,49.6,49.7,216,216
2023-01-11 13:58:00,50.0,50.0,218,217
2023-01-11 14:00:00,49.6,49.6,215,214
2023-01-11 14:02:00,50.1,50.0,213,211
2023-01-11 14:04:00,49.9,49.8,219,219
2023-01-11 14:06:00,49.8,49.8,218,218
2023-01-11 14:08:00,50.1,50.0,220,219
2023-01-11 14:10:00,50.2,50.2,216,216
2023-01-11 14:12:00,50.1,50.1,218,218
2023-01-11 14:14:00,49.8,49.9,219,218
2023-01-11 14:16:00,50.1,50.0,220,219
2023-01-11 14:18:00,50.2,50.2,221,221
2023-01-11 14:20:00,49.9,49.9,221,221
2023-01-11 14:22:00,50.0,49.9,225,224
2023-01-11 14:24:00,50.1,50.0,221,221
2023-01-11 14:26:00,49.8,49.8,219,219
2023-01-11 14:28:00,50.1,50.1,221,220
2023-01-11 14:30:00,49.7,49.6,223,223
2023-01-11 14:32:00,49.8,49.7,221,221
2023-01-11 14:34:00,50.3,50.3,223,221
2023-01-11 14:36:00,50.4,50.3,220,219
2023-01-11 14:38:00,49.8,49.7,217,216
2023-01-11 14:40:00,49.9,50.0,220,220
2023-01-11 14:42:00,49.7,49.7,219,219
2023-01-11 14:44:00,49.8,49.9,215,214
2023-01-11 14:46:00,49.7,49.8,219,218
2023-01-11 14:48:00,50.2,50.2,223,223
2023-01-11 14:50:00,49.9,49.9,219,219
2023-01-11 14:52:00,50.1,50.2,220,219
2023-01-11 14:54:00,49.8,49.8,216,215
2023-01-11 14:56:00,49.7,49.6,211,212
2023-01-11 14:58:00,50.0,49.9,218,216
2023-01-11 15:00:00,49.7,49.7,223,223
2023-01-11 15:02:00,50.2,50.2,223,222
2023-01-11 15:04:00,50.1,50.0,218,218
2023-01-11 15:06:00,50.1,50.1,220,219
2023-01-11 15:08:00,49.7,49.6,216,215
2023-01-11 15:10:00,49.5,49.5,219,218
2023-01-11 15:12:00,49.6,49.5,219,218
2023-01-11 15:14:00,49.8,49.9,215,214
2023-01-11 15:16:00,49.3,49.3,219,219
2023-01-11 15:18:00,49.6,49.6,222,221
2023-01-11 15:20:00,49.6,49.7,223,223
2023-01-11 15:22:00,50.1,50.1,219,219
2023-01-11 15:24:00,49.9,49.9,223,223
2023-01-11 15:26:00,49.6,49.6,218,219
2023-01-11 15:28:00,49.9,49.9,221,221
2023-01-11 15:30:00,49.9,49.9,215,214
2023-01-11 15:32:00,49.8,49.8,221,220
2023-01-11 15:34:00,49.9,49.9,215,214
2023-01-11 15:36:00,49.8,49.8,216,216
2023-01-11 15:38:00,49.9,49.9,216,215
2023-01-11 15:40:00,49.7,49.7,222,222
2023-01-11 15:42:00,49.9,49.9,214,215
2023-01-11 15:44:00,49.8,49.7,216,215
2023-01-11 15:46:00,50.0,50.0,223,223
2023-01-11 15:48:00,49.8,49.8,216,216
2023-01-11 15:50:00,50.0,49.9,221,221
2023-01-11 15:52:00,49.6,49.6,219,220
2023-01-11 15:54:00,49.7,49.7,216,215
2023-01-11 15:56:00,49.7,49.7,221,221
2023-01-11 15:58:00,49.7,49.7,221,221
2023-01-11 16:00:00,50.0,49.9,219,219
2023-01-11 16:02:00,50.0,49.9,218,219
2023-01-11 16:04:00,50.0,49.9,215,216
2023-01-11 16:06:00,49.4,49.5,220,220
2023-01-11 16:08:00,49.9,50.0,215,216
2023-01-11 16:10:00,50.0,50.0,216,216
2023-01-11 16:12:00,50.2,50.1,218,218
2023-01-11 16:14:00,49.8,49.8,214,215
2023-01-11 16:16:00,49.7,49.7,222,222
2023-01-11 16:18:00,49.9,49.8,219,219
2023-01-11 16:20:00,49.8,49.7,221,222
2023-01-11 16:22:00,50.1,50.1,222,223
2023-01-11 16:24:00,50.1,50.0,217,216
2023-01-11 16:26:00,50.1,50.1,220,220
2023-01-11 16:28:00,50.0,50.0,221,221
2023-01-11 16:30:00,49.9,49.9,224,224
2023-01-11 16:32:00,50.2,50.1,223,223
2023-01-11 16:34:00,50.0,50.0,223,223
2023-01-11 16:36:00,49.9,49.8,226,226
2023-01-11 16:38:00,50.0,50.1,223,223
2023-01-11 16:40:00,50.1,50.1,226,226
2023-01-11 16:42:00,50.2,50.2,221,222
2023-01-11 16:44:00,50.2,50.2,222,223
2023-01-11 16:46:00,50.0,50.0,223,221
2023-01-11 16:48:00,50.0,50.1,221,219
2023-01-11 16:50:00,50.0,50.1,221,224
2023-01-11 16:52:00,49.9,50.1,223,221
2023-01-11 16:54:00,49.6,49.4,219,219
2023-01-11 16:56:00,49.5,49.2,223,219
2023-01-11 16:58:00,49.5,49.4,219,219
2023-01-11 17:00:00,49.6,49.6,221,222
2023-01-11 17:02:00,49.6,49.7,222,221
2023-01-11 17:04:00,49.9,49.6,219,221
2023-01-11 17:06:00,50.2,50.1,223,223
2023-01-11 17:08:00,50.1,49.9,223,223
2023-01-11 17:10:00,49.9,49.7,219,220
2023-01-11 17:12:00,50.2,49.8,220,219
2023-01-11 17:14:00,50.1,50.0,216,221
2023-01-11 17:16:00,50.5,50.2,224,225
2023-01-11 17:18:00,50.2,50.1,221,221
2023-01-11 17:20:00,50.1,50.0,219,216
2023-01-11 17:22:00,50.0,49.9,220,223
2023-01-11 17:24:00,50.0,50.0,221,220
2023-01-11 17:26:00,49.7,49.8,219,221
2023-01-11 17:28:00,49.7,49.5,218,219
2023-01-11 17:30:00,49.5,49.9,221,222
2023-01-11 17:32:00,49.9,49.7,221,219
2023-01-11 17:34:00,49.7,49.5,221,219
2023-01-11 17:36:00,49.6,49.6,221,219
2023-01-11 17:38:00,49.8,49.9,223,225
2023-01-11 17:40:00,50.0,50.2,221,222
2023-01-11 17:42:00,49.7,49.9,220,222
2023-01-11 17:44:00,50.0,50.0,223,223
2023-01-11 17:46:00,50.0,49.9,220,221
2023-01-11 17:48:00,49.7,50.0,216,218
2023-01-11 17:50:00,50.0,50.1,218,218
2023-01-11 17:52:00,50.0,50.2,216,217
2023-01-11 17:54:00,50.2,50.2,220,221
2023-01-11 17:56:00,50.0,50.0,219,219
2023-01-11 17:58:00,50.0,49.9,220,220
2023-01-11 18:00:00,50.1,50.5,223,223
2023-01-11 18:02:00,49.8,49.7,219,219
2023-01-11 18:04:00,49.8,50.0,216,216
2023-01-11 18:06:00,49.7,49.8,214,214
2023-01-11 18:08:00,49.8,50.1,221,221
2023-01-11 18:10:00,49.8,49.8,216,219
2023-01-11 18:12:00,49.5,49.8,219,220
2023-01-11 18:14:00,49.7,49.9,216,220
2023-01-11 18:16:00,49.5,49.7,221,220
2023-01-11 18:18:00,49.5,49.6,221,220
2023-01-11 18:20:00,49.9,49.9,218,214
2023-01-11 18:22:00,50.0,50.0,216,218
2023-01-11 18:24:00,49.8,49.8,214,215
2023-01-11 18:26:00,49.6,49.6,213,216
2023-01-11 18:28:00,49.7,49.8,212,214
2023-01-11 18:30:00,49.6,49.7,214,219
2023-01-11 18:32:00,50.1,50.0,219,217
2023-01-11 18:34:00,49.7,49.5,221,221
2023-01-11 18:36:00,50.0,50.0,219,219
2023-01-11 18:38:00,50.1,49.8,218,219
2023-01-11 18:40:00,49.6,49.4,216,216
2023-01-11 18:42:00,50.0,49.8,217,217
2023-01-11 18:44:00,50,50.0,216,216
2023-01-11 18:46:00,50.1,50.1,216,215
2023-01-11 18:48:00,49.9,49.9,216,215
2023-01-11 18:50:00,49.7,49.7,216,216
2023-01-11 18:52:00,49.6,49.7,216,216
2023-01-11 18:54:00,50.3,50.1,216,216
2023-01-11 18:56:00,49.9,49.7,217,217
2023-01-11 18:58:00,50.0,49.9,214,214
2023-01-11 19:00:00,49.9,49.8,216,216
2023-01-11 19:02:00,49.7,49.7,216,217
2023-01-11 19:04:00,49.8,49.8,216,216
2023-01-11 19:06:00,50.0,50.0,216,217
2023-01-11 19:08:00,50.1,50.2,217,217
2023-01-11 19:10:00,50.1,50.1,216,216
2023-01-11 19:12:00,50.2,50.0,218,218
2023-01-11 19:14:00,49.9,49.8,217,217
2023-01-11 19:16:00,50.0,49.8,217,217
2023-01-11 19:18:00,49.7,49.6,216,215
2023-01-11 19:20:00,49.6,49.6,217,217
2023-01-11 19:22:00,49.5,49.7,217,217
2023-01-11 19:24:00,49.7,49.8,216,215
2023-01-11 19:26:00,49.9,49.9,216,216
2023-01-11 19:28:00,50.0,50.1,217,218
2023-01-11 19:30:00,50.0,50.1,217,217
2023-01-11 19:32:00,50.1,50.0,216,216
2023-01-11 19:34:00,49.6,49.6,217,217
2023-01-11 19:36:00,49.6,49.7,220,220
2023-01-11 19:38:00,50.0,50.1,218,219
2023-01-11 19:40:00,50.2,50.2,217,216
2023-01-11 19:42:00,50.3,50.2,214,214
2023-01-11 19:44:00,49.9,49.8,211,212
2023-01-11 19:46:00,49.8,50.0,216,216
2023-01-11 19:48:00,49.8,50.0,218,217
2023-01-11 19:50:00,49.5,49.6,215,216
2023-01-11 19:52:00,50.1,50.1,216,216
2023-01-11 19:54:00,50.2,50.3,217,217
2023-01-11 19:56:00,50.1,50.2,214,212
2023-01-11 19:58:00,49.8,49.8,209,211
2023-01-11 20:00:00,49.9,49.8,211,211
2023-01-11 20:02:00,50.0,50.0,211,211
2023-01-11 20:04:00,49.8,49.8,212,213
2023-01-11 20:06:00,49.7,49.7,212,212
2023-01-11 20:08:00,49.7,49.7,218,218
2023-01-11 20:10:00,49.7,49.7,212,212
2023-01-11 20:12:00,49.8,49.9,212,212
2023-01-11 20:14:00,49.8,49.9,212,211
2023-01-11 20:16:00,50.4,50.4,211,211
2023-01-11 20:18:00,50.1,50.1,211,211
2023-01-11 20:20:00,49.5,49.5,216,216
2023-01-11 20:22:00,49.7,49.7,216,216
2023-01-11 20:24:00,50.2,50.1,218,218
2023-01-11 20:26:00,49.9,50.0,210,210
2023-01-11 20:28:00,49.7,49.7,211,211
2023-01-11 20:30:00,50.0,50.0,211,211
2023-01-11 20:32:00,50.0,50.0,211,211
2023-01-11 20:34:00,49.9,50.0,217,217
2023-01-11 20:36:00,50.1,50.2,217,217
2023-01-11 20:38:00,49.7,49.7,216,216
2023-01-11 20:40:00,49.9,49.9,215,216
2023-01-11 20:42:00,50.0,50.0,214,215
2023-01-11 20:44:00,50.0,50.0,216,216
2023-01-11 20:46:00,49.9,49.9,215,215
2023-01-11 20:48:00,50.0,50.0,215,216
2023-01-11 20:50:00,50.0,50.1,214,214
2023-01-11 20:52:00,49.9,49.9,214,214
2023-01-11 20:54:00,49.7,49.7,216,216
2023-01-11 20:56:00,50.0,50.1,216,216
2023-01-11 20:58:00,50.1,50.1,216,216
2023-01-11 21:00:00,49.6,49.6,216,216
2023-01-11 21:02:00,49.5,49.5,216,216
2023-01-11 21:04:00,49.4,49.5,215,215
2023-01-11 21:06:00,50.3,50.3,219,219
2023-01-11 21:08:00,49.6,49.5,219,219
2023-01-11 21:10:00,49.4,49.4,219,219
2023-01-11 21:12:00,50.0,50.0,219,219
2023-01-11 21:14:00,50.1,50.1,219,219
2023-01-11 21:16:00,49.9,49.9,220,221
2023-01-11 21:18:00,50.0,50.0,220,220
2023-01-11 21:20:00,49.9,49.9,219,219
2023-01-11 21:22:00,50.1,50.0,221,221
2023-01-11 21:24:00,50.0,50.0,221,221
2023-01-11 21:26:00,50.1,50.1,221,221
2023-01-11 21:28:00,50.2,50.1,222,222
2023-01-11 21:30:00,49.8,49.7,220,220
2023-01-11 21:32:00,50.4,50.4,219,219
2023-01-11 21:34:00,50.2,50.2,219,219
2023-01-11 21:36:00,49.9,49.9,220,220
2023-01-11 21:38:00,50.0,50.0,220,220
2023-01-11 21:40:00,50.0,50.0,218,218
2023-01-11 21:42:00,49.8,49.8,221,221
2023-01-11 21:44:00,49.7,49.7,220,220
2023-01-11 21:46:00,49.8,49.8,217,219
2023-01-11 21:48:00,50.1,50.1,221,221
2023-01-11 21:50:00,50.1,50.1,222,222
2023-01-11 21:52:00,49.9,50.0,221,221
2023-01-11 21:54:00,50.2,50.2,221,221
2023-01-11 21:56:00,49.8,49.8,221,221
2023-01-11 21:58:00,49.8,49.8,221,221
2023-01-11 22:00:00,50.1,50.1,221,221
2023-01-11 22:02:00,50.3,50.3,221,221
2023-01-11 22:04:00,50.0,50.0,221,221
2023-01-11 22:06:00,49.8,49.7,222,222
2023-01-11 22:08:00,49.9,49.9,222,222
2023-01-11 22:10:00,49.9,49.9,223,223
2023-01-11 22:12:00,50.1,50.1,222,222
2023-01-11 22:14:00,50.0,50.0,222,222
2023-01-11 22:16:00,50.1,50.1,219,219
2023-01-11 22:18:00,50.2,50.2,223,223
2023-01-11 22:20:00,49.9,49.9,223,223
2023-01-11 22:22:00,50.0,50.0,223,223
2023-01-11 22:24:00,50.5,50.5,222,223
2023-01-11 22:26:00,49.8,49.7,224,224
2023-01-11 22:28:00,49.8,49.8,223,224
2023-01-11 22:30:00,49.8,49.9,223,224
2023-01-11 22:32:00,50.0,50.0,224,224
2023-01-11 22:34:00,50.1,50.1,219,219
2023-01-11 22:36:00,50.0,50.0,223,223
2023-01-11 22:38:00,50.1,50.1,223,223
2023-01-11 22:40:00,50.0,50.0,223,223
2023-01-11 22:42:00,50.1,50.2,223,223
2023-01-11 22:44:00,49.9,49.9,222,223
2023-01-11 22:46:00,50.0,50.0,223,221
2023-01-11 22:48:00,50.1,50.1,223,221
2023-01-11 22:50:00,49.8,49.8,223,223
2023-01-11 22:52:00,50.0,50.0,223,224
2023-01-11 22:54:00,50.2,50.2,224,224
2023-01-11 22:56:00,50.1,50.1,224,224
2023-01-11 22:58:00,49.9,49.9,224,224
2023-01-11 23:00:00,50.2,50.2,226,226
2023-01-11 23:02:00,49.9,49.8,225,225
2023-01-11 23:04:00,49.8,49.8,224,225
2023-01-11 23:06:00,49.8,49.8,225,226
2023-01-11 23:08:00,49.8,49.8,226,226
2023-01-11 23:10:00,50.2,50.1,226,226
2023-01-11 23:12:00,49.8,49.9,223,223
2023-01-11 23:14:00,50.0,50.1,226,226
2023-01-11 23:16:00,50.1,50.1,228,228
2023-01-11 23:18:00,50.0,50.0,227,227
2023-01-11 23:20:00,50.0,50.0,227,227
2023-01-11 23:22:00,49.9,49.9,226,227
2023-01-11 23:24:00,49.7,49.8,227,227
2023-01-11 23:26:00,50.0,50.0,227,227
2023-01-11 23:28:00,49.9,50.0,226,226
2023-01-11 23:30:00,50.1,50.2,225,226
2023-01-11 23:32:00,50.1,50.1,227,227
2023-01-11 23:34:00,49.9,49.9,226,226
2023-01-11 23:36:00,49.9,49.9,225,225
2023-01-11 23:38:00,50.0,50.0,225,225
2023-01-11 23:40:00,50.0,50.0,226,226
2023-01-11 23:42:00,50.0,50.0,226,226
2023-01-11 23:44:00,50.0,50.0,225,226
2023-01-11 23:46:00,49.9,49.9,226,226
2023-01-11 23:48:00,50.0,50.0,226,226
2023-01-11 23:50:00,50.0,50.0,226,226
2023-01-11 23:52:00,49.9,50.0,226,226
2023-01-11 23:54:00,49.9,49.9,223,225
2023-01-11 23:56:00,50.0,50.0,227,227
2023-01-11 23:58:00,49.8,49.8,226,226
2023-01-12 00:00:00,49.9,49.9,226,226
2023-01-12 00:02:00,50.0,50.1,226,226
2023-01-12 00:04:00,50.0,50.0,227,227
2023-01-12 00:06:00,50,50.0,228,228
2023-01-12 00:08:00,50.1,50.1,227,227
2023-01-12 00:10:00,49.9,49.9,227,227
2023-01-12 00:12:00,50.0,50.0,227,228
2023-01-12 00:14:00,50,50.0,227,228
2023-01-12 00:16:00,50.0,50.0,227,228
2023-01-12 00:18:00,50.1,50.1,228,228
2023-01-12 00:20:00,50.1,50.1,228,228
2023-01-12 00:22:00,50.1,50.0,227,228
2023-01-12 00:24:00,50.0,50.0,223,224
2023-01-12 00:26:00,50.0,50.0,227,227
2023-01-12 00:28:00,49.8,49.8,227,227
2023-01-12 00:30:00,49.8,49.8,224,225
2023-01-12 00:32:00,50.0,50.1,220,221
2023-01-12 00:34:00,50.0,50.0,226,226
2023-01-12 00:36:00,50.0,50.0,226,226
2023-01-12 00:38:00,50.1,50.0,226,226
2023-01-12 00:40:00,50.0,50.0,226,226
2023-01-12 00:42:00,49.8,49.8,226,226
2023-01-12 00:44:00,50.0,50.1,226,226
2023-01-12 00:46:00,49.8,49.9,226,226
2023-01-12 00:48:00,49.9,49.9,226,226
2023-01-12 00:50:00,50.0,50.0,226,226
2023-01-12 00:52:00,49.9,49.9,226,226
2023-01-12 00:54:00,50.0,50.0,226,226
2023-01-12 00:56:00,49.9,49.8,226,226
2023-01-12 00:58:00,49.7,49.8,226,226
2023-01-12 01:00:00,50.0,50.0,225,225
2023-01-12 01:02:00,50.0,50.0,224,224
2023-01-12 01:04:00,50.0,50.0,226,226
2023-01-12 01:06:00,50.0,50.0,226,227
2023-01-12 01:08:00,50.0,50.1,227,227
2023-01-12 01:10:00,49.9,49.9,226,226
2023-01-12 01:12:00,49.8,49.8,227,227
2023-01-12 01:14:00,50.0,50.0,227,227
2023-01-12 01:16:00,50.0,50.0,223,223
2023-01-12 01:18:00,50.0,50.0,226,226
2023-01-12 01:20:00,50.0,50.0,226,227
2023-01-12 01:22:00,50.1,50.0,226,226
2023-01-12 01:24:00,50.0,49.9,226,227
2023-01-12 01:26:00,50.1,50.1,227,227
2023-01-12 01:28:00,50.2,50.2,228,228
2023-01-12 01:30:00,50.0,50.0,224,224
2023-01-12 01:32:00,50.0,50.0,224,225
2023-01-12 01:34:00,49.9,49.9,226,226
2023-01-12 01:36:00,50.0,50.1,226,226
2023-01-12 01:38:00,49.8,49.9,226,226
2023-01-12 01:40:00,50.1,50.2,226,227
2023-01-12 01:42:00,49.9,49.8,226,226
2023-01-12 01:44:00,50.2,50.2,227,227
2023-01-12 01:46:00,49.9,49.9,226,226
2023-01-12 01:48:00,49.9,50.0,226,227
2023-01-12 01:50:00,49.9,50.0,227,227
2023-01-12 01:52:00,50.0,50.0,226,226
2023-01-12 01:54:00,50.0,50.0,226,226
2023-01-12 01:56:00,49.9,50.0,226,226
2023-01-12 01:58:00,49.9,49.9,226,226
2023-01-12 02:00:00,49.9,49.9,226,226
2023-01-12 02:02:00,49.8,49.8,228,228
2023-01-12 02:04:00,49.9,49.9,228,228
2023-01-12 02:06:00,50.2,50.1,228,228
2023-01-12 02:08:00,50.0,50.0,228,228
2023-01-12 02:10:00,50.0,50.0,228,228
2023-01-12 02:12:00,50.0,50.0,228,229
2023-01-12 02:14:00,49.9,49.9,228,228
2023-01-12 02:16:00,50.0,50.0,228,228
2023-01-12 02:18:00,49.9,49.9,228,228
2023-01-12 02:20:00,49.9,50.0,228,228
2023-01-12 02:22:00,49.9,49.9,227,226
2023-01-12 02:24:00,49.9,49.9,228,228
2023-01-12 02:26:00,50.1,50.1,228,228
2023-01-12 02:28:00,50.0,50.1,229,229
2023-01-12 02:30:00,50.0,50.0,227,228
2023-01-12 02:32:00,49.9,50.0,227,227
2023-01-12 02:34:00,50.0,50.0,226,226
2023-01-12 02:36:00,49.8,49.8,227,227
2023-01-12 02:38:00,49.8,49.8,227,227
2023-01-12 02:40:00,49.9,49.9,228,228
2023-01-12 02:42:00,49.8,49.8,227,227
2023-01-12 02:44:00,50.0,50.0,227,227
2023-01-12 02:46:00,50.1,50.2,227,228
2023-01-12 02:48:00,50.1,50.0,227,227
2023-01-12 02:50:00,50.0,50.1,227,227
2023-01-12 02:52:00,50.0,50.0,226,227
2023-01-12 02:54:00,49.8,49.9,226,227
2023-01-12 02:56:00,49.8,49.8,226,226
2023-01-12 02:58:00,50.0,49.9,227,227
2023-01-12 03:00:00,49.9,49.9,227,227
2023-01-12 03:02:00,50.1,50.1,228,228
2023-01-12 03:04:00,50.0,50.0,228,228
2023-01-12 03:06:00,49.9,49.9,228,228
2023-01-12 03:08:00,49.9,49.8,228,228
2023-01-12 03:10:00,49.7,49.9,228,228
2023-01-12 03:12:00,50.0,50.1,228,228
2023-01-12 03:14:00,50.1,50.0,228,228
2023-01-12 03:16:00,50.0,50.0,228,228
2023-01-12 03:18:00,50.1,50.1,228,228
2023-01-12 03:20:00,49.8,49.9,228,228
2023-01-12 03:22:00,49.8,49.8,228,228
2023-01-12 03:24:00,50.1,50.1,228,229
2023-01-12 03:26:00,49.8,49.9,227,228
2023-01-12 03:28:00,49.8,49.8,227,227
2023-01-12 03:30:00,49.9,49.8,227,228
2023-01-12 03:32:00,49.9,50,226,226
2023-01-12 03:34:00,50.0,50.1,227,227
2023-01-12 03:36:00,50.0,50.0,227,227
2023-01-12 03:38:00,50.1,50.1,227,227
2023-01-12 03:40:00,49.9,49.9,227,227
2023-01-12 03:42:00,50.0,49.9,227,227
2023-01-12 03:44:00,49.9,49.9,227,228
2023-01-12 03:46:00,49.9,49.9,227,227
2023-01-12 03:48:00,49.9,49.9,227,227
2023-01-12 03:50:00,50.0,50.0,226,227
2023-01-12 03:52:00,50.0,50.0,223,223
2023-01-12 03:54:00,49.9,49.9,227,227
2023-01-12 03:56:00,50.1,50.0,227,227
2023-01-12 03:58:00,50.0,50.1,226,226
2023-01-12 04:00:00,49.9,50.0,229,229
2023-01-12 04:02:00,50.0,50.0,228,229
2023-01-12 04:04:00,49.9,49.9,228,228
2023-01-12 04:06:00,49.9,49.8,228,229
2023-01-12 04:08:00,50.0,50.0,228,229
2023-01-12 04:10:00,49.9,49.9,228,229
2023-01-12 04:12:00,50.1,50.1,228,229
2023-01-12 04:14:00,50.0,50.0,228,228
2023-01-12 04:16:00,49.9,50.0,228,228
2023-01-12 04:18:00,50.0,50.1,228,228
2023-01-12 04:20:00,50.0,50.0,228,229
2023-01-12 04:22:00,49.9,50,228,229
2023-01-12 04:24:00,49.9,49.9,228,228
2023-01-12 04:26:00,49.3,49.4,225,225
2023-01-12 04:28:00,50.0,50.0,227,227
2023-01-12 04:30:00,49.8,49.8,227,227
2023-01-12 04:32:00,49.9,49.8,227,227
2023-01-12 04:34:00,50.0,50.0,227,227
2023-01-12 04:36:00,49.9,50.0,227,227
2023-01-12 04:38:00,50.0,50.0,227,227
2023-01-12 04:40:00,49.9,49.8,227,227
2023-01-12 04:42:00,50.0,49.8,227,227
2023-01-12 04:44:00,50.0,50.0,226,227
2023-01-12 04:46:00,49.9,50.0,226,227
2023-01-12 04:48:00,50.0,50.1,226,226
2023-01-12 04:50:00,49.9,49.9,224,226
2023-01-12 04:52:00,50.0,50.0,226,227
2023-01-12 04:54:00,50.2,50.1,227,227
