Time,Frequency A27FD0AE (Ch Matanda - Control room),Frequency E62B2EA3 (Ch Matanda - Radiologie),Voltage A27FD0AE (Ch Matanda - Control room),Voltage E62B2EA3 (Ch Matanda - Radiologie),Generator_ON
1/2/23 13:40,49.9,50,221,222,
1/2/23 13:42,50.2,50.2,220,221,
1/2/23 13:44,50.2,50.3,222,222,
1/2/23 13:46,50,49.8,225,223,
1/2/23 13:48,50,50.1,225,224,
1/2/23 13:50,50,50,223,222,
1/2/23 13:52,50.2,50.3,226,225,
1/2/23 13:54,50.2,50.2,222,222,
1/2/23 13:56,50,50,222,223,
1/2/23 13:58,49.5,49.4,225,223,
1/2/23 14:00,50,49.9,220,220,
1/2/23 14:02,49.8,49.9,225,224,
1/2/23 14:04,49.8,49.9,222,222,
1/2/23 14:06,50,50,221,223,
1/2/23 14:08,49.9,49.9,221,221,
1/2/23 14:10,49.7,49.7,221,220,
1/2/23 14:12,49.6,49.6,219,219,
1/2/23 14:14,50.3,50.3,221,222,
1/2/23 14:16,50.2,50.1,223,223,
1/2/23 14:18,50,50.2,219,219,
1/2/23 14:20,50,50.1,221,222,
1/2/23 14:22,49.8,49.9,221,221,
1/2/23 14:24,49.6,49.7,223,223,
1/2/23 14:26,49.8,49.8,221,219,
1/2/23 14:28,49.7,49.7,221,221,
1/2/23 14:30,49.8,49.7,220,220,
1/2/23 14:32,49.9,49.8,225,225,
1/2/23 14:34,50.2,50.2,223,221,
1/2/23 14:36,50,50.1,223,219,
1/2/23 14:38,50,50,224,223,
1/2/23 14:40,49.8,49.7,223,221,
1/2/23 14:42,49.9,49.7,219,217,
1/2/23 14:44,50.1,50.1,222,221,
1/2/23 14:46,49.8,49.7,220,219,
1/2/23 14:48,49.6,49.7,222,222,
1/2/23 14:50,49.7,49.7,223,223,
1/2/23 14:52,50,50.1,225,225,
1/2/23 14:54,50.2,50.3,223,222,
1/2/23 14:56,49.9,50,224,222,
1/2/23 14:58,49.7,49.6,223,223,
1/2/23 15:00,50,49.9,223,222,
1/2/23 15:02,49.8,49.6,224,223,
1/2/23 15:04,50.2,50.2,226,226,
1/2/23 15:06,49.6,49.6,221,220,
1/2/23 15:08,50,50,225,226,
1/2/23 15:10,50.1,50.1,223,223,
1/2/23 15:12,49.8,49.7,226,224,
1/2/23 15:14,49.9,50,221,221,
1/2/23 15:16,49.8,49.8,221,222,
1/2/23 15:18,50.1,50.1,224,224,
1/2/23 15:20,50.1,50,223,223,
1/2/23 15:22,50.2,50.1,222,222,
1/2/23 15:24,49.8,49.7,223,223,
1/2/23 15:26,50,49.9,220,221,
1/2/23 15:28,49.9,49.9,222,223,
1/2/23 15:30,49.7,49.9,216,216,
1/2/23 15:32,49.8,49.8,219,221,
1/2/23 15:34,50,50,225,226,
1/2/23 15:36,49.9,49.9,228,228,
1/2/23 15:38,50.2,50.2,223,223,
1/2/23 15:40,49.8,49.9,222,221,
1/2/23 15:42,49.5,49.7,227,224,
1/2/23 15:44,50.2,50.2,219,218,
1/2/23 15:46,50.3,50.4,223,223,
1/2/23 15:48,50.1,50,225,223,
1/2/23 15:50,50.2,50.2,229,228,
1/2/23 15:52,49.8,49.8,226,226,
1/2/23 15:54,50.2,50.2,228,229,
1/2/23 15:56,50,50.1,226,224,
1/2/23 15:58,50.1,50.2,226,226,
1/2/23 16:00,50,50.1,223,223,
1/2/23 16:02,50,49.9,227,227,
1/2/23 16:04,49.8,49.8,229,229,
1/2/23 16:06,50.3,50.3,226,227,
1/2/23 16:08,50,50,223,224,
1/2/23 16:10,50,50,226,226,
1/2/23 16:12,50,50,226,226,
1/2/23 16:14,50.2,50.1,226,226,
1/2/23 16:16,50.3,50.2,226,226,
1/2/23 16:18,50.1,50,220,221,
1/2/23 16:20,50,50,223,224,
1/2/23 16:22,49.7,49.8,225,226,
1/2/23 16:24,49.9,50,225,225,
1/2/23 16:26,49.9,49.9,214,214,
1/2/23 16:28,50.2,50.3,214,215,
1/2/23 16:30,50.2,50.1,214,214,
1/2/23 16:32,49.7,49.7,222,222,
1/2/23 16:34,50,50,223,223,
1/2/23 16:36,50,49.9,221,221,
1/2/23 16:38,49.8,49.9,224,226,
1/2/23 16:40,49.9,49.9,222,222,
1/2/23 16:42,49.9,50,221,221,
1/2/23 16:44,50.2,50.1,223,223,
1/2/23 16:46,50.1,50.1,223,223,
1/2/23 16:48,50,50,219,219,
1/2/23 16:50,50.1,50.1,220,220,
1/2/23 16:52,50,50,217,217,
1/2/23 16:54,49.9,49.8,211,211,
1/2/23 16:56,49.9,49.9,221,221,
1/2/23 16:58,49.6,49.6,219,219,
1/2/23 17:00,49.8,49.8,218,218,
1/2/23 17:02,49.9,49.9,224,224,
1/2/23 17:04,50.1,50.1,224,224,
1/2/23 17:06,50,50,223,223,
1/2/23 17:08,50.1,50.2,225,225,
1/2/23 17:10,50.5,50.4,225,226,
1/2/23 17:12,49.9,50,225,225,
1/2/23 17:14,50,50,223,223,
1/2/23 17:16,50.1,50.1,223,223,
1/2/23 17:18,50.2,50.1,224,224,
1/2/23 17:20,50.4,50.3,223,223,
1/2/23 17:22,50.1,50.2,225,225,
1/2/23 17:24,50.3,50.2,225,226,
1/2/23 17:26,50.2,50.3,225,225,
1/2/23 17:28,50.2,50.2,223,224,
1/2/23 17:30,49.7,49.8,223,224,
1/2/23 17:32,49.8,49.8,223,223,
1/2/23 17:34,49.8,49.8,224,224,
1/2/23 17:36,49.6,49.6,223,223,
1/2/23 17:38,49.8,49.8,222,223,
1/2/23 17:40,49.6,49.5,222,223,
1/2/23 17:42,49.7,49.6,224,224,
1/2/23 17:44,50,49.9,223,224,
1/2/23 17:46,50,50,223,224,
1/2/23 17:48,50.1,50.1,224,224,
1/2/23 17:50,50.1,50.1,223,223,
1/2/23 17:52,50,50,223,223,
1/2/23 17:54,50,50,226,226,
1/2/23 17:56,50.1,50,216,217,
1/2/23 17:58,50,50,216,217,
1/2/23 18:00,50.1,50.1,223,223,
1/2/23 18:02,49.8,49.8,223,224,
1/2/23 18:04,49.9,49.9,224,224,
1/2/23 18:06,49.7,49.7,224,224,
1/2/23 18:08,50,50,224,224,
1/2/23 18:10,50.1,50.2,224,224,
1/2/23 18:12,49.8,49.8,225,225,
1/2/23 18:14,49.5,49.5,223,223,
1/2/23 18:16,49.9,49.9,223,223,
1/2/23 18:18,50,49.9,225,225,
1/2/23 18:20,50.3,50.2,215,216,
1/2/23 18:22,50,50,224,225,
1/2/23 18:24,49.9,49.9,224,224,
1/2/23 18:26,50.4,50.4,226,226,
1/2/23 18:28,50.1,50.1,224,224,
1/2/23 18:30,49.7,49.7,223,223,
1/2/23 18:32,49.7,49.7,223,223,
1/2/23 18:34,50.2,50.1,222,223,
1/2/23 18:36,49.5,49.6,221,221,
1/2/23 18:38,49.8,49.8,221,221,
1/2/23 18:40,50.3,50.2,225,225,
1/2/23 18:42,50.1,50,223,223,
1/2/23 18:44,50,50,223,223,
1/2/23 18:46,49.9,49.9,221,221,
1/2/23 18:48,50.2,50.2,221,221,
1/2/23 18:50,50.2,50.2,224,224,
1/2/23 18:52,50,50,221,221,
1/2/23 18:54,49.9,49.9,223,223,
1/2/23 18:56,49.7,49.8,221,220,
1/2/23 18:58,49.7,49.8,220,220,
1/2/23 19:00,49.6,49.6,221,222,
1/2/23 19:02,50,49.9,219,219,
1/2/23 19:04,50,50,221,222,
1/2/23 19:06,50.2,50.1,220,220,
1/2/23 19:08,50.2,50.2,221,221,
1/2/23 19:10,50,50,222,223,
1/2/23 19:12,49.9,50,218,218,
1/2/23 19:14,49.8,49.8,222,222,
1/2/23 19:16,50.2,50.2,221,221,
1/2/23 19:18,50,50.1,221,221,
1/2/23 19:20,49.9,49.9,222,222,
1/2/23 19:22,49.9,49.9,219,219,
1/2/23 19:24,50.2,50.2,221,221,
1/2/23 19:26,50.3,50.2,220,220,
1/2/23 19:28,66.1,49.8,222,222,
1/2/23 19:30,49.7,49.8,219,219,
1/2/23 19:32,49.8,49.8,221,222,
1/2/23 19:34,50.1,50.1,218,218,
1/2/23 19:36,50.2,50.2,220,220,
1/2/23 19:38,50.1,50.1,218,219,
1/2/23 19:40,50,50,221,221,
1/2/23 19:42,50.1,50.1,219,219,
1/2/23 19:44,50.1,50,221,221,
1/2/23 19:46,50.1,50.1,220,220,
1/2/23 19:48,50.1,50.1,222,222,
1/2/23 19:50,50.4,50.3,221,222,
1/2/23 19:52,49.7,49.6,221,221,
1/2/23 19:54,49.9,49.9,221,221,
1/2/23 19:56,49.9,49.9,222,222,
1/2/23 19:58,50.1,50.1,222,222,
1/2/23 20:00,49.9,49.9,220,221,
1/2/23 20:02,49.9,49.9,221,221,
1/2/23 20:04,49.9,49.9,219,219,
1/2/23 20:06,49.9,49.9,219,219,
1/2/23 20:08,50,50,219,219,
1/2/23 20:10,50.1,50.1,220,220,
1/2/23 20:12,49.9,50,220,220,
1/2/23 20:14,50.1,50.1,221,221,
1/2/23 20:16,49.7,49.8,221,221,
1/2/23 20:18,49.6,49.6,220,220,
1/2/23 20:20,49.9,49.9,215,215,
1/2/23 20:22,50,49.9,215,215,
1/2/23 20:24,49.9,49.9,221,221,
1/2/23 20:26,50,50,221,221,
1/2/23 20:28,50.1,50.1,221,221,
1/2/23 20:30,50,50,221,221,
1/2/23 20:32,49.8,49.8,221,221,
1/2/23 20:34,49.7,49.8,221,221,
1/2/23 20:36,49.8,49.8,221,221,
1/2/23 20:38,50.2,50.2,221,222,
1/2/23 20:40,50.3,50.2,221,221,
1/2/23 20:42,50.2,50.2,221,222,
1/2/23 20:44,50,49.9,221,221,
1/2/23 20:46,49.9,49.9,221,221,
1/2/23 20:48,49.7,49.7,221,221,
1/2/23 20:50,50,49.9,221,221,
1/2/23 20:52,50,50,221,221,
1/2/23 20:54,50,49.9,221,221,
1/2/23 20:56,49.8,49.8,222,222,
1/2/23 20:58,50.1,50.1,222,222,
1/2/23 21:00,50.2,50.2,223,223,
1/2/23 21:02,50.2,50.2,222,222,
1/2/23 21:04,50,50,222,222,
1/2/23 21:06,49.9,49.9,221,221,
1/2/23 21:08,50,50,222,222,
1/2/23 21:10,50,50,222,222,
1/2/23 21:12,50,50,222,222,
1/2/23 21:14,50.1,50.1,222,222,
1/2/23 21:16,49.8,49.8,222,222,
1/2/23 21:18,49.8,49.9,223,223,
1/2/23 21:20,50,50,222,222,
1/2/23 21:22,50.1,50.1,222,222,
1/2/23 21:24,49.7,49.7,221,222,
1/2/23 21:26,49.8,49.8,223,223,
1/2/23 21:28,49.8,49.8,224,224,
1/2/23 21:30,49.9,49.9,223,224,
1/2/23 21:32,49.8,49.8,225,225,
1/2/23 21:34,49.7,49.7,225,225,
1/2/23 21:36,50,50.1,223,224,
1/2/23 21:38,49.9,49.9,225,225,
1/2/23 21:40,50.1,50,225,225,
1/2/23 21:42,50,50,224,224,
1/2/23 21:44,49.9,50,225,226,
1/2/23 21:46,50,50,224,224,
1/2/23 21:48,49.8,49.8,225,225,
1/2/23 21:50,49.8,49.8,225,225,
1/2/23 21:52,50.2,50.2,226,226,
1/2/23 21:54,50.2,50.2,226,226,
1/2/23 21:56,50.1,50.1,226,226,
1/2/23 21:58,50,49.9,226,226,
1/2/23 22:00,49.8,49.8,226,226,
1/2/23 22:02,49.7,49.6,226,226,
1/2/23 22:04,49.8,49.7,226,226,
1/2/23 22:06,50,50,226,226,
1/2/23 22:08,49.9,49.9,226,226,
1/2/23 22:10,49.9,49.9,226,226,
1/2/23 22:12,50,50,226,226,
1/2/23 22:14,49.9,49.9,226,226,
1/2/23 22:16,49.7,49.7,226,226,
1/2/23 22:18,49.7,49.7,226,226,
1/2/23 22:20,49.7,49.7,226,226,
1/2/23 22:22,49.8,49.8,226,226,
1/2/23 22:24,49.9,49.9,226,226,
1/2/23 22:26,49.8,49.9,226,226,
1/2/23 22:28,49.8,49.8,226,226,
1/2/23 22:30,49.8,49.9,221,221,
1/2/23 22:32,49.5,49.6,220,221,
1/2/23 22:34,49.6,49.6,221,221,
1/2/23 22:36,49.6,49.6,220,221,
1/2/23 22:38,49.8,49.7,227,227,
1/2/23 22:40,50,50,227,228,
1/2/23 22:42,49.8,49.8,227,227,
1/2/23 22:44,49.8,49.8,227,228,
1/2/23 22:46,50,50,227,227,
1/2/23 22:48,50.1,50.1,221,221,
1/2/23 22:50,49.9,49.9,227,228,
1/2/23 22:52,49.8,49.9,228,228,
1/2/23 22:54,49.8,49.9,228,228,
1/2/23 22:56,50,50,228,228,
1/2/23 22:58,49.9,50,228,228,
1/2/23 23:00,49.8,49.7,228,228,
1/2/23 23:02,49.9,49.9,228,228,
1/2/23 23:04,50.2,50.1,229,229,
1/2/23 23:06,50,50,228,228,
1/2/23 23:08,50.3,50.3,228,228,
1/2/23 23:10,49.8,49.8,228,228,
1/2/23 23:12,49.9,49.9,228,228,
1/2/23 23:14,50.1,50.2,230,230,
1/2/23 23:16,50,49.9,229,229,
1/2/23 23:18,50.1,50.1,229,229,
1/2/23 23:20,50.1,50.1,229,230,
1/2/23 23:22,49.8,49.8,229,229,
1/2/23 23:24,50,50,229,230,
1/2/23 23:26,50.1,50.2,230,230,
1/2/23 23:28,49.7,49.7,228,229,
1/2/23 23:30,50,50,230,230,
1/2/23 23:32,49.9,49.9,230,230,
1/2/23 23:34,49.9,49.8,230,230,
1/2/23 23:36,49.8,49.8,229,230,
1/2/23 23:38,49.9,49.9,230,230,
1/2/23 23:40,49.9,49.8,230,230,
1/2/23 23:42,50.2,50.1,230,230,
1/2/23 23:44,49.7,49.8,228,228,
1/2/23 23:46,49.8,49.8,229,229,
1/2/23 23:48,50.1,50.1,229,230,
1/2/23 23:50,49.8,49.8,228,228,
1/2/23 23:52,49.9,50,228,229,
1/2/23 23:54,49.8,49.7,228,229,
1/2/23 23:56,49.8,49.8,229,230,
1/2/23 23:58,49.9,49.9,229,229,
1/3/23 0:00,49.5,49.5,229,229,
1/3/23 0:02,49.9,49.9,230,231,
1/3/23 0:04,50.1,50.1,231,231,
1/3/23 0:06,50.1,50.1,230,231,
1/3/23 0:08,50,49.9,230,231,
1/3/23 0:10,50,50,230,230,
1/3/23 0:12,50,50,230,230,
1/3/23 0:14,49.8,49.8,229,230,
1/3/23 0:16,49.7,49.8,229,230,
1/3/23 0:18,50,49.9,230,231,
1/3/23 0:20,50,50,230,231,
1/3/23 0:22,50,49.9,230,231,
1/3/23 0:24,49.7,49.7,230,230,
1/3/23 0:26,50,50,230,230,
1/3/23 0:28,49.9,49.9,230,230,
1/3/23 0:30,50,49.9,230,230,
1/3/23 0:32,49.9,49.9,230,230,
1/3/23 0:34,50.1,50.1,231,231,
1/3/23 0:36,50,50,230,230,
1/3/23 0:38,50,50,230,230,
1/3/23 0:40,49.8,49.8,229,229,
1/3/23 0:42,50,50,230,230,
1/3/23 0:44,49.9,50,229,230,
1/3/23 0:46,49.7,49.8,230,230,
1/3/23 0:48,50.2,50.2,230,230,
1/3/23 0:50,49.9,49.8,229,230,
1/3/23 0:52,50,50,230,230,
1/3/23 0:54,49.8,49.8,230,231,
1/3/23 0:56,50.1,50,230,230,
1/3/23 0:58,50,50,230,231,
1/3/23 1:00,49.9,49.9,230,231,
1/3/23 1:02,50,50,230,231,
1/3/23 1:04,50,50,231,231,
1/3/23 1:06,50,50,230,230,
1/3/23 1:08,49.9,49.9,231,231,
1/3/23 1:10,49.9,49.9,231,231,
1/3/23 1:12,50,50,231,231,
1/3/23 1:14,49.9,49.9,231,231,
1/3/23 1:16,50,50,231,231,
1/3/23 1:18,49.7,49.9,231,231,
1/3/23 1:20,49.7,49.7,231,231,
1/3/23 1:22,49.9,50,231,231,
1/3/23 1:24,49.8,49.8,230,231,
1/3/23 1:26,50.1,50.1,231,231,
1/3/23 1:28,49.8,49.8,230,231,
1/3/23 1:30,49.8,49.8,230,230,
1/3/23 1:32,50,49.9,231,231,
1/3/23 1:34,50,49.9,231,231,
1/3/23 1:36,49.8,49.8,231,231,
1/3/23 1:38,49.8,49.9,231,231,
1/3/23 1:40,49.9,49.9,231,231,
1/3/23 1:42,50,50,231,231,
1/3/23 1:44,49.9,49.8,231,231,
1/3/23 1:46,50,50,231,232,
1/3/23 1:48,49.9,50,231,231,
1/3/23 1:50,49.9,49.9,231,231,
1/3/23 1:52,50,50,231,231,
1/3/23 1:54,49.9,49.9,231,231,
1/3/23 1:56,50.2,50.2,231,231,
1/3/23 1:58,50.1,50,231,231,
1/3/23 2:00,49.9,49.8,231,231,
1/3/23 2:02,50,50,231,232,
1/3/23 2:04,50,49.9,231,232,
1/3/23 2:06,49.8,49.8,231,231,
1/3/23 2:08,49.9,49.9,231,231,
1/3/23 2:10,49.6,49.6,230,231,
1/3/23 2:12,50.1,50.1,231,231,
1/3/23 2:14,49.9,49.9,231,231,
1/3/23 2:16,50.1,50.1,231,231,
1/3/23 2:18,49.7,49.7,231,231,
1/3/23 2:20,49.9,49.9,231,232,
1/3/23 2:22,50,49.9,231,231,
1/3/23 2:24,49.5,49.5,231,231,
1/3/23 2:26,49.8,49.8,231,231,
1/3/23 2:28,49.8,49.8,231,231,
1/3/23 2:30,50,50,231,232,
1/3/23 2:32,49.9,49.9,231,231,
1/3/23 2:34,49.7,49.8,231,231,
1/3/23 2:36,50,50.1,231,231,
1/3/23 2:38,49.9,49.9,231,231,
1/3/23 2:40,49.9,50,231,231,
1/3/23 2:42,49.7,49.7,231,231,
1/3/23 2:44,49.9,50,231,231,
1/3/23 2:46,49.8,49.8,231,231,
1/3/23 2:48,49.8,49.8,231,231,
1/3/23 2:50,50,49.9,231,231,
1/3/23 2:52,50,49.9,231,231,
1/3/23 2:54,49.9,49.9,231,231,
1/3/23 2:56,49.9,49.8,231,231,
1/3/23 2:58,49.9,49.8,231,231,
1/3/23 3:00,49.7,49.8,231,231,
1/3/23 3:02,50.2,50.2,231,232,
1/3/23 3:04,49.9,50,231,231,
1/3/23 3:06,49.8,49.7,231,231,
1/3/23 3:08,49.9,49.9,231,231,
1/3/23 3:10,49.9,49.9,231,231,
1/3/23 3:12,49.8,49.8,231,231,
1/3/23 3:14,50.1,50.2,232,232,
1/3/23 3:16,50,50,231,231,
1/3/23 3:18,49.7,49.7,231,231,
1/3/23 3:20,50,50,232,232,
1/3/23 3:22,50,49.9,231,231,
1/3/23 3:24,50.1,50.1,231,232,
1/3/23 3:26,49.9,50,231,231,
1/3/23 3:28,49.8,49.7,231,231,
1/3/23 3:30,50,50,232,232,
1/3/23 3:32,50.1,50.1,231,232,
1/3/23 3:34,49.8,49.8,231,231,
1/3/23 3:36,49.7,49.8,231,231,
1/3/23 3:38,50,50,231,232,
1/3/23 3:40,50,50,231,232,
1/3/23 3:42,50,50,231,231,
1/3/23 3:44,50,50,231,231,
1/3/23 3:46,49.9,49.9,231,231,
1/3/23 3:48,50,50,231,232,
1/3/23 3:50,50,50,232,232,
1/3/23 3:52,49.8,49.8,231,232,
1/3/23 3:54,50.2,50.2,232,233,
1/3/23 3:56,50.1,50.1,232,232,
1/3/23 3:58,50,50,232,232,
1/3/23 4:00,49.8,49.8,231,232,
1/3/23 4:02,50,50,231,232,
1/3/23 4:04,49.9,49.9,231,231,
1/3/23 4:06,49.8,49.8,231,231,
1/3/23 4:08,49.8,49.8,231,232,
1/3/23 4:10,50.2,50.2,232,232,
1/3/23 4:12,50,50,231,232,
1/3/23 4:14,49.9,49.8,231,231,
1/3/23 4:16,49.9,49.8,231,231,
1/3/23 4:18,49.8,49.8,231,231,
1/3/23 4:20,50,49.9,231,232,
1/3/23 4:22,50,50,232,232,
1/3/23 4:24,50,50,232,232,
1/3/23 4:26,49.8,49.8,231,232,
1/3/23 4:28,50.1,50.1,232,232,
1/3/23 4:30,49.9,49.8,231,231,
1/3/23 4:32,49.7,49.8,231,231,
1/3/23 4:34,49.9,49.9,231,231,
1/3/23 4:36,50.1,50.2,231,231,
1/3/23 4:38,50,50,232,232,
1/3/23 4:40,49.8,49.9,231,231,
1/3/23 4:42,49.9,50,232,232,
1/3/23 4:44,50,50,232,232,
1/3/23 4:46,50,50,232,233,
1/3/23 4:48,49.8,49.9,232,232,
1/3/23 4:50,49.9,49.9,232,233,
1/3/23 4:52,50,50,232,232,
1/3/23 4:54,50,50,232,232,
1/3/23 4:56,50,50,232,232,
1/3/23 4:58,49.8,49.8,232,232,
1/3/23 5:00,49.9,50,232,232,
1/3/23 5:02,50,50.1,231,232,
1/3/23 5:04,50,50,231,231,
1/3/23 5:06,49.9,50,231,231,
1/3/23 5:08,50,50,231,231,
1/3/23 5:10,50,50,231,231,
1/3/23 5:12,50,49.9,231,231,
1/3/23 5:14,49.9,50,231,231,
1/3/23 5:16,50,50,231,231,
1/3/23 5:18,49.8,49.8,230,231,
1/3/23 5:20,50,49.9,231,231,
1/3/23 5:22,49.9,49.9,231,231,
1/3/23 5:24,50.2,50.2,231,231,
1/3/23 5:26,50.1,50.2,231,231,
1/3/23 5:28,50.1,50.1,231,232,
1/3/23 5:30,49.9,49.9,231,232,
1/3/23 5:32,49.8,49.9,231,231,
1/3/23 5:34,50.1,50,231,231,
1/3/23 5:36,49.7,49.7,231,231,
1/3/23 5:38,49.7,49.7,231,231,
1/3/23 5:40,49.7,49.8,230,231,
1/3/23 5:42,50.1,50.1,224,224,
1/3/23 5:44,50.2,50.2,224,224,
1/3/23 5:46,50.2,50.2,224,225,
1/3/23 5:48,50.1,50.2,224,225,
1/3/23 5:50,49.9,49.9,224,224,
1/3/23 5:52,49.8,49.8,225,225,
1/3/23 5:54,49.8,49.8,226,226,
1/3/23 5:56,49.8,49.8,225,225,
1/3/23 5:58,50,50,226,226,
1/3/23 6:00,50,50,226,226,
1/3/23 6:02,50,50,225,225,
1/3/23 6:04,50,50,225,225,
1/3/23 6:06,50,50,225,225,
1/3/23 6:08,50,50,224,225,
1/3/23 6:10,50,50,223,224,
1/3/23 6:12,50.1,50.2,230,230,
1/3/23 6:14,49.8,49.9,229,229,
1/3/23 6:16,49.7,49.7,223,223,
1/3/23 6:18,49.8,49.9,223,223,
1/3/23 6:20,49.7,49.7,223,223,
1/3/23 6:22,49.8,49.8,223,223,
1/3/23 6:24,50.2,50.1,223,223,
1/3/23 6:26,49.8,49.8,229,229,
1/3/23 6:28,49.8,49.7,229,229,
1/3/23 6:30,50.1,50.2,223,223,
1/3/23 6:32,50.2,50.2,223,223,
1/3/23 6:34,50.1,50,223,223,
1/3/23 6:36,49.8,49.6,223,223,
1/3/23 6:38,49.8,49.8,223,223,
1/3/23 6:40,49.9,49.8,223,223,
1/3/23 6:42,49.8,49.8,223,223,
1/3/23 6:44,50,50,223,223,
1/3/23 6:46,50.2,50.1,228,229,
1/3/23 6:48,50.2,50.2,230,231,
1/3/23 6:50,49.9,49.9,228,228,
1/3/23 6:52,50.2,50.2,228,228,
1/3/23 6:54,49.8,49.8,225,225,
1/3/23 6:56,50.2,50.2,228,228,
1/3/23 6:58,50.1,50,226,226,
1/3/23 7:00,50.1,50.2,227,227,
1/3/23 7:02,50.1,50.1,227,228,
1/3/23 7:04,49.9,49.8,224,224,
1/3/23 7:06,49.9,50,226,226,
1/3/23 7:08,49.9,49.9,225,225,
1/3/23 7:10,49.8,49.9,225,226,
1/3/23 7:12,49.7,49.7,218,218,
1/3/23 7:14,50.1,50.1,221,221,
1/3/23 7:16,50.2,50.2,223,223,
1/3/23 7:18,49.8,49.8,224,224,
1/3/23 7:20,49.8,49.8,223,224,
1/3/23 7:22,49.8,49.8,224,224,
1/3/23 7:24,50,50,219,219,
1/3/23 7:26,50.1,50,226,226,
1/3/23 7:28,49.7,49.7,220,220,
1/3/23 7:30,50,50,224,224,
1/3/23 7:32,50,50,224,224,
1/3/23 7:34,49.6,49.6,223,223,
1/3/23 7:36,50.1,50.1,217,217,
1/3/23 7:38,49.6,49.6,216,217,
1/3/23 7:40,49.9,49.8,217,217,
1/3/23 7:42,49.8,49.8,219,219,
1/3/23 7:44,50,50,219,219,
1/3/23 7:46,50,50,220,220,
1/3/23 7:48,50.1,50,224,224,
1/3/23 7:50,50.1,50.2,225,225,
1/3/23 7:52,50,50,225,225,
1/3/23 7:54,49.8,49.8,224,224,
1/3/23 7:56,49.8,49.8,224,224,
1/3/23 7:58,49.8,49.8,224,224,
1/3/23 8:00,50.2,50.2,225,225,
1/3/23 8:02,50,50.1,223,223,
1/3/23 8:04,49.7,49.8,223,223,
1/3/23 8:06,49.8,49.8,223,223,
1/3/23 8:08,50,50,223,223,
1/3/23 8:10,50,50.1,224,223,
1/3/23 8:12,49.9,49.9,226,226,
1/3/23 8:14,50.2,50.2,226,227,
1/3/23 8:16,49.8,49.8,224,224,
1/3/23 8:18,50.1,50.1,226,227,
1/3/23 8:20,49.4,49.5,225,225,
1/3/23 8:22,49.6,49.5,225,224,
1/3/23 8:24,49.9,49.9,225,225,
1/3/23 8:26,49.9,49.9,225,224,
1/3/23 8:28,49.6,49.7,223,223,
1/3/23 8:30,49.8,49.9,223,222,
1/3/23 8:32,49.8,49.9,223,222,
1/3/23 8:34,49.9,50,222,221,
1/3/23 8:36,49.9,49.9,222,221,
1/3/23 8:38,50,49.9,223,223,
1/3/23 8:40,50,50.1,223,223,
1/3/23 8:42,3937,5618,0,0,
1/3/23 8:44,7813,7752,0,0,
1/3/23 8:46,7874,6494,0,0,
1/3/23 8:48,4926,4926,0,0,
1/3/23 8:50,4926,6536,0,0,
1/3/23 8:52,5618,4329,0,0,
1/3/23 8:54,5618,3937,0,0,
1/3/23 8:56,5618,4926,0,0,
1/3/23 8:58,9804,7813,0,0,
1/3/23 9:00,4926,7813,0,0,
1/3/23 9:02,5587,4926,0,0,
1/3/23 9:04,3937,5556,0,0,
1/3/23 9:06,4329,5618,0,0,
1/3/23 9:08,7874,6536,0,0,
1/3/23 9:10,7874,3906,0,0,
1/3/23 9:12,4926,4926,0,0,
1/3/23 9:14,7874,5618,0,0,
1/3/23 9:16,3937,4878,0,0,
1/3/23 9:18,3546,6579,0,0,
1/3/23 9:20,3571,5587,0,0,
1/3/23 9:22,4367,4367,0,0,
1/3/23 9:24,2451,4926,0,0,
1/3/23 9:26,4926,4630,0,0,
1/3/23 9:28,6536,4329,0,0,
1/3/23 9:30,9804,6536,0,0,
1/3/23 9:32,4926,3584,0,0,
1/3/23 9:34,50.1,50.2,223,223,
1/3/23 9:36,50.2,50.3,223,223,
1/3/23 9:38,50.1,50.2,224,223,
1/3/23 9:40,50.2,50.1,221,221,
1/3/23 9:42,49.7,49.7,218,218,
1/3/23 9:44,49.8,49.6,219,219,
1/3/23 9:46,50.5,50.4,221,221,
1/3/23 9:48,49.9,49.9,219,218,
1/3/23 9:50,50.1,50.1,219,216,
1/3/23 9:52,49.9,49.6,214,214,
1/3/23 9:54,50.1,50.1,214,212,
1/3/23 9:56,50,49.8,208,206,
1/3/23 9:58,49.7,49.8,210,209,
1/3/23 10:00,50.4,50.2,208,206,
1/3/23 10:02,50.3,50.2,210,210,
1/3/23 10:04,4329,50,81.3,207,
1/3/23 10:06,49.8,49.9,209,210,
1/3/23 10:08,2304,49.6,0,202,
1/3/23 10:10,3584,50.1,0,209,
1/3/23 10:12,50.1,49.9,207,207,
1/3/23 10:14,49.9,50,210,211,
1/3/23 10:16,50,50.1,209,209,
1/3/23 10:18,50.1,50.1,208,207,
1/3/23 10:20,49.7,49.7,207,207,
1/3/23 10:22,50.3,50.3,207,207,
1/3/23 10:24,50,50,208,208,
1/3/23 10:26,49.9,49.9,209,209,
1/3/23 10:28,50,50.1,207,209,
1/3/23 10:30,49.7,49.7,202,202,
1/3/23 10:32,50.2,50.2,213,212,
1/3/23 10:34,49.6,49.6,208,210,
1/3/23 10:36,49.9,49.9,209,209,
1/3/23 10:38,50.1,50.1,209,209,
1/3/23 10:40,50,50,214,213,
