Time,Frequency 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire),Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique),Voltage 3E2F4FD3 (Ch Cbca Bethesda Ndosho - laboratoire),Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique),Generator_ON
9/2/24 14:58,49.9,49.9,213,231,TRUE
9/2/24 15:00,49.8,50,211,232,TRUE
9/2/24 15:02,49.9,49.8,211,231,TRUE
9/2/24 15:04,50.1,50.1,217,236,TRUE
9/2/24 15:06,7874,48.7,151,181,FALSE
9/2/24 15:08,50,50.1,199,206,FALSE
9/2/24 15:10,50.2,50.1,199,206,FALSE
9/2/24 15:12,50,50.1,200,207,FALSE
9/2/24 15:14,50,50,199,202,FALSE
9/2/24 15:16,50,50,198,203,FALSE
9/2/24 15:18,50.5,50.4,197,196,FALSE
9/2/24 15:20,49.4,49.4,199,191,FALSE
9/2/24 15:22,49.4,49.4,195,191,FALSE
9/2/24 15:24,49.5,49.5,196,191,FALSE
9/2/24 15:26,49.3,49.4,197,185,FALSE
9/2/24 15:28,49.1,49.1,194,180,FALSE
9/2/24 15:30,49.3,49.3,199,185,FALSE
9/2/24 15:32,49.1,49.1,197,177,FALSE
9/2/24 15:34,49.3,49.3,201,187,FALSE
9/2/24 15:36,49.4,49.4,199,190,FALSE
9/2/24 15:38,49.3,49.2,201,188,FALSE
9/2/24 15:40,49.4,49.5,195,185,FALSE
9/2/24 15:42,49.4,49.4,197,188,FALSE
9/2/24 15:44,49.7,49.6,197,184,FALSE
9/2/24 15:46,49.2,49.1,202,187,FALSE
9/2/24 15:48,49.1,49.1,199,186,FALSE
9/2/24 15:50,49.7,49.7,203,187,FALSE
9/2/24 15:52,49.3,49.3,196,190,FALSE
9/2/24 15:54,49.4,49.4,198,192,FALSE
9/2/24 15:56,49.3,49.4,199,191,FALSE
9/2/24 15:58,49.4,49.4,196,190,FALSE
9/2/24 16:00,49.6,49.6,199,195,FALSE
9/2/24 16:02,49.7,49.7,194,193,FALSE
9/2/24 16:04,49.1,49.1,202,190,FALSE
9/2/24 16:06,49.3,49.3,193,190,FALSE
9/2/24 16:08,49,49.1,197,190,FALSE
9/2/24 16:10,6536,9804,0,0,FALSE
9/2/24 16:12,51.2,51.1,214,231,TRUE
9/2/24 16:14,51.4,51.3,216,232,TRUE
9/2/24 16:16,51.2,51.2,219,232,TRUE
9/2/24 16:18,51.2,51.1,218,233,TRUE
9/2/24 16:20,51,50.9,216,232,TRUE
9/2/24 16:22,51.1,51.2,215,230,TRUE
9/2/24 16:24,51.2,51.2,215,230,TRUE
9/2/24 16:26,51.1,51,216,231,TRUE
9/2/24 16:28,51,51,219,232,TRUE
9/2/24 16:30,51.2,51.2,219,233,TRUE
9/2/24 16:32,51.3,51.3,216,231,TRUE
9/2/24 16:34,51.3,51.4,218,234,TRUE
9/2/24 16:36,51.4,51.5,220,233,TRUE
9/2/24 16:38,51.3,51.4,218,233,TRUE
9/2/24 16:40,51.4,51.3,219,235,TRUE
9/2/24 16:42,49.6,49.6,204,210,FALSE
9/2/24 16:44,49.5,49.5,204,208,FALSE
9/2/24 16:46,49.8,49.7,199,203,FALSE
9/2/24 16:48,49.7,49.6,202,197,FALSE
9/2/24 16:50,49.4,49.4,200,196,FALSE
